#      time         order        tairma       togactive    togpassiv    toper        tug       
  336.0000000       1.0000      -11.982       24.500       25.000       18.009       20.500    
  336.0277111       1.0000      -11.981       24.500       25.000       18.009       20.500    
  336.0554222       1.0000      -11.981       24.500       25.000       18.008       20.500    
  336.0682198       1.0000      -11.981       24.500       25.000       18.008       20.500    
  336.0682198       1.0000      -11.981       24.500       25.000       18.008       20.500    
  336.0903887       1.0000      -11.981       24.500       25.000       18.008       20.500    
  336.1125575       1.0000      -11.981       24.500       25.000       18.007       20.500    
  336.1568953       1.0000      -11.981       24.500       25.000       18.007       20.500    
  336.2455708       1.0000      -11.980       24.500       25.000       18.005       20.500    
  336.4229219       1.0000      -11.979       24.500       25.000       18.003       20.500    
  336.7776240       1.0000      -11.977       24.500       25.000       17.997       20.500    
  337.0000000       1.0000      -11.977       24.500       25.000       17.994       20.500    
  337.0000000       1.0000      -11.977       24.500       25.000       17.994       20.500    
  337.2837617       1.0000      -11.976       24.500       25.000       17.990       20.500    
  337.5675234       1.0000      -11.975       24.500       25.000       17.987       20.500    
  338.0000000       1.0000      -11.975       24.500       25.000       17.981       20.500    
  338.0000000       1.0000      -11.975       24.500       25.000       17.981       20.500    
  338.2270094       1.0000      -11.975       24.500       25.000       17.979       20.500    
  338.4540187       1.0000      -11.976       24.500       25.000       17.976       20.500    
  338.9080375       1.0000      -11.977       24.500       25.000       17.971       20.500    
  339.0000000       1.0000      -11.977       24.500       25.000       17.970       20.500    
  339.0000000       1.0000      -11.977       24.500       25.000       17.970       20.500    
  339.3632150       1.0000      -11.978       24.500       25.000       17.966       20.500    
  339.7264300       1.0000      -11.980       24.500       25.000       17.962       20.500    
  340.0000000       1.0000      -11.982       24.500       25.000       17.960       20.500    
  340.0000000       1.0000      -11.982       24.500       25.000       17.960       20.500    
  340.2001218       1.0000      -11.985       24.500       25.000       17.958       20.500    
  340.4002436       1.0000      -11.987       24.500       25.000       17.956       20.500    
  340.4264857       1.0000      -11.988       24.500       25.000       17.956       20.500    
  340.4789699       1.0000      -11.988       24.500       25.000       17.955       20.500    
  340.4789699       1.0000      -11.988       24.500       25.000       17.955       20.500    
  340.6390673       1.0000      -11.991       24.500       25.000       17.954       20.500    
  340.7991647       1.0000      -11.993       24.500       25.000       17.952       20.500    
  341.0000000       1.0000      -11.995       24.500       25.000       17.950       20.500    
  341.0000000       1.0000      -11.995       24.500       25.000       17.950       20.500    
  341.0334978       1.0000      -11.996       24.500       25.000       17.950       20.500    
  341.0669955       1.0000      -11.996       24.500       25.000       17.950       20.500    
