#      time         order        room_phae1   room_phaer
  1969.014621       1.0000      1.00000E-03   45.000    
  1969.029242       1.0000      1.00000E-03   45.000    
  1969.058483       1.0000      1.00000E-03   45.000    
  1969.116967       1.0000      1.00000E-03   45.000    
  1969.233933       1.0000      1.00000E-03   45.000    
  1969.467867       1.0000      1.00000E-03   45.000    
  1969.935733       1.0000      1.00000E-03   45.000    
  1970.000000       1.0000      1.00000E-03   45.000    
  1970.000000       1.0000      1.00000E-03   45.000    
  1970.374293       1.0000      1.00000E-03   45.000    
  1970.748586       1.0000      1.00000E-03   45.000    
  1971.000000       1.0000      1.00000E-03   45.000    
  1971.000000       1.0000      1.00000E-03   45.000    
  1971.299435       1.0000      1.00000E-03   45.000    
  1971.598869       1.0000      1.00000E-03   45.000    
  1972.000000       1.0000      1.00000E-03   45.000    
  1972.000000       1.0000      1.00000E-03   45.000    
  1972.239548       1.0000      1.00000E-03   45.000    
  1972.479095       1.0000      1.00000E-03   45.000    
  1972.958191       1.0000      1.00000E-03   45.000    
  1973.000000       1.0000      1.00000E-03   45.000    
  1973.000000       1.0000      1.00000E-03   45.000    
  1973.044261       1.0000      1.00000E-03   45.000    
  1973.088522       1.0000      1.00000E-03   45.000    
  1973.112562       1.0000      1.00000E-03   45.000    
  1973.132935       1.0000      1.00000E-03   45.000    
  1973.155911       1.0000      1.00000E-03   45.000    
  1973.175203       1.0000      1.00000E-03   45.000    
  1973.194736       1.0000      1.00000E-03   45.000    
  1973.212967       1.0000      1.00000E-03   45.000    
  1973.231408       1.0000      1.00000E-03   45.000    
  1973.249629       1.0000      1.00000E-03   45.000    
  1973.268252       1.0000      1.00000E-03   45.000    
  1973.288296       1.0000      1.00000E-03   45.000    
  1973.310157       1.0000      1.00000E-03   45.000    
  1973.334523       1.0000      1.00000E-03   45.000    
  1973.361873       1.0000      1.00000E-03   45.000    
  1973.393312       1.0000      1.00000E-03   45.000    
  1973.429902       1.0000      1.00000E-03   45.000    
  1973.473612       1.0000      1.00000E-03   45.000    
  1973.527175       1.0000      1.00000E-03   45.000    
  1973.595583       1.0000      1.00000E-03   45.000    
  1973.686259       1.0000      1.00000E-03   45.000    
  1973.817277       1.0000      1.00000E-03   45.000    
  1974.000000       1.0000      1.00000E-03   45.000    
  1974.000000       1.0000      1.00000E-03   45.000    
  1974.035409       1.0000      1.00000E-03   45.000    
  1974.070818       1.0000      1.00000E-03   45.000    
  1974.141636       1.0000      1.00000E-03   45.000    
  1974.283271       1.0000      1.00000E-03   45.000    
  1974.566542       1.0000      1.00000E-03   45.000    
  1974.972964       1.0000      1.00000E-03   45.000    
  1975.000000       1.0000      1.00000E-03   45.000    
  1975.000000       1.0000      1.00000E-03   45.000    
  1975.013972       1.0000      1.00000E-03   45.000    
  1975.027944       1.0000      1.00000E-03   45.000    
  1975.049441       1.0000      1.00000E-03   45.000    
  1975.072950       1.0000      1.00000E-03   45.000    
  1975.077805       1.0000      1.00000E-03   45.000    
  1975.087513       1.0000      1.00000E-03   45.000    
  1975.106929       1.0000      1.00000E-03   45.000    
  1975.132081       1.0000      1.00000E-03   45.000    
  1975.182385       1.0000      1.00000E-03   45.000    
  1975.236431       1.0000      1.00000E-03   45.000    
  1975.316087       1.0000      1.00000E-03   45.000    
  1975.456616       1.0000      1.00000E-03   45.000    
  1975.673322       1.0000      1.00000E-03   45.000    
  1976.000000       1.0000      1.00000E-03   45.000    
  1976.000000       1.0000      1.00000E-03   45.000    
  1976.017198       1.0000      1.00000E-03   45.000    
  1976.034395       1.0000      1.00000E-03   45.000    
  1976.068791       1.0000      1.00000E-03   45.000    
  1976.137582       1.0000      1.00000E-03   45.000    
  1976.275163       1.0000      1.00000E-03   45.000    
  1976.550327       1.0000      1.00000E-03   45.000    
  1977.000000       1.0000      1.00000E-03   45.000    
  1977.000000       1.0000      1.00000E-03   45.000    
  1977.220131       1.0000      1.00000E-03   45.000    
  1977.440262       1.0000      1.00000E-03   45.000    
  1977.880523       1.0000      1.00000E-03   45.000    
  1978.000000       1.0000      1.00000E-03   45.000    
  1978.000000       1.0000      1.00000E-03   45.000    
  1978.352209       1.0000      1.00000E-03   45.000    
  1978.704418       1.0000      1.00000E-03   45.000    
  1979.000000       1.0000      1.00000E-03   45.000    
  1979.000000       1.0000      1.00000E-03   45.000    
  1979.281767       1.0000      1.00000E-03   45.000    
  1979.563535       1.0000      1.00000E-03   45.000    
  1980.000000       1.0000      1.00000E-03   45.000    
  1980.000000       1.0000      1.00000E-03   45.000    
  1980.225414       1.0000      0.99900       45.000    
  1980.450828       1.0000      0.99900       45.000    
  1980.901656       1.0000      0.99900       45.000    
  1981.000000       1.0000      0.99900       45.000    
  1981.000000       1.0000      0.99900       45.000    
  1981.360662       1.0000      0.99900       45.000    
  1981.721324       1.0000      0.99900       45.000    
  1982.000000       1.0000      0.99900       45.000    
  1982.000000       1.0000      0.99900       45.000    
  1982.288530       1.0000      0.99900       45.000    
  1982.577060       1.0000      0.99900       45.000    
  1983.000000       1.0000      0.99900       45.000    
  1983.000000       1.0000      0.99900       45.000    
  1983.046165       1.0000      0.99900       45.000    
  1983.092330       1.0000      0.99900       45.000    
  1983.184659       1.0000      0.99900       45.000    
  1983.369318       1.0000      0.99900       45.000    
