#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  343.0687890       1.0000       6052.4       0.0000      4.20117E-11   0.0000       0.0000       70704.       0.0000    
  343.1011679       1.0000       5889.2       0.0000      4.20117E-11   0.0000       0.0000       54377.       0.0000    
  343.1334259       1.0000       5921.9       0.0000      4.20117E-11   0.0000       0.0000       42525.       0.0000    
  343.1754230       1.0000       5996.3       0.0000      4.20117E-11   0.0000       0.0000       39027.       0.0000    
  343.2405886       1.0000       5994.7       0.0000      4.20117E-11   0.0000       0.0000       41035.       0.0000    
  343.3211551       1.0000       5936.9       0.0000      4.20117E-11   0.0000       0.0000       41913.       0.0000    
  343.4506229       1.0000       5850.4       0.0000      4.20117E-11   0.0000       0.0000       41256.       0.0000    
  343.6546876       1.0000       5723.0       0.0000      4.20117E-11   0.0000       0.0000       40266.       0.0000    
  344.0000000       1.0000       5540.2       0.0000      4.20117E-11   0.0000       0.0000       39000.       0.0000    
  344.0000000       1.0000       5540.2       0.0000      4.20117E-11   0.0000       0.0000       39000.       0.0000    
  344.0275156       1.0000       5533.2       0.0000      4.20117E-11   0.0000       0.0000       38902.       0.0000    
  344.0550312       1.0000       5526.2       0.0000      4.20117E-11   0.0000       0.0000       38806.       0.0000    
  344.1100624       1.0000       5513.4       0.0000      4.20117E-11   0.0000       0.0000       38620.       0.0000    
  344.2201247       1.0000       5488.5       0.0000      4.20117E-11   0.0000       0.0000       38268.       0.0000    
  344.4402494       1.0000       5438.7       0.0000      4.20117E-11   0.0000       0.0000       37645.       0.0000    
  344.8804989       1.0000       5339.0       0.0000      4.20117E-11   0.0000       0.0000       36618.       0.0000    
  345.0000000       1.0000       5312.0       0.0000      4.20117E-11   0.0000       0.0000       36356.       0.0000    
  345.0000000       1.0000       5312.0       0.0000      4.20117E-11   0.0000       0.0000       36356.       0.0000    
  345.3521996       1.0000       5239.8       0.0000      4.20117E-11   0.0000       0.0000       35679.       0.0000    
  345.7043991       1.0000       5169.3       0.0000      4.20117E-11   0.0000       0.0000       35084.       0.0000    
  346.0000000       1.0000       5110.2       0.0000      4.20117E-11   0.0000       0.0000       34629.       0.0000    
  346.0000000       1.0000       5110.2       0.0000      4.20117E-11   0.0000       0.0000       34629.       0.0000    
  346.2817596       1.0000       5068.1       0.0000      4.20117E-11   0.0000       0.0000       34232.       0.0000    
  346.5635193       1.0000       5030.6       0.0000      4.20117E-11   0.0000       0.0000       33872.       0.0000    
  347.0000000       1.0000       4972.4       0.0000      4.20117E-11   0.0000       0.0000       33387.       0.0000    
  347.0000000       1.0000       4972.4       0.0000      4.20117E-11   0.0000       0.0000       33387.       0.0000    
  347.2254077       1.0000       4946.5       0.0000      4.20117E-11   0.0000       0.0000       33156.       0.0000    
  347.4508154       1.0000       4922.5       0.0000      4.20117E-11   0.0000       0.0000       32941.       0.0000    
  347.9016308       1.0000       4874.4       0.0000      4.20117E-11   0.0000       0.0000       32558.       0.0000    
  348.0000000       1.0000       4863.9       0.0000      4.20117E-11   0.0000       0.0000       32477.       0.0000    
  348.0000000       1.0000       4863.9       0.0000      4.20117E-11   0.0000       0.0000       32477.       0.0000    
  348.3606523       1.0000       4837.1       0.0000      4.20117E-11   0.0000       0.0000       32208.       0.0000    
  348.7213047       1.0000       4813.1       0.0000      4.20117E-11   0.0000       0.0000       31961.       0.0000    
  349.0000000       1.0000       4794.5       0.0000      4.20117E-11   0.0000       0.0000       31782.       0.0000    
  349.0000000       1.0000       4794.5       0.0000      4.20117E-11   0.0000       0.0000       31782.       0.0000    
  349.2885219       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       31612.       0.0000    
  349.5770437       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       31455.       0.0000    
  350.0000000       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       31243.       0.0000    
  350.0000000       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       31243.       0.0000    
  350.2308175       1.0000       4803.0       0.0000      4.20117E-11   0.0000       0.0000       31137.       0.0000    
  350.4616350       1.0000       4821.5       0.0000      4.20117E-11   0.0000       0.0000       31039.       0.0000    
  350.9232700       1.0000       4858.4       0.0000      4.20117E-11   0.0000       0.0000       30863.       0.0000    
  351.0000000       1.0000       4864.6       0.0000      4.20117E-11   0.0000       0.0000       30835.       0.0000    
  351.0000000       1.0000       4864.6       0.0000      4.20117E-11   0.0000       0.0000       30835.       0.0000    
  351.3693080       1.0000       4902.2       0.0000      4.20117E-11   0.0000       0.0000       30709.       0.0000    
  351.7386160       1.0000       4941.6       0.0000      4.20117E-11   0.0000       0.0000       30593.       0.0000    
  352.0000000       1.0000       4969.5       0.0000      4.20117E-11   0.0000       0.0000       30516.       0.0000    
  352.0000000       1.0000       4969.5       0.0000      4.20117E-11   0.0000       0.0000       30516.       0.0000    
  352.2954464       1.0000       5007.1       0.0000      4.20117E-11   0.0000       0.0000       30435.       0.0000    
  352.5908928       1.0000       5046.5       0.0000      4.20117E-11   0.0000       0.0000       30361.       0.0000    
  353.0000000       1.0000       5101.1       0.0000      4.20117E-11   0.0000       0.0000       30267.       0.0000    
  353.0000000       1.0000       5101.1       0.0000      4.20117E-11   0.0000       0.0000       30267.       0.0000    
  353.2363571       1.0000       5143.8       0.0000      4.20117E-11   0.0000       0.0000       30219.       0.0000    
  353.4727142       1.0000       5191.1       0.0000      4.20117E-11   0.0000       0.0000       30177.       0.0000    
  353.9454285       1.0000       5285.7       0.0000      4.20117E-11   0.0000       0.0000       30108.       0.0000    
  354.0000000       1.0000       5296.6       0.0000      4.20117E-11   0.0000       0.0000       30101.       0.0000    
  354.0000000       1.0000       5296.6       0.0000      4.20117E-11   0.0000       0.0000       30101.       0.0000    
  354.0046237       1.0000       5320.9       0.0000      4.20117E-11   0.0000       0.0000       14314.       0.0000    
  354.0092474       1.0000       5364.4       0.0000      4.20117E-11   0.0000       0.0000       1178.3       0.0000    
  354.0134995       1.0000       5405.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0183217       1.0000       5449.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0235101       1.0000       5494.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0295713       1.0000       5543.7       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0367419       1.0000       5598.8       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0460348       1.0000       5665.0       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0614277       1.0000       5762.8       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0775703       1.0000       5858.6       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0952626       1.0000       6007.8       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.1127914       1.0000       6141.6       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.1321187       1.0000       6265.1       0.0000      4.20117E-11   0.0000       0.0000       890.80       0.0000    
  354.1528605       1.0000       6325.0       0.0000      4.20117E-11   0.0000       0.0000       6589.8       0.0000    
  354.1761060       1.0000       6307.1       0.0000      4.20117E-11   0.0000       0.0000       13550.       0.0000    
  354.2020698       1.0000       6261.8       0.0000      4.20117E-11   0.0000       0.0000       16144.       0.0000    
  354.2319999       1.0000       6219.2       0.0000      4.20117E-11   0.0000       0.0000       16426.       0.0000    
  354.2670234       1.0000       6211.3       0.0000      4.20117E-11   0.0000       0.0000       14698.       0.0000    
  354.3090897       1.0000       6233.5       0.0000      4.20117E-11   0.0000       0.0000       13400.       0.0000    
  354.3608224       1.0000       6262.9       0.0000      4.20117E-11   0.0000       0.0000       13350.       0.0000    
  354.4274250       1.0000       6289.7       0.0000      4.20117E-11   0.0000       0.0000       13809.       0.0000    
  354.5171731       1.0000       6321.1       0.0000      4.20117E-11   0.0000       0.0000       14175.       0.0000    
  354.6460647       1.0000       6367.3       0.0000      4.20117E-11   0.0000       0.0000       14535.       0.0000    
  354.8494441       1.0000       6440.9       0.0000      4.20117E-11   0.0000       0.0000       15103.       0.0000    
  355.0000000       1.0000       6495.3       0.0000      4.20117E-11   0.0000       0.0000       15503.       0.0000    
  355.0000000       1.0000       6495.3       0.0000      4.20117E-11   0.0000       0.0000       15503.       0.0000    
  355.0034017       1.0000       6496.5       0.0000      4.20117E-11   0.0000       0.0000       15512.       0.0000    
  355.0068033       1.0000       6497.7       0.0000      4.20117E-11   0.0000       0.0000       15521.       0.0000    
  355.0136067       1.0000       6500.2       0.0000      4.20117E-11   0.0000       0.0000       15539.       0.0000    
  355.0272133       1.0000       6505.1       0.0000      4.20117E-11   0.0000       0.0000       15574.       0.0000    
  355.0544266       1.0000       6514.9       0.0000      4.20117E-11   0.0000       0.0000       15643.       0.0000    
  355.1088533       1.0000       6531.9       0.0000      4.20117E-11   0.0000       0.0000       15779.       0.0000    
  355.2177065       1.0000       6564.1       0.0000      4.20117E-11   0.0000       0.0000       16039.       0.0000    
  355.4354131       1.0000       6628.5       0.0000      4.20117E-11   0.0000       0.0000       16526.       0.0000    
  355.8708262       1.0000       6757.2       0.0000      4.20117E-11   0.0000       0.0000       17356.       0.0000    
  356.0000000       1.0000       6795.4       0.0000      4.20117E-11   0.0000       0.0000       17592.       0.0000    
  356.0000000       1.0000       6795.4       0.0000      4.20117E-11   0.0000       0.0000       17592.       0.0000    
  356.3483305       1.0000       6898.4       0.0000      4.20117E-11   0.0000       0.0000       18161.       0.0000    
  356.6966609       1.0000       7001.4       0.0000      4.20117E-11   0.0000       0.0000       18675.       0.0000    
  357.0000000       1.0000       7091.1       0.0000      4.20117E-11   0.0000       0.0000       19085.       0.0000    
  357.0000000       1.0000       7091.1       0.0000      4.20117E-11   0.0000       0.0000       19085.       0.0000    
  357.2786644       1.0000       7159.7       0.0000      4.20117E-11   0.0000       0.0000       19430.       0.0000    
  357.5573287       1.0000       7223.8       0.0000      4.20117E-11   0.0000       0.0000       19746.       0.0000    
  358.0000000       1.0000       7325.7       0.0000      4.20117E-11   0.0000       0.0000       20189.       0.0000    
  358.0000000       1.0000       7325.7       0.0000      4.20117E-11   0.0000       0.0000       20189.       0.0000    
  358.2229315       1.0000       7377.0       0.0000      4.20117E-11   0.0000       0.0000       20399.       0.0000    
  358.4458630       1.0000       7428.2       0.0000      4.20117E-11   0.0000       0.0000       20598.       0.0000    
  358.4664371       1.0000       7433.0       0.0000      4.20117E-11   0.0000       0.0000       20616.       0.0000    
  358.5075854       1.0000       7442.4       0.0000      4.20117E-11   0.0000       0.0000       20652.       0.0000    
  358.5075854       1.0000       7442.4       0.0000      4.20117E-11   0.0000       0.0000       20652.       0.0000    
  358.6859306       1.0000       7478.6       0.0000      4.20117E-11   0.0000       0.0000       20802.       0.0000    
  358.8642758       1.0000       7516.0       0.0000      4.20117E-11   0.0000       0.0000       20945.       0.0000    
  359.0000000       1.0000       7544.8       0.0000      4.20117E-11   0.0000       0.0000       21051.       0.0000    
  359.0000000       1.0000       7544.8       0.0000      4.20117E-11   0.0000       0.0000       21051.       0.0000    
  359.1426762       1.0000       7573.4       0.0000      4.20117E-11   0.0000       0.0000       21158.       0.0000    
  359.2853523       1.0000       7600.2       0.0000      4.20117E-11   0.0000       0.0000       21262.       0.0000    
  359.5707046       1.0000       7654.5       0.0000      4.20117E-11   0.0000       0.0000       21455.       0.0000    
  360.0000000       1.0000       7736.1       0.0000      4.20117E-11   0.0000       0.0000       21722.       0.0000    
