#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  4679.000000       1.0000       0.0000       0.0000     -1.20106E-22   0.0000       0.0000       0.0000       128.60      -9.6378      -219.49       96.199       0.0000    
  4679.400000       1.0000       0.0000       0.0000      1.29690E-18   0.0000       0.0000       0.0000       133.12      -10.409      -217.80       90.658       0.0000    
  4679.800000       1.0000       0.0000       0.0000      6.48389E-19   0.0000       0.0000       0.0000       137.95      -11.141      -216.08       84.716       0.0000    
  4680.000000       1.0000       0.0000       0.0000      1.04086E-16   0.0000       0.0000       0.0000       140.43      -11.498      -215.21       81.674       0.0000    
  4680.000000       1.0000       0.0000       0.0000     -2.03860E-20   0.0000       0.0000       0.0000       140.43      -11.495      -215.21       81.674       0.0000    
  4680.002746       1.0000       0.0000       0.0000      4.31307E-21   0.0000       0.0000       0.0000       140.47      -11.500      -215.20       81.633       0.0000    
  4680.005491       1.0000       0.0000       0.0000      1.50608E-19   0.0000       0.0000       0.0000       140.50      -11.505      -215.18       81.591       0.0000    
  4680.007168       1.0000       0.0000       0.0000     -3.88309E-19   0.0000       0.0000       0.0000       140.52      -11.508      -215.18       81.566       0.0000    
  4680.007168       1.0000       0.0000       0.0000      6.82222E-23   0.0000       0.0000       0.0000       140.52      -11.508      -215.18       81.566       0.0000    
  4680.009364       1.0000       0.0000       0.0000     -7.21484E-21   0.0000       0.0000       0.0000       140.55      -11.510      -215.17       81.532       0.0000    
  4680.011560       1.0000       0.0000       0.0000      8.68317E-20   0.0000       0.0000       0.0000       140.58      -11.513      -215.16       81.499       0.0000    
  4680.015953       1.0000       0.0000       0.0000      3.55989E-19   0.0000       0.0000       0.0000       140.63      -11.518      -215.14       81.433       0.0000    
  4680.024739       1.0000       0.0000       0.0000     -5.75292E-18   0.0000       0.0000       0.0000       140.74      -11.529      -215.10       81.299       0.0000    
  4680.042311       1.0000       0.0000       0.0000     -1.14856E-17   0.0000       0.0000       0.0000       140.96      -11.550      -215.02       81.031       0.0000    
  4680.077454       1.0000       0.0000       0.0000     -2.55451E-17   0.0000       0.0000       0.0000       141.39      -11.592      -214.87       80.491       0.0000    
  4680.147740       1.0000       0.0000       0.0000      8.10705E-19   0.0000       0.0000       0.0000       142.26      -11.676      -214.56       79.397       0.0000    
  4680.288312       1.0000       0.0000       0.0000     -1.95505E-16   0.0000       0.0000       0.0000       144.02      -11.840      -213.95       77.168       0.0000    
  4680.569457       1.0000       0.0000       0.0000     -5.87644E-19   0.0000       0.0000       0.0000       147.67      -12.346      -212.69       72.635       0.0000    
  4680.677689       1.0000       0.0000       0.0000      9.87551E-16   0.0000       0.0000       0.0000       149.12      -12.537      -212.19       70.905       0.0000    
  4680.677689       1.0000       0.0000       0.0000     -3.36699E-21   0.0000       0.0000       0.0000       149.12      -12.537      -212.19       70.905       0.0000    
  4680.726387       1.0000       0.0000       0.0000     -4.38081E-18   0.0000       0.0000       0.0000       149.75      -12.621      -211.97       70.116       0.0000    
  4680.775084       1.0000       0.0000       0.0000     -1.54024E-16   0.0000       0.0000       0.0000       150.39      -12.703      -211.75       69.326       0.0000    
  4680.872480       1.0000       0.0000       0.0000     -4.53312E-16   0.0000       0.0000       0.0000       151.68      -12.861      -211.31       67.747       0.0000    
  4681.000000       1.0000       0.0000       0.0000     -9.80880E-17   0.0000       0.0000       0.0000       153.38      -13.061      -210.72       65.664       0.0000    
  4681.000000       1.0000       0.0000       0.0000      2.43100E-18   0.0000       0.0000       0.0000       153.38      -13.061      -210.72       65.664       0.0000    
  4681.077916       1.0000       0.0000       0.0000      1.21586E-17   0.0000       0.0000       0.0000       154.39      -13.143      -210.37       64.377       0.0000    
  4681.155832       1.0000       0.0000       0.0000     -3.10151E-16   0.0000       0.0000       0.0000       155.39      -13.220      -210.02       63.088       0.0000    
  4681.311665       1.0000       0.0000       0.0000     -4.16677E-17   0.0000       0.0000       0.0000       157.39      -13.367      -209.31       60.501       0.0000    
  4681.623329       1.0000       0.0000       0.0000      4.95298E-16   0.0000       0.0000       0.0000       161.44      -13.647      -207.88       55.310       0.0000    
  4682.000000       1.0000       0.0000       0.0000     -7.49054E-18   0.0000       0.0000       0.0000       166.16      -13.961      -206.15       49.105       0.0000    
  4682.000000       1.0000       0.0000       0.0000      4.83805E-20   0.0000       0.0000       0.0000       166.16      -13.961      -206.15       49.105       0.0000    
  4682.249332       1.0000       0.0000       0.0000      5.23646E-18   0.0000       0.0000       0.0000       169.21      -14.161      -205.01       45.140       0.0000    
  4682.498664       1.0000       0.0000       0.0000     -1.55158E-17   0.0000       0.0000       0.0000       172.19      -14.357      -203.87       41.221       0.0000    
  4682.997327       1.0000       0.0000       0.0000     -1.81534E-16   0.0000       0.0000       0.0000       178.09      -14.733      -201.55       33.292       0.0000    
  4683.000000       1.0000       0.0000       0.0000     -7.97509E-18   0.0000       0.0000       0.0000       178.12      -14.735      -201.53       33.250       0.0000    
  4683.000000       1.0000       0.0000       0.0000      3.69808E-18   0.0000       0.0000       0.0000       178.12      -14.735      -201.53       33.250       0.0000    
  4683.398931       1.0000       0.0000       0.0000     -3.78065E-17   0.0000       0.0000       0.0000       182.70      -14.858      -199.66       26.869       0.0000    
  4683.797862       1.0000       0.0000       0.0000     -4.53044E-22   0.0000       0.0000       0.0000       187.20      -14.990      -197.75       20.512       0.0000    
  4684.000000       1.0000       0.0000       0.0000      1.62715E-24   0.0000       0.0000       0.0000       189.46      -15.059      -196.78       17.304       0.0000    
  4684.000000       1.0000       0.0000       0.0000     -7.90011E-22   0.0000       0.0000       0.0000       189.46      -15.059      -196.78       17.304       0.0000    
  4684.006383       1.0000       0.0000       0.0000     -6.49300E-19   0.0000       0.0000       0.0000       189.53      -15.061      -196.75       17.202       0.0000    
  4684.012766       1.0000       0.0000       0.0000     -4.13219E-20   0.0000       0.0000       0.0000       189.60      -15.052      -196.72       17.101       0.0000    
  4684.023176       1.0000       0.0000       0.0000      5.85146E-20   0.0000       0.0000       0.0000       189.72      -15.035      -196.67       16.935       0.0000    
  4684.035077       1.0000       0.0000       0.0000      6.91253E-24   0.0000       0.0000       0.0000       189.85      -15.016      -196.61       16.745       0.0000    
  4684.052703       1.0000       0.0000       0.0000      3.49576E-20   0.0000       0.0000       0.0000       190.04      -14.988      -196.53       16.463       0.0000    
  4684.076841       1.0000       0.0000       0.0000     -5.65688E-19   0.0000       0.0000       0.0000       190.30      -14.950      -196.41       16.076       0.0000    
  4684.097822       1.0000       0.0000       0.0000      4.52446E-19   0.0000       0.0000       0.0000       190.52      -14.917      -196.31       15.739       0.0000    
  4684.120551       1.0000       0.0000       0.0000      1.52189E-20   0.0000       0.0000       0.0000       190.75      -14.882      -196.21       15.373       0.0000    
  4684.139473       1.0000       0.0000       0.0000     -2.45150E-20   0.0000       0.0000       0.0000       190.95      -14.853      -196.12       15.068       0.0000    
  4684.158205       1.0000       0.0000       0.0000     -7.12358E-19   0.0000       0.0000       0.0000       191.14      -14.825      -196.03       14.767       0.0000    
  4684.175485       1.0000       0.0000       0.0000     -3.74174E-19   0.0000       0.0000       0.0000       191.32      -14.799      -195.95       14.488       0.0000    
  4684.192669       1.0000       0.0000       0.0000     -3.78811E-20   0.0000       0.0000       0.0000       191.49      -14.774      -195.87       14.211       0.0000    
  4684.209402       1.0000       0.0000       0.0000     -1.96805E-19   0.0000       0.0000       0.0000       191.66      -14.749      -195.79       13.941       0.0000    
  4684.226201       1.0000       0.0000       0.0000     -5.18486E-19   0.0000       0.0000       0.0000       191.83      -14.725      -195.71       13.670       0.0000    
  4684.243406       1.0000       0.0000       0.0000     -3.73063E-20   0.0000       0.0000       0.0000       192.01      -14.700      -195.63       13.393       0.0000    
  4684.262049       1.0000       0.0000       0.0000     -1.64429E-19   0.0000       0.0000       0.0000       192.19      -14.673      -195.54       13.093       0.0000    
  4684.282280       1.0000       0.0000       0.0000     -1.40248E-19   0.0000       0.0000       0.0000       192.40      -14.645      -195.45       12.767       0.0000    
  4684.304645       1.0000       0.0000       0.0000     -1.13514E-19   0.0000       0.0000       0.0000       192.62      -14.614      -195.35       12.407       0.0000    
  4684.329681       1.0000       0.0000       0.0000     -8.35907E-20   0.0000       0.0000       0.0000       192.87      -14.579      -195.23       12.004       0.0000    
  4684.358057       1.0000       0.0000       0.0000      1.93518E-19   0.0000       0.0000       0.0000       193.15      -14.540      -195.10       11.548       0.0000    
  4684.390755       1.0000       0.0000       0.0000      1.16134E-18   0.0000       0.0000       0.0000       193.47      -14.496      -194.94       11.024       0.0000    
  4684.429120       1.0000       0.0000       0.0000      6.75624E-19   0.0000       0.0000       0.0000       193.85      -14.446      -194.76       10.410       0.0000    
  4684.475262       1.0000       0.0000       0.0000     -1.20556E-18   0.0000       0.0000       0.0000       194.30      -14.386      -194.55       9.6744       0.0000    
  4684.532385       1.0000       0.0000       0.0000      2.30211E-18   0.0000       0.0000       0.0000       194.86      -14.314      -194.28       8.7668       0.0000    
  4684.606075       1.0000       0.0000       0.0000      1.79814E-19   0.0000       0.0000       0.0000       195.58      -14.224      -193.93       7.6030       0.0000    
  4684.606075       1.0000       0.0000       0.0000     -4.61195E-23   0.0000       0.0000       0.0000       195.58      -14.224      -193.93       7.6030       0.0000    
  4684.614403       1.0000       0.0000       0.0000      2.48712E-21   0.0000       0.0000       0.0000       195.66      -14.214      -193.89       7.4716       0.0000    
  4684.622731       1.0000       0.0000       0.0000     -4.61195E-23   0.0000       0.0000       0.0000       195.74      -14.204      -193.85       7.3403       0.0000    
  4684.639386       1.0000       0.0000       0.0000      4.00206E-19   0.0000       0.0000       0.0000       195.90      -14.184      -193.77       7.0779       0.0000    
  4684.672697       1.0000       0.0000       0.0000      6.58181E-20   0.0000       0.0000       0.0000       196.22      -14.144      -193.62       6.5548       0.0000    
  4684.739319       1.0000       0.0000       0.0000     -3.19700E-18   0.0000       0.0000       0.0000       196.85      -14.067      -193.30       5.5149       0.0000    
  4684.872564       1.0000       0.0000      0.67409      3.29275E-19   1.2346       0.0000      0.78837       196.76      -13.922      -192.76       2.9766       0.0000    
  4685.000000       1.0000       0.0000       1.8579      4.59285E-19   3.4028       0.0000       2.1736       195.37      -13.795      -192.37      0.10364       0.0000    
  4685.000000       1.0000       0.0000       1.8579     -2.70975E-20   3.4028       0.0000       2.1731       195.37      -13.795      -192.37      0.10377       0.0000    
  4685.106596       1.0000       0.0000       4.8286     -3.47269E-20   8.8436       0.0000       5.6486       190.11      -13.465      -192.36      -3.7680       0.0000    
  4685.213191       1.0000       0.0000       8.0444      1.05720E-19   14.733       0.0000       9.4127       183.52      -13.138      -192.55      -8.1256       0.0000    
  4685.426382       1.0000       0.0000       18.437     -7.76039E-20   33.767       0.0000       21.590       160.48      -12.570      -194.00      -20.559       0.0000    
  4685.829970       1.0000       0.0000       49.510     -9.58485E-18   90.678       0.0000       58.120       89.741      -11.784      -201.07      -56.763       0.0000    
  4686.000000       1.0000       0.0000       66.885      1.90603E-19   122.50       0.0000       78.611       51.194      -11.517      -205.30      -76.147       0.0000    
  4686.000000       1.0000       0.0000       66.885      1.05074E-22   122.50       0.0000       78.611       51.194      -11.517      -205.30      -76.147       0.0000    
  4686.034111       1.0000       0.0000       70.371     -9.90403E-04   128.88       0.0000       82.729       43.312      -11.328      -206.20      -80.118       0.0000    
  4686.068221       1.0000       0.0000       73.856       2037.1       135.27       0.0000       86.851      -663.78      -12.108      -240.84      -346.07       0.0000    
  4686.102458       1.0000       0.0000       77.355       1847.3       141.68       0.0000       90.993      -729.93      -12.604      -265.94      -375.89       0.0000    
  4686.113461       1.0000       0.0000       78.479       1608.7       143.73       0.0000       92.325      -695.53      -12.703      -271.98      -364.38       0.0000    
  4686.135467       1.0000       0.0000       80.728       950.35       147.85       0.0000       94.989      -531.68      -12.723      -275.05      -307.09       0.0000    
  4686.173404       1.0000       0.0000       84.604       380.93       154.95       0.0000       99.583      -349.29      -12.434      -269.47      -243.81       0.0000    
  4686.185629       1.0000       0.0000       85.854       273.44       157.24       0.0000       101.06      -308.72      -12.325      -267.15      -229.90       0.0000    
  4686.210081       1.0000       0.0000       88.165       291.90       161.47       0.0000       103.81      -296.80      -12.139      -263.58      -226.79       0.0000    
  4686.258985       1.0000       0.0000       92.254       466.75       168.96       0.0000       108.67      -340.17      -11.945      -262.52      -244.74       0.0000    
  4686.278546       1.0000       0.0000       93.889       521.87       171.96       0.0000       110.61      -356.65      -11.887      -262.81      -251.71       0.0000    
  4686.317669       1.0000       0.0000       97.160       533.48       177.95       0.0000       114.50      -365.37      -11.783      -263.74      -256.70       0.0000    
  4686.333318       1.0000       0.0000       98.468       524.72       180.34       0.0000       116.06      -364.95      -11.739      -264.06      -257.29       0.0000    
  4686.364616       1.0000       0.0000       101.09       490.53       185.14       0.0000       119.17      -357.09      -11.638      -264.27      -256.03       0.0000    
  4686.377136       1.0000       0.0000       102.13       476.34       187.05       0.0000       120.41      -353.43      -11.596      -264.28      -255.35       0.0000    
  4686.402174       1.0000       0.0000       104.18       455.12       190.81       0.0000       122.86      -347.22      -11.506      -264.18      -254.45       0.0000    
  4686.452251       1.0000       0.0000       107.44       435.67       196.78       0.0000       126.75      -340.27      -11.325      -264.00      -254.62       0.0000    
  4686.472282       1.0000       0.0000       108.74       430.08       199.16       0.0000       128.30      -338.26      -11.254      -263.96      -254.96       0.0000    
  4686.512344       1.0000       0.0000       111.35       419.00       203.94       0.0000       131.41      -334.78      -11.111      -263.96      -255.81       0.0000    
  4686.528369       1.0000       0.0000       112.39       414.19       205.84       0.0000       132.66      -333.36      -11.054      -263.97      -256.13       0.0000    
  4686.560418       1.0000       0.0000       114.47       403.19       209.66       0.0000       135.15      -330.19      -10.940      -263.99      -256.66       0.0000    
  4686.573238       1.0000       0.0000       115.31       398.55       211.19       0.0000       136.14      -328.87      -10.894      -263.99      -256.85       0.0000    
  4686.598878       1.0000       0.0000       116.98       389.01       214.24       0.0000       138.14      -326.13      -10.801      -264.00      -257.20       0.0000    
  4686.650157       1.0000       0.0000       119.38       373.06       218.64       0.0000       141.02      -320.23      -10.612      -263.98      -257.72       0.0000    
  4686.752715       1.0000       0.0000       124.14       345.06       227.37       0.0000       146.74      -310.02      -10.226      -263.96      -259.25       0.0000    
  4686.957831       1.0000       0.0000       130.74       301.21       239.44       0.0000       154.70      -290.72      -9.4230      -263.94      -262.13       0.0000    
  4686.958056       1.0000       0.0000       130.74       301.16       239.46       0.0000       154.71      -290.70      -9.4222      -254.36      -262.13       0.0000    
  4686.958056       1.0000       0.0000       130.74       301.16       239.46       0.0000       154.71      -290.70      -9.5642      -263.25      -262.13       0.0000    
  4686.965333       1.0000       0.0000       130.95       299.55       239.83       0.0000       154.95      -289.98      -9.7250      -263.23      -262.22       0.0000    
  4686.972610       1.0000       0.0000       131.15       297.95       240.20       0.0000       155.19      -289.26      -9.7176      -263.24      -262.31       0.0000    
  4686.987164       1.0000       0.0000       131.55       294.86       240.94       0.0000       155.68      -287.84      -9.6898      -263.25      -262.49       0.0000    
  4687.000000       1.0000       0.0000       131.91       292.26       241.60       0.0000       156.11      -286.62      -9.6643      -263.25      -262.65       0.0000    
  4687.000000       1.0000       0.0000       131.91       292.26       241.60       0.0000       156.11      -286.62      -9.6643      -263.25      -262.65       0.0000    
  4687.011643       1.0000       0.0000       132.02       290.14       241.80       0.0000       156.24      -285.29      -9.6390      -263.24      -262.72       0.0000    
  4687.023286       1.0000       0.0000       132.13       288.32       241.99       0.0000       156.38      -284.03      -9.6109      -263.23      -262.81       0.0000    
