#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  4684.390755       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -3.03368E-17   0.0000    
  4684.429120       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.76752E-16   0.0000    
  4684.475262       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.06409E-16   0.0000    
  4684.532385       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -5.05630E-18   0.0000    
  4684.606075       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      9.83326E-19   0.0000    
  4684.606075       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -4.16282E-21   0.0000    
  4684.614403       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -8.78123E-21   0.0000    
  4684.622731       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.05230E-19   0.0000    
  4684.639386       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -9.46636E-19   0.0000    
  4684.672697       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -7.62353E-17   0.0000    
  4684.739319       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.10412E-16   0.0000    
  4684.872564       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.70301E-18   0.0000    
  4685.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      5.21141E-19   0.0000    
  4685.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -4.88377E-20   0.0000    
  4685.106596       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -6.91630E-20   0.0000    
  4685.213191       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      2.06663E-19   0.0000    
  4685.426382       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -2.91712E-19   0.0000    
  4685.829970       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.95556E-17   0.0000    
  4686.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.09731E-19   0.0000    
  4686.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      4.94380E-22   0.0000    
  4686.034111       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -2.21457E-02   0.0000    
  4686.068221       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       4074.2       0.0000    
  4686.102458       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       5323.9       0.0000    
  4686.113461       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       5127.1       0.0000    
  4686.135467       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       3772.6       0.0000    
  4686.173404       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1754.4       0.0000    
  4686.185629       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1209.9       0.0000    
  4686.210081       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       777.70       0.0000    
  4686.258985       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1067.2       0.0000    
  4686.278546       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1239.2       0.0000    
  4686.317669       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1332.5       0.0000    
  4686.333318       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1326.6       0.0000    
  4686.364616       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1231.2       0.0000    
  4686.377136       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1185.9       0.0000    
  4686.402174       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1105.1       0.0000    
  4686.452251       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       1017.4       0.0000    
  4686.472282       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       991.17       0.0000    
  4686.512344       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       945.77       0.0000    
  4686.528369       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       926.98       0.0000    
  4686.560418       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       885.53       0.0000    
  4686.573238       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       867.99       0.0000    
  4686.598878       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       831.38       0.0000    
  4686.650157       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       769.03       0.0000    
  4686.752715       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       690.12       0.0000    
  4686.957831       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       602.43       0.0000    
  4686.958056       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000       602.33       0.0000    
  4686.958056       1.0000      4.18475E-08   0.0000       181.97       0.0000       0.0000       602.33       0.0000    
  4686.965333       1.0000      4.18475E-08   0.0000       432.22       0.0000       0.0000       599.11       0.0000    
  4686.972610       1.0000      4.18475E-08   0.0000       463.70       0.0000       0.0000       595.90       0.0000    
  4686.987164       1.0000      4.18475E-08   0.0000       510.33       0.0000       0.0000       589.72       0.0000    
  4687.000000       1.0000      4.18475E-08   0.0000       551.03       0.0000       0.0000       584.52       0.0000    
  4687.000000       1.0000      4.18475E-08   0.0000       551.03       0.0000       0.0000       584.52       0.0000    
  4687.011643       1.0000      4.18475E-08   0.0000       589.53       0.0000       0.0000       580.28       0.0000    
  4687.023286       1.0000      4.18475E-08   0.0000       630.45       0.0000       0.0000       576.64       0.0000    
  4687.046572       1.0000      4.18475E-08   0.0000       711.99       0.0000       0.0000       571.22       0.0000    
  4687.093144       1.0000      4.18475E-08   0.0000       872.76       0.0000       0.0000       561.78       0.0000    
  4687.111044       1.0000      4.18475E-08   0.0000       933.44       0.0000       0.0000       558.09       0.0000    
  4687.118204       1.0000      4.18475E-08   0.0000       957.54       0.0000       0.0000       556.60       0.0000    
  4687.132525       1.0000      4.18475E-08   0.0000       1005.4       0.0000       0.0000       553.45       0.0000    
  4687.138253       1.0000      4.18475E-08   0.0000       1024.4       0.0000       0.0000       552.17       0.0000    
  4687.149709       1.0000      4.18475E-08   0.0000       1062.2       0.0000       0.0000       549.53       0.0000    
  4687.172621       1.0000      4.18475E-08   0.0000       1137.0       0.0000       0.0000       544.06       0.0000    
  4687.218445       1.0000      4.18475E-08   0.0000       1283.6       0.0000       0.0000       534.23       0.0000    
  4687.266413       1.0000      4.18475E-08   0.0000       1432.9       0.0000       0.0000       526.22       0.0000    
  4687.325406       1.0000      4.18475E-08   0.0000       1611.5       0.0000       0.0000       517.57       0.0000    
  4687.389614       1.0000      4.18475E-08   0.0000       1801.6       0.0000       0.0000       508.29       0.0000    
  4687.468798       1.0000      4.18475E-08   0.0000       2033.1       0.0000       0.0000       497.18       0.0000    
  4687.575177       1.0000      4.18475E-08   0.0000       2343.2       0.0000       0.0000       485.13       0.0000    
  4687.699872       1.0000      4.18475E-08   0.0000       2706.4       0.0000       0.0000       471.77       0.0000    
  4687.853224       1.0000      4.18475E-08   0.0000       3149.3       0.0000       0.0000       455.70       0.0000    
  4687.986302       1.0000      4.18475E-08   0.0000       3527.2       0.0000       0.0000       442.03       0.0000    
  4688.000000       1.0000      4.18475E-08   0.0000       3565.8       0.0000       0.0000       440.63       0.0000    
  4688.000000       1.0000      4.18475E-08   0.0000       3565.8       0.0000       0.0000       440.63       0.0000    
  4688.037258       1.0000      4.18475E-08   0.0000       3662.0       0.0000       0.0000       436.86       0.0000    
  4688.074515       1.0000      4.18475E-08   0.0000       3755.9       0.0000       0.0000       433.13       0.0000    
  4688.149031       1.0000      4.18475E-08   0.0000       3942.5       0.0000       0.0000       425.78       0.0000    
  4688.149031       1.0000      4.18475E-08   0.0000       3942.5       0.0000       0.0000       425.78       0.0000    
  4688.178837       1.0000      2.09237E-10   0.0000       4016.7       0.0000       0.0000       422.85       0.0000    
  4688.208643       1.0000      2.09237E-10   0.0000       4090.5       0.0000       0.0000       419.93       0.0000    
  4688.268256       1.0000      2.09237E-10   0.0000       4237.1       0.0000       0.0000       414.14       0.0000    
  4688.387480       1.0000      2.09237E-10   0.0000       4525.2       0.0000       0.0000       402.69       0.0000    
  4688.387480       1.0000      2.09237E-10   0.0000       4525.2       0.0000       0.0000       402.69       0.0000    
  4688.435170       1.0000      2.09237E-10   0.0000       4639.0       0.0000       0.0000       398.14       0.0000    
  4688.482860       1.0000      2.09237E-10   0.0000       4751.9       0.0000       0.0000       393.62       0.0000    
  4688.578240       1.0000      2.09237E-10   0.0000       4974.5       0.0000       0.0000       384.66       0.0000    
  4688.768999       1.0000      2.09237E-10   0.0000       5409.0       0.0000       0.0000       367.03       0.0000    
  4689.000000       1.0000      2.09237E-10   0.0000       5921.0       0.0000       0.0000       346.04       0.0000    
  4689.000000       1.0000      2.09237E-10   0.0000       5921.0       0.0000       0.0000       346.04       0.0000    
  4689.024840       1.0000      2.09237E-10   0.0000       5970.9       0.0000       0.0000       343.80       0.0000    
  4689.049681       1.0000      2.09237E-10   0.0000       6019.1       0.0000       0.0000       341.57       0.0000    
  4689.099362       1.0000      2.09237E-10   0.0000       6115.3       0.0000       0.0000       337.17       0.0000    
  4689.099362       1.0000      2.09237E-10   0.0000       6115.3       0.0000       0.0000       337.17       0.0000    
  4689.119234       1.0000      2.09237E-10   0.0000       6095.1       0.0000       0.0000       335.39       0.0000    
  4689.139107       1.0000      2.09237E-10   0.0000       6113.3       0.0000       0.0000       333.60       0.0000    
  4689.178851       1.0000      2.09237E-10   0.0000       6151.7       0.0000       0.0000       330.04       0.0000    
  4689.258341       1.0000      2.09237E-10   0.0000       6229.2       0.0000       0.0000       322.98       0.0000    
  4689.417320       1.0000      2.09237E-10   0.0000       6382.3       0.0000       0.0000       309.03       0.0000    
  4689.676495       1.0000      2.09237E-10   0.0000       6622.2       0.0000       0.0000       286.43       0.0000    
  4690.000000       1.0000      2.09237E-10   0.0000       6908.3       0.0000       0.0000       258.43       0.0000    
  4690.000000       1.0000      2.09237E-10   0.0000       6908.3       0.0000       0.0000       258.43       0.0000    
  4690.127183       1.0000      2.09237E-10   0.0000       6989.9       0.0000       0.0000       247.93       0.0000    
  4690.254366       1.0000      2.09237E-10   0.0000       7069.0       0.0000       0.0000       237.52       0.0000    
  4690.508733       1.0000      2.09237E-10   0.0000       7223.0       0.0000       0.0000       216.67       0.0000    
  4690.888597       1.0000      2.09237E-10   0.0000       7445.4       0.0000       0.0000       185.43       0.0000    
  4690.888597       1.0000      2.09237E-10   0.0000       7445.4       0.0000       0.0000       185.43       0.0000    
  4690.944298       1.0000      2.09237E-10   0.0000       7477.8       0.0000       0.0000       180.85       0.0000    
  4691.000000       1.0000      2.09237E-10   0.0000       7510.0       0.0000       0.0000       176.26       0.0000    
  4691.000000       1.0000      2.09237E-10   0.0000       7510.0       0.0000       0.0000       176.26       0.0000    
  4691.044561       1.0000      2.09237E-10   0.0000       7532.1       0.0000       0.0000       172.64       0.0000    
  4691.089123       1.0000      2.09237E-10   0.0000       7553.4       0.0000       0.0000       169.05       0.0000    
  4691.178245       1.0000      2.09237E-10   0.0000       7596.0       0.0000       0.0000       161.86       0.0000    
  4691.356490       1.0000      2.09237E-10   0.0000       7680.5       0.0000       0.0000       147.43       0.0000    
  4691.712980       1.0000      2.09237E-10   0.0000       7845.9       0.0000       0.0000       118.40       0.0000    
  4692.000000       1.0000      2.09237E-10   0.0000       7976.9       0.0000       0.0000       94.901       0.0000    
  4692.000000       1.0000      2.09237E-10   0.0000       7976.9       0.0000       0.0000       94.901       0.0000    
  4692.285192       1.0000      2.09237E-10   0.0000       8071.4       0.0000       0.0000       72.158       0.0000    
  4692.570384       1.0000      2.09237E-10   0.0000       8163.6       0.0000       0.0000       49.348       0.0000    
  4693.000000       1.0000      2.09237E-10   0.0000       8300.7       0.0000       0.0000       14.795       0.0000    
  4693.000000       1.0000      2.09237E-10   0.0000       8300.7       0.0000       0.0000       14.795       0.0000    
  4693.228154       1.0000      2.09237E-10   0.0000       8322.0       0.0000       0.0000     -0.78311       0.0000    
  4693.456307       1.0000      2.09237E-10   0.0000       8341.8       0.0000       0.0000     -0.76405       0.0000    
  4693.912615       1.0000      2.09237E-10   0.0000       8377.0       0.0000       0.0000     -3.48331E-20   0.0000    
  4694.000000       1.0000      2.09237E-10   0.0000       8383.6       0.0000       0.0000      1.13832E-19   0.0000    
  4694.000000       1.0000      2.09237E-10   0.0000       8383.6       0.0000       0.0000      2.83440E-23   0.0000    
  4694.365046       1.0000      2.09237E-10   0.0000       8307.8       0.0000       0.0000      3.79852E-21   0.0000    
  4694.730092       1.0000      2.09237E-10   0.0000       8219.6       0.0000       0.0000     -1.14027E-19   0.0000    
  4695.000000       1.0000      2.09237E-10   0.0000       8150.0       0.0000       0.0000     -1.49816E-18   0.0000    
  4695.000000       1.0000      2.09237E-10   0.0000       8150.4       0.0000       0.0000      2.47788E-22   0.0000    
  4695.292037       1.0000      2.09237E-10   0.0000       8046.8       0.0000       0.0000      8.13115E-20   0.0000    
  4695.584073       1.0000      2.09237E-10   0.0000       7938.8       0.0000       0.0000     -5.04170E-20   0.0000    
  4696.000000       1.0000      2.09237E-10   0.0000       7778.9       0.0000       0.0000      4.05415E-19   0.0000    
  4696.000000       1.0000      2.09237E-10   0.0000       7779.6       0.0000       0.0000      3.68188E-23   0.0000    
  4696.026105       1.0000      2.09237E-10   0.0000       7767.3       0.0000       0.0000      3.99501E-21   0.0000    
  4696.052211       1.0000      2.09237E-10   0.0000       7754.3       0.0000       0.0000      3.68188E-23   0.0000    
  4696.104422       1.0000      2.09237E-10   0.0000       7727.4       0.0000       0.0000      1.87195E-20   0.0000    
  4696.104422       1.0000      2.09237E-10   0.0000       7727.4       0.0000       0.0000     -1.51325E-23   0.0000    
  4696.125306       1.0000      2.09237E-10   0.0000       7716.5       0.0000       0.0000     -2.02811E-20   0.0000    
  4696.146190       1.0000      2.09237E-10   0.0000       7705.6       0.0000       0.0000     -4.05470E-20   0.0000    
  4696.187959       1.0000      2.09237E-10   0.0000       7683.5       0.0000       0.0000     -4.05470E-20   0.0000    
  4696.271496       1.0000      2.09237E-10   0.0000       7637.4       0.0000       0.0000     -5.22862E-18   0.0000    
  4696.438571       1.0000      2.09237E-10   0.0000       7539.7       0.0000       0.0000     -3.64802E-19   0.0000    
  4696.772720       1.0000      2.09237E-10   0.0000       7320.6       0.0000       0.0000     -9.11968E-18   0.0000    
  4697.000000       1.0000      2.09237E-10   0.0000       7166.8       0.0000       0.0000       171.97       0.0000    
  4697.000000       1.0000      2.09237E-10   0.0000       7167.1       0.0000       0.0000       171.97       0.0000    
  4697.005484       1.0000      2.09237E-10   0.0000       7163.0       0.0000       0.0000      5.81229E-22   0.0000    
  4697.010968       1.0000      2.09237E-10   0.0000       7157.9       0.0000       0.0000     -5.20808E-23   0.0000    
  4697.015390       1.0000      2.09237E-10   0.0000       7153.4       0.0000       0.0000     -1.24094E-21   0.0000    
  4697.020624       1.0000      2.09237E-10   0.0000       7148.1       0.0000       0.0000     -9.32675E-21   0.0000    
  4697.026095       1.0000      2.09237E-10   0.0000       7142.5       0.0000       0.0000     -4.21233E-23   0.0000    
  4697.032691       1.0000      2.09237E-10   0.0000       7135.8       0.0000       0.0000      1.11539E-20   0.0000    
  4697.040669       1.0000      2.09237E-10   0.0000       7127.7       0.0000       0.0000     -3.67368E-20   0.0000    
  4697.051837       1.0000      2.09237E-10   0.0000       7116.3       0.0000       0.0000     -2.65906E-19   0.0000    
  4697.066336       1.0000      2.09237E-10   0.0000       7101.5       0.0000       0.0000      6.22863E-20   0.0000    
  4697.083964       1.0000      2.09237E-10   0.0000       7083.6       0.0000       0.0000     -8.76240E-19   0.0000    
  4697.099858       1.0000      2.09237E-10   0.0000       7067.3       0.0000       0.0000     -5.29955E-20   0.0000    
  4697.117901       1.0000      2.09237E-10   0.0000       7048.9       0.0000       0.0000     -2.16438E-20   0.0000    
  4697.136382       1.0000      2.09237E-10   0.0000       7030.0       0.0000       0.0000     -9.36964E-19   0.0000    
  4697.157403       1.0000      2.09237E-10   0.0000       7008.5       0.0000       0.0000     -1.99758E-19   0.0000    
  4697.180516       1.0000      2.09237E-10   0.0000       6984.9       0.0000       0.0000     -2.85988E-19   0.0000    
  4697.207166       1.0000      2.09237E-10   0.0000       6956.8       0.0000       0.0000      1.49299E-21   0.0000    
  4697.237854       1.0000      2.09237E-10   0.0000       6924.7       0.0000       0.0000     -9.10267E-21   0.0000    
  4697.274264       1.0000      2.09237E-10   0.0000       6887.1       0.0000       0.0000     -2.79674E-20   0.0000    
  4697.318177       1.0000      2.09237E-10   0.0000       6842.2       0.0000       0.0000      2.76068E-19   0.0000    
  4697.372883       1.0000      2.09237E-10   0.0000       6786.6       0.0000       0.0000     -2.36063E-20   0.0000    
  4697.443486       1.0000      2.09237E-10   0.0000       6716.1       0.0000       0.0000      3.54677E-19   0.0000    
  4697.539417       1.0000      2.09237E-10   0.0000       6621.4       0.0000       0.0000     -5.09411E-19   0.0000    
  4697.679040       1.0000      2.09237E-10   0.0000       6487.0       0.0000       0.0000     -4.85759E-18   0.0000    
  4697.810017       1.0000      2.09237E-10   0.0000       6285.7       0.0000       0.0000      3.18889E-17   0.0000    
  4697.810017       1.0000      2.09237E-10   0.0000       6285.7       0.0000       0.0000      1.92983E-19   0.0000    
  4697.813554       1.0000      2.09237E-10   0.0000       6314.8       0.0000       0.0000     -2.23979E-21   0.0000    
  4697.817092       1.0000      2.09237E-10   0.0000       6310.5       0.0000       0.0000     -2.23583E-22   0.0000    
  4697.824168       1.0000      2.09237E-10   0.0000       6296.9       0.0000       0.0000     -1.54653E-18   0.0000    
  4697.838319       1.0000      2.09237E-10   0.0000       6269.3       0.0000       0.0000     -2.53150E-18   0.0000    
  4697.866621       1.0000      2.09237E-10   0.0000       6213.9       0.0000       0.0000     -1.65787E-18   0.0000    
  4697.923225       1.0000      2.09237E-10   0.0000       6102.6       0.0000       0.0000      2.65303E-18   0.0000    
  4698.000000       1.0000      2.09237E-10   0.0000       5950.9       0.0000       0.0000     -1.75616E-18   0.0000    
  4698.000000       1.0000      2.09237E-10   0.0000       5950.7       0.0000       0.0000      1.13627E-20   0.0000    
  4698.045283       1.0000      2.09237E-10   0.0000       5881.1       0.0000       0.0000      2.24590E-19   0.0000    
  4698.090567       1.0000      2.09237E-10   0.0000       5814.7       0.0000       0.0000     -9.01316E-19   0.0000    
  4698.181133       1.0000      2.09237E-10   0.0000       5681.4       0.0000       0.0000     -6.88269E-18   0.0000    
  4698.362266       1.0000      2.09237E-10   0.0000       5412.9       0.0000       0.0000      1.21233E-16   0.0000    
  4698.643955       1.0000      2.09237E-10   0.0000       4989.3       0.0000       0.0000     -3.73434E-16   0.0000    
  4698.983799       1.0000      2.09237E-10   0.0000       4465.3       0.0000       0.0000      1.03204E-17   0.0000    
  4698.983799       1.0000      2.09237E-10   0.0000       4465.3       0.0000       0.0000      4.55331E-20   0.0000    
  4698.991899       1.0000      2.09237E-10   0.0000       4452.6       0.0000       0.0000      5.15255E-18   0.0000    
  4699.000000       1.0000      2.09237E-10   0.0000       4439.9       0.0000       0.0000     -1.05499E-16   0.0000    
  4699.000000       1.0000      2.09237E-10   0.0000       4439.9       0.0000       0.0000     -5.54386E-20   0.0000    
  4699.006480       1.0000      2.09237E-10   0.0000       4429.8       0.0000       0.0000      5.35917E-21   0.0000    
  4699.012961       1.0000      2.09237E-10   0.0000       4421.2       0.0000       0.0000      8.44656E-21   0.0000    
  4699.025922       1.0000      2.09237E-10   0.0000       4404.6       0.0000       0.0000      6.09745E-17   0.0000    
  4699.051844       1.0000      2.09237E-10   0.0000       4371.3       0.0000       0.0000      1.74476E-16   0.0000    
  4699.103687       1.0000      2.09237E-10   0.0000       4304.5       0.0000       0.0000      7.18528E-18   0.0000    
  4699.207374       1.0000      2.09237E-10   0.0000       4170.2       0.0000       0.0000      5.93765E-18   0.0000    
  4699.414749       1.0000      2.09237E-10   0.0000       3898.6       0.0000       0.0000      1.33476E-18   0.0000    
  4699.798068       1.0000      2.09237E-10   0.0000       3384.7       0.0000       0.0000      1.28365E-16   0.0000    
  4700.000000       1.0000      2.09237E-10   0.0000       3107.4       0.0000       0.0000     -8.77899E-17   0.0000    
  4700.000000       1.0000      2.09237E-10   0.0000       3107.3       0.0000       0.0000      1.35845E-18   0.0000    
