#      time         order        qbridges     qcdwalls2z   qdaylite     qequip2zon   qhc2zone     qlcwinds2z   qlite        qloss        qocc2zone    qterm2zone
  4679.000000       1.0000       0.0000       426.12       0.0000       0.0000     -4.33372E-20  -156.13       0.0000       0.0000       0.0000      -248.91    
  4679.400000       1.0000       0.0000       429.15       0.0000       0.0000     -1.24401E-19  -161.84       0.0000       0.0000       0.0000      -254.93    
  4679.800000       1.0000       0.0000       431.79       0.0000       0.0000      4.43045E-19  -167.26       0.0000       0.0000       0.0000      -258.37    
  4680.000000       1.0000       0.0000       433.05       0.0000       0.0000      8.37360E-17  -169.93       0.0000       0.0000       0.0000      -259.55    
  4680.000000       1.0000       0.0000       433.05       0.0000       0.0000      2.02379E-18  -169.92       0.0000       0.0000       0.0000      -259.55    
  4680.002746       1.0000       0.0000       433.07       0.0000       0.0000     -7.07518E-22  -169.96       0.0000       0.0000       0.0000      -259.57    
  4680.005491       1.0000       0.0000       433.08       0.0000       0.0000     -3.22864E-19  -170.00       0.0000       0.0000       0.0000      -259.58    
  4680.007168       1.0000       0.0000       433.09       0.0000       0.0000      4.32927E-19  -170.02       0.0000       0.0000       0.0000      -259.59    
  4680.007168       1.0000       0.0000       433.09       0.0000       0.0000     -1.84075E-21  -170.02       0.0000       0.0000       0.0000      -259.59    
  4680.009364       1.0000       0.0000       433.11       0.0000       0.0000      2.15702E-21  -170.05       0.0000       0.0000       0.0000      -259.60    
  4680.011560       1.0000       0.0000       433.12       0.0000       0.0000     -1.17940E-18  -170.08       0.0000       0.0000       0.0000      -259.62    
  4680.015953       1.0000       0.0000       433.15       0.0000       0.0000     -7.05290E-19  -170.13       0.0000       0.0000       0.0000      -259.64    
  4680.024739       1.0000       0.0000       433.20       0.0000       0.0000     -2.73187E-17  -170.24       0.0000       0.0000       0.0000      -259.68    
  4680.042311       1.0000       0.0000       433.30       0.0000       0.0000     -3.64469E-17  -170.47       0.0000       0.0000       0.0000      -259.77    
  4680.077454       1.0000       0.0000       433.49       0.0000       0.0000      5.29492E-17  -170.90       0.0000       0.0000       0.0000      -259.93    
  4680.147740       1.0000       0.0000       433.81       0.0000       0.0000      8.72127E-19  -171.71       0.0000       0.0000       0.0000      -260.19    
  4680.288312       1.0000       0.0000       434.30       0.0000       0.0000      1.49637E-16  -173.16       0.0000       0.0000       0.0000      -260.55    
  4680.569457       1.0000       0.0000       434.92       0.0000       0.0000      1.84252E-20  -175.69       0.0000       0.0000       0.0000      -273.83    
  4680.677689       1.0000       0.0000       435.22       0.0000       0.0000      6.06494E-16  -176.63       0.0000       0.0000       0.0000      -278.69    
  4680.677689       1.0000       0.0000       435.22       0.0000       0.0000     -1.03461E-20  -176.63       0.0000       0.0000       0.0000      -278.69    
  4680.726387       1.0000       0.0000       435.29       0.0000       0.0000     -4.54991E-18  -177.05       0.0000       0.0000       0.0000      -280.75    
  4680.775084       1.0000       0.0000       435.36       0.0000       0.0000      1.46553E-16  -177.47       0.0000       0.0000       0.0000      -282.70    
  4680.872480       1.0000       0.0000       435.54       0.0000       0.0000      3.37122E-17  -178.28       0.0000       0.0000       0.0000      -286.15    
  4681.000000       1.0000       0.0000       435.76       0.0000       0.0000      5.91547E-16  -179.34       0.0000       0.0000       0.0000      -290.15    
  4681.000000       1.0000       0.0000       435.76       0.0000       0.0000     -6.70284E-18  -179.34       0.0000       0.0000       0.0000      -290.15    
  4681.077916       1.0000       0.0000       435.78       0.0000       0.0000     -1.22152E-17  -179.95       0.0000       0.0000       0.0000      -291.22    
  4681.155832       1.0000       0.0000       435.78       0.0000       0.0000     -3.49764E-16  -180.52       0.0000       0.0000       0.0000      -292.06    
  4681.311665       1.0000       0.0000       435.68       0.0000       0.0000      3.35048E-17  -181.56       0.0000       0.0000       0.0000      -293.32    
  4681.623329       1.0000       0.0000       435.37       0.0000       0.0000     -3.62086E-16  -183.43       0.0000       0.0000       0.0000      -294.83    
  4682.000000       1.0000       0.0000       434.69       0.0000       0.0000     -4.35698E-20  -185.54       0.0000       0.0000       0.0000      -295.02    
  4682.000000       1.0000       0.0000       434.69       0.0000       0.0000     -2.72132E-21  -185.54       0.0000       0.0000       0.0000      -295.02    
  4682.249332       1.0000       0.0000       434.19       0.0000       0.0000      1.39520E-21  -186.91       0.0000       0.0000       0.0000      -294.67    
  4682.498664       1.0000       0.0000       433.66       0.0000       0.0000     -6.42998E-19  -188.26       0.0000       0.0000       0.0000      -293.94    
  4682.997327       1.0000       0.0000       432.50       0.0000       0.0000     -8.49410E-17  -190.95       0.0000       0.0000       0.0000      -291.54    
  4683.000000       1.0000       0.0000       432.50       0.0000       0.0000     -2.38363E-18  -190.96       0.0000       0.0000       0.0000      -291.52    
  4683.000000       1.0000       0.0000       432.50       0.0000       0.0000     -7.33113E-20  -190.96       0.0000       0.0000       0.0000      -291.52    
  4683.398931       1.0000       0.0000       430.92       0.0000       0.0000     -3.12018E-17  -192.49       0.0000       0.0000       0.0000      -284.88    
  4683.797862       1.0000       0.0000       400.63       26.441       0.0000     -7.33113E-20  -189.93       0.0000       0.0000       0.0000      -279.64    
  4684.000000       1.0000       0.0000       385.21       39.419       0.0000      5.49456E-25  -188.25       0.0000       0.0000       0.0000      -277.28    
  4684.000000       1.0000       0.0000       385.21       39.419       0.0000     -6.32761E-22  -188.25       0.0000       0.0000       0.0000      -277.28    
  4684.006383       1.0000       0.0000       384.70       39.855       0.0000     -2.03292E-19  -188.20       0.0000       0.0000       0.0000      -277.21    
  4684.012766       1.0000       0.0000       384.18       40.293       0.0000     -7.91088E-22  -188.14       0.0000       0.0000       0.0000      -276.80    
  4684.023176       1.0000       0.0000       383.33       41.010       0.0000      5.20830E-21  -188.03       0.0000       0.0000       0.0000      -276.06    
  4684.035077       1.0000       0.0000       382.35       41.834       0.0000     -1.04057E-24  -187.91       0.0000       0.0000       0.0000      -275.23    
  4684.052703       1.0000       0.0000       380.87       43.062       0.0000     -3.31970E-19  -187.73       0.0000       0.0000       0.0000      -274.01    
  4684.076841       1.0000       0.0000       378.82       44.759       0.0000     -1.43511E-18  -187.45       0.0000       0.0000       0.0000      -272.39    
