#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       21.962       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       21.882       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       21.802       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       21.763       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       21.763       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       21.762       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       21.762       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.761       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.761       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       21.761       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       21.761       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       21.760       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       21.758       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       21.754       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       21.748       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       21.734       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       21.707       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       21.653       20.702    
  4680.677689       1.0000       19.400       26.500       28.202       21.633       20.702    
  4680.677689       1.0000       19.400       26.500       28.202       21.633       20.702    
  4680.726387       1.0000       19.401       26.500       28.202       21.623       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       21.614       20.702    
  4680.872480       1.0000       19.401       26.500       28.202       21.596       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.572       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.572       20.702    
  4681.077916       1.0000       19.400       26.500       28.202       21.557       20.702    
  4681.155832       1.0000       19.400       26.500       28.202       21.543       20.702    
  4681.311665       1.0000       19.399       26.500       28.202       21.514       20.702    
  4681.623329       1.0000       19.397       26.500       28.201       21.457       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.389       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.389       20.700    
  4682.249332       1.0000       19.391       26.500       28.199       21.345       20.699    
  4682.498664       1.0000       19.387       26.500       28.198       21.300       20.698    
  4682.997327       1.0000       19.378       26.500       28.195       21.211       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.210       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.210       20.695    
  4683.398931       1.0000       19.372       26.500       28.193       21.140       20.693    
  4683.797862       1.0000       19.366       26.500       28.191       21.180       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       21.250       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       21.250       20.690    
  4684.006383       1.0000       19.362       26.500       28.190       21.252       20.690    
  4684.012766       1.0000       19.362       26.500       28.189       21.254       20.690    
  4684.023176       1.0000       19.362       26.500       28.189       21.258       20.689    
  4684.035077       1.0000       19.362       26.500       28.189       21.221       20.689    
  4684.052703       1.0000       19.361       26.500       28.189       21.219       20.689    
  4684.076841       1.0000       19.361       26.500       28.189       21.217       20.689    
  4684.097822       1.0000       19.360       26.500       28.189       21.217       20.689    
  4684.120551       1.0000       19.360       26.500       28.189       21.217       20.689    
  4684.139473       1.0000       19.360       26.500       28.189       21.218       20.689    
  4684.158205       1.0000       19.359       26.500       28.189       21.219       20.689    
  4684.175485       1.0000       19.359       26.500       28.188       21.221       20.689    
  4684.192669       1.0000       19.359       26.500       28.188       21.223       20.688    
  4684.209402       1.0000       19.359       26.500       28.188       21.225       20.688    
  4684.226201       1.0000       19.358       26.500       28.188       21.228       20.688    
  4684.243406       1.0000       19.358       26.500       28.188       21.231       20.688    
  4684.262049       1.0000       19.358       26.500       28.188       21.234       20.688    
  4684.282280       1.0000       19.357       26.500       28.188       21.238       20.688    
  4684.304645       1.0000       19.357       26.500       28.188       21.243       20.688    
  4684.329681       1.0000       19.356       26.500       28.188       21.248       20.688    
  4684.358057       1.0000       19.356       26.500       28.187       21.254       20.688    
  4684.390755       1.0000       19.355       26.500       28.187       21.261       20.687    
  4684.429120       1.0000       19.355       26.500       28.187       21.268       20.687    
  4684.475262       1.0000       19.354       26.500       28.187       21.278       20.687    
  4684.532385       1.0000       19.353       26.500       28.187       21.288       20.687    
  4684.606075       1.0000       19.352       26.500       28.186       21.297       20.686    
  4684.606075       1.0000       19.352       26.500       28.186       21.297       20.686    
  4684.614403       1.0000       19.352       26.500       28.186       21.298       20.686    
  4684.622731       1.0000       19.352       26.500       28.186       21.299       20.686    
  4684.639386       1.0000       19.352       26.500       28.186       21.300       20.686    
  4684.672697       1.0000       19.351       26.500       28.186       21.304       20.686    
  4684.739319       1.0000       19.350       26.500       28.186       21.309       20.686    
  4684.872564       1.0000       19.348       26.500       28.185       21.315       20.685    
  4685.000000       1.0000       19.347       26.500       28.184       21.318       20.684    
  4685.000000       1.0000       19.347       26.500       28.184       21.318       20.684    
  4685.106596       1.0000       19.345       26.500       28.184       21.322       20.684    
  4685.213191       1.0000       19.344       26.500       28.184       21.325       20.684    
  4685.426382       1.0000       19.343       26.500       28.183       21.345       20.683    
  4685.829970       1.0000       19.343       26.500       28.183       21.423       20.683    
  4686.000000       1.0000       19.344       26.500       28.184       21.468       20.684    
  4686.000000       1.0000       19.344       26.500       28.184       21.468       20.684    
  4686.034111       1.0000       19.345       26.500       28.184       21.478       20.684    
  4686.068221       1.0000       19.345       26.500       28.184       21.488       20.684    
  4686.102458       1.0000       19.345       26.500       28.184       21.498       20.684    
  4686.113461       1.0000       19.346       26.500       28.184       21.501       20.684    
  4686.135467       1.0000       19.346       26.500       28.184       21.508       20.684    
  4686.173404       1.0000       19.347       26.500       28.184       21.520       20.684    
  4686.185629       1.0000       19.347       26.500       28.184       21.524       20.684    
  4686.210081       1.0000       19.347       26.500       28.185       21.532       20.685    
  4686.258985       1.0000       19.348       26.500       28.185       21.546       20.685    
  4686.278546       1.0000       19.349       26.500       28.185       21.552       20.685    
  4686.317669       1.0000       19.349       26.500       28.185       21.564       20.685    
  4686.333318       1.0000       19.350       26.500       28.185       21.568       20.685    
  4686.364616       1.0000       19.351       26.500       28.186       21.578       20.686    
  4686.377136       1.0000       19.351       26.500       28.186       21.581       20.686    
  4686.402174       1.0000       19.352       26.500       28.186       21.589       20.686    
  4686.452251       1.0000       19.353       26.500       28.187       21.603       20.687    
  4686.472282       1.0000       19.354       26.500       28.187       21.608       20.687    
  4686.512344       1.0000       19.355       26.500       28.187       21.619       20.687    
  4686.528369       1.0000       19.356       26.500       28.187       21.623       20.687    
  4686.560418       1.0000       19.357       26.500       28.188       21.631       20.688    
  4686.573238       1.0000       19.357       26.500       28.188       21.634       20.688    
  4686.598878       1.0000       19.358       26.500       28.188       21.641       20.688    
  4686.650157       1.0000       19.360       26.500       28.189       21.652       20.689    
  4686.752715       1.0000       19.365       26.500       28.190       21.674       20.690    
  4686.957831       1.0000       19.375       26.500       28.194       21.748       20.694    
  4686.958056       1.0000       19.375       26.500       28.194       21.748       20.694    
  4686.958056       1.0000       19.375       26.500       28.194       21.748       20.694    
  4686.965333       1.0000       19.376       26.500       28.194       21.750       20.694    
  4686.972610       1.0000       19.376       26.500       28.194       21.751       20.694    
  4686.987164       1.0000       19.377       26.500       28.194       21.754       20.694    
  4687.000000       1.0000       19.378       26.500       28.195       21.757       20.695    
  4687.000000       1.0000       19.378       26.500       28.195       21.757       20.695    
  4687.011643       1.0000       19.377       26.500       28.194       21.759       20.694    
  4687.023286       1.0000       19.375       26.500       28.194       21.761       20.694    
  4687.046572       1.0000       19.373       26.500       28.193       21.765       20.693    
  4687.093144       1.0000       19.369       26.500       28.192       21.771       20.692    
  4687.111044       1.0000       19.367       26.500       28.191       21.774       20.691    
  4687.118204       1.0000       19.366       26.500       28.191       21.775       20.691    
  4687.132525       1.0000       19.365       26.500       28.190       21.777       20.690    
  4687.138253       1.0000       19.364       26.500       28.190       21.778       20.690    
  4687.149709       1.0000       19.363       26.500       28.190       21.779       20.690    
  4687.172621       1.0000       19.361       26.500       28.189       21.782       20.689    
  4687.218445       1.0000       19.357       26.500       28.188       21.788       20.688    
  4687.266413       1.0000       19.353       26.500       28.186       21.794       20.686    
  4687.325406       1.0000       19.348       26.500       28.185       21.802       20.685    
  4687.389614       1.0000       19.342       26.500       28.183       21.810       20.683    
  4687.468798       1.0000       19.336       26.500       28.181       21.822       20.681    
  4687.575177       1.0000       19.328       26.500       28.178       21.840       20.678    
  4687.699872       1.0000       19.320       26.500       28.176       21.862       20.676    
  4687.853224       1.0000       19.311       26.500       28.173       21.891       20.673    
  4687.986302       1.0000       19.305       26.500       28.170       21.918       20.671    
