#      time         order        tair      
  4687.668103       1.0000       18.253    
  4687.831894       1.0000       18.701    
  4687.966248       1.0000       19.069    
  4688.000000       1.0000       19.161    
  4688.000000       1.0000       19.161    
  4688.021131       1.0000       19.215    
  4688.042261       1.0000       19.266    
  4688.084523       1.0000       19.370    
  4688.169046       1.0000       19.577    
  4688.169046       1.0000       19.577    
  4688.202855       1.0000       19.660    
  4688.236664       1.0000       19.742    
  4688.304282       1.0000       19.908    
  4688.381898       1.0000       20.098    
  4688.381898       1.0000       20.098    
  4688.435992       1.0000       20.230    
  4688.490087       1.0000       20.363    
  4688.598276       1.0000       20.628    
  4688.814654       1.0000       21.157    
  4689.000000       1.0000       21.611    
  4689.000000       1.0000       21.611    
  4689.173103       1.0000       21.987    
  4689.346205       1.0000       22.361    
  4689.676165       1.0000       23.074    
  4689.676165       1.0000       23.074    
  4689.814647       1.0000       23.373    
  4689.953129       1.0000       23.672    
  4690.000000       1.0000       23.773    
  4690.000000       1.0000       23.773    
  4690.110786       1.0000       23.938    
  4690.221571       1.0000       24.097    
  4690.265886       1.0000       24.161    
  4690.354514       1.0000       24.289    
  4690.531771       1.0000       24.544    
  4690.886285       1.0000       25.054    
  4690.886285       1.0000       25.054    
  4690.898828       1.0000       25.072    
  4690.911371       1.0000       25.090    
  4690.936458       1.0000       25.127    
  4690.986630       1.0000       25.199    
  4691.000000       1.0000       25.218    
  4691.000000       1.0000       25.218    
  4691.040138       1.0000       25.266    
  4691.080275       1.0000       25.312    
  4691.160551       1.0000       25.405    
  4691.321102       1.0000       25.590    
  4691.642204       1.0000       25.960    
  4692.000000       1.0000       26.372    
  4692.000000       1.0000       26.372    
  4692.256882       1.0000       26.560    
  4692.513763       1.0000       26.745    
  4693.000000       1.0000       27.095    
  4693.000000       1.0000       27.095    
  4693.205505       1.0000       27.100    
  4693.411010       1.0000       27.100    
  4693.822021       1.0000       27.100    
  4694.000000       1.0000       27.100    
  4694.000000       1.0000       27.100    
  4694.328808       1.0000       26.822    
  4694.657617       1.0000       26.538    
  4695.000000       1.0000       26.242    
  4695.000000       1.0000       26.242    
  4695.263047       1.0000       25.941    
  4695.526093       1.0000       25.638    
  4696.000000       1.0000       25.092    
  4696.000000       1.0000       25.092    
  4696.026105       1.0000       25.056    
  4696.052211       1.0000       25.019    
  4696.104422       1.0000       24.944    
  4696.104422       1.0000       24.944    
  4696.125306       1.0000       24.914    
  4696.146190       1.0000       24.883    
  4696.187959       1.0000       24.823    
  4696.271496       1.0000       24.703    
  4696.438571       1.0000       24.462    
  4696.772720       1.0000       23.981    
  4696.818176       1.0000       23.916    
  4696.909088       1.0000       23.785    
  4697.000000       1.0000       23.654    
  4697.000000       1.0000       23.654    
  4697.004461       1.0000       23.648    
  4697.008921       1.0000       23.640    
  4697.013149       1.0000       23.631    
  4697.017907       1.0000       23.620    
  4697.023074       1.0000       23.609    
  4697.029092       1.0000       23.596    
  4697.036243       1.0000       23.581    
  4697.045507       1.0000       23.561    
  4697.060682       1.0000       23.528    
  4697.076057       1.0000       23.495    
  4697.092711       1.0000       23.459    
  4697.109222       1.0000       23.423    
  4697.127327       1.0000       23.384    
  4697.127327       1.0000       23.384    
  4697.130709       1.0000       23.377    
  4697.134091       1.0000       23.369    
  4697.140855       1.0000       23.355    
  4697.154383       1.0000       23.326    
  4697.175577       1.0000       23.280    
  4697.180235       1.0000       23.270    
  4697.189553       1.0000       23.250    
  4697.193280       1.0000       23.241    
  4697.200734       1.0000       23.225    
  4697.215642       1.0000       23.193    
  4697.245380       1.0000       23.129    
  4697.280250       1.0000       23.054    
  4697.326977       1.0000       22.953    
  4697.384277       1.0000       22.829    
  4697.460941       1.0000       22.663    
  4697.565750       1.0000       22.437    
  4697.723028       1.0000       22.097    
  4697.946924       1.0000       21.614    
  4698.000000       1.0000       21.499    
  4698.000000       1.0000       21.499    
  4698.010822       1.0000       21.478    
  4698.021645       1.0000       21.461    
  4698.043289       1.0000       21.426    
  4698.086579       1.0000       21.358    
  4698.173157       1.0000       21.221    
  4698.346314       1.0000       20.946    
  4698.572309       1.0000       20.588    
  4698.873218       1.0000       20.112    
  4699.000000       1.0000       19.911    
  4699.000000       1.0000       19.911    
  4699.138526       1.0000       19.729    
  4699.277051       1.0000       19.550    
  4699.554103       1.0000       19.191    
  4700.000000       1.0000       18.613    
  4700.000000       1.0000       18.613    
  4700.221641       1.0000       18.326    
  4700.443282       1.0000       18.038    
  4700.886565       1.0000       17.464    
  4701.000000       1.0000       17.317    
  4701.000000       1.0000       17.317    
  4701.354626       1.0000       16.958    
  4701.709252       1.0000       16.600    
  4701.848517       1.0000       16.460    
  4701.848517       1.0000       16.460    
  4701.924259       1.0000       16.383    
  4702.000000       1.0000       16.307    
  4702.000000       1.0000       16.307    
  4702.060593       1.0000       16.246    
  4702.121186       1.0000       16.185    
  4702.242372       1.0000       16.063    
  4702.319484       1.0000       15.985    
  4702.319484       1.0000       15.985    
  4702.416433       1.0000       15.887    
  4702.513382       1.0000       15.789    
  4702.637292       1.0000       15.665    
  4702.791747       1.0000       15.509    
  4703.000000       1.0000       15.299    
