#      time         order        room_phae1   room_phaer
  4686.602839       1.0000      1.00000E-03   45.000    
  4686.906805       1.0000      1.00000E-03   45.000    
  4686.912496       1.0000      1.00000E-03   45.000    
  4686.912496       1.0000      1.00000E-03   45.000    
  4686.929004       1.0000      1.00000E-03   45.000    
  4686.945513       1.0000      1.00000E-03   45.000    
  4686.978529       1.0000      1.00000E-03   45.000    
  4687.000000       1.0000      1.00000E-03   45.000    
  4687.000000       1.0000      1.00000E-03   45.000    
  4687.026413       1.0000      1.00000E-03   45.000    
  4687.052827       1.0000      1.00000E-03   45.000    
  4687.063392       1.0000      1.00000E-03   45.000    
  4687.084523       1.0000      1.00000E-03   45.000    
  4687.092975       1.0000      1.00000E-03   45.000    
  4687.109880       1.0000      1.00000E-03   45.000    
  4687.143689       1.0000      0.99900       45.000    
  4687.189019       1.0000      0.99900       45.000    
  4687.241589       1.0000      0.99900       45.000    
  4687.299583       1.0000      0.99900       45.000    
  4687.365131       1.0000      0.99900       45.000    
  4687.442218       1.0000      0.99900       45.000    
  4687.543623       1.0000      0.99900       45.000    
  4687.668103       1.0000      0.99900       45.000    
  4687.831894       1.0000      0.99900       45.000    
  4687.966248       1.0000      0.99900       45.000    
  4688.000000       1.0000      0.99900       45.000    
  4688.000000       1.0000      0.99900       45.000    
  4688.021131       1.0000      0.99900       45.000    
  4688.042261       1.0000      0.99900       45.000    
  4688.084523       1.0000      0.99900       45.000    
  4688.169046       1.0000      0.99900       45.000    
  4688.169046       1.0000      0.99900       45.000    
  4688.202855       1.0000      0.99900       45.000    
  4688.236664       1.0000      0.99900       45.000    
  4688.304282       1.0000      0.99900       45.000    
  4688.381898       1.0000      0.99900       45.000    
  4688.381898       1.0000      0.99900       45.000    
  4688.435992       1.0000      0.99900       45.000    
  4688.490087       1.0000      0.99900       45.000    
  4688.598276       1.0000      0.99900       45.000    
  4688.814654       1.0000      0.99900       45.000    
  4689.000000       1.0000      0.99900       45.000    
  4689.000000       1.0000      0.99900       45.000    
  4689.173103       1.0000      0.99900       45.000    
  4689.346205       1.0000      0.99900       45.000    
  4689.676165       1.0000      0.99900       45.000    
  4689.676165       1.0000      0.99900       45.000    
  4689.814647       1.0000      0.99900       45.000    
  4689.953129       1.0000      0.99900       45.000    
  4690.000000       1.0000      0.99900       45.000    
  4690.000000       1.0000      0.99900       45.000    
  4690.110786       1.0000      0.99900       45.000    
  4690.221571       1.0000      0.99900       45.000    
  4690.265886       1.0000      0.99900       45.000    
  4690.354514       1.0000      0.99900       45.000    
  4690.531771       1.0000      0.99900       45.000    
  4690.886285       1.0000      0.99900       45.000    
  4690.886285       1.0000      0.99900       45.000    
  4690.898828       1.0000      0.99900       45.000    
  4690.911371       1.0000      0.99900       45.000    
  4690.936458       1.0000      0.99900       45.000    
  4690.986630       1.0000      0.99900       45.000    
  4691.000000       1.0000      0.99900       45.000    
  4691.000000       1.0000      0.99900       45.000    
  4691.040138       1.0000      0.99900       45.000    
  4691.080275       1.0000      0.99900       45.000    
  4691.160551       1.0000      0.99900       45.000    
  4691.321102       1.0000      0.99900       45.000    
  4691.642204       1.0000      0.99900       45.000    
  4692.000000       1.0000      0.99900       45.000    
  4692.000000       1.0000      0.99900       45.000    
  4692.256882       1.0000      0.99900       45.000    
  4692.513763       1.0000      0.99900       45.000    
  4693.000000       1.0000      0.99900       45.000    
  4693.000000       1.0000      0.99900       45.000    
  4693.205505       1.0000      0.99900       45.000    
  4693.411010       1.0000      0.99900       45.000    
  4693.822021       1.0000      0.99900       45.000    
  4694.000000       1.0000      0.99900       45.000    
  4694.000000       1.0000      0.99900       45.000    
  4694.328808       1.0000      0.99900       45.000    
  4694.657617       1.0000      0.99900       45.000    
  4695.000000       1.0000      0.99900       45.000    
  4695.000000       1.0000      0.99900       45.000    
  4695.263047       1.0000      0.99900       45.000    
  4695.526093       1.0000      0.99900       45.000    
  4696.000000       1.0000      0.99900       45.000    
  4696.000000       1.0000      0.99900       45.000    
  4696.026105       1.0000      0.99900       45.000    
  4696.052211       1.0000      0.99900       45.000    
  4696.104422       1.0000      0.99900       45.000    
  4696.104422       1.0000      0.99900       45.000    
  4696.125306       1.0000      0.99900       45.000    
  4696.146190       1.0000      0.99900       45.000    
  4696.187959       1.0000      0.99900       45.000    
  4696.271496       1.0000      0.99900       45.000    
  4696.438571       1.0000      0.99900       45.000    
  4696.772720       1.0000      0.99900       45.000    
  4696.818176       1.0000      0.99900       45.000    
  4696.909088       1.0000      1.00000E-03   45.000    
  4697.000000       1.0000      1.00000E-03   45.000    
  4697.000000       1.0000      1.00000E-03   45.000    
  4697.004461       1.0000      1.00000E-03   45.000    
  4697.008921       1.0000      1.00000E-03   45.000    
  4697.013149       1.0000      1.00000E-03   45.000    
  4697.017907       1.0000      1.00000E-03   45.000    
  4697.023074       1.0000      1.00000E-03   45.000    
  4697.029092       1.0000      1.00000E-03   45.000    
  4697.036243       1.0000      1.00000E-03   45.000    
  4697.045507       1.0000      1.00000E-03   45.000    
  4697.060682       1.0000      1.00000E-03   45.000    
  4697.076057       1.0000      1.00000E-03   45.000    
  4697.092711       1.0000      1.00000E-03   45.000    
  4697.109222       1.0000      1.00000E-03   45.000    
  4697.127327       1.0000      1.00000E-03   45.000    
  4697.127327       1.0000      1.00000E-03   45.000    
