#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       21.436       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       21.400       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       21.364       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       21.346       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       21.346       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       21.345       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       21.345       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.345       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.345       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       21.345       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       21.345       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       21.344       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       21.343       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       21.342       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       21.339       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       21.332       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       21.319       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       21.293       20.702    
  4680.676971       1.0000       19.401       26.500       28.202       21.283       20.702    
  4680.676971       1.0000       19.401       26.500       28.202       21.283       20.702    
  4680.726028       1.0000       19.401       26.500       28.202       21.279       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       21.274       20.702    
  4680.873198       1.0000       19.401       26.500       28.202       21.265       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.253       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.253       20.702    
  4681.078491       1.0000       19.400       26.500       28.202       21.246       20.702    
  4681.156982       1.0000       19.400       26.500       28.202       21.239       20.702    
  4681.313963       1.0000       19.399       26.500       28.202       21.224       20.702    
  4681.627927       1.0000       19.397       26.500       28.201       21.194       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.158       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.158       20.700    
  4682.251171       1.0000       19.391       26.500       28.199       21.134       20.699    
  4682.502341       1.0000       19.387       26.500       28.198       21.109       20.698    
  4683.000000       1.0000       19.378       26.500       28.195       21.060       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.060       20.695    
  4683.200936       1.0000       19.375       26.500       28.194       21.040       20.694    
  4683.401873       1.0000       19.372       26.500       28.193       21.020       20.693    
  4683.803746       1.0000       19.366       26.500       28.191       20.979       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       20.959       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       20.959       20.690    
  4684.006430       1.0000       19.362       26.500       28.190       20.959       20.690    
  4684.012860       1.0000       19.362       26.500       28.189       20.958       20.690    
  4684.023253       1.0000       19.362       26.500       28.189       20.957       20.689    
  4684.035152       1.0000       19.362       26.500       28.189       20.956       20.689    
  4684.052744       1.0000       19.361       26.500       28.189       20.954       20.689    
  4684.076747       1.0000       19.361       26.500       28.189       20.951       20.689    
  4684.097601       1.0000       19.360       26.500       28.189       20.949       20.689    
  4684.120210       1.0000       19.360       26.500       28.189       20.947       20.689    
  4684.139000       1.0000       19.360       26.500       28.189       20.945       20.689    
  4684.157579       1.0000       19.359       26.500       28.189       20.943       20.689    
  4684.174684       1.0000       19.359       26.500       28.189       20.942       20.689    
  4684.191659       1.0000       19.359       26.500       28.188       20.940       20.688    
  4684.208147       1.0000       19.359       26.500       28.188       20.938       20.688    
  4684.224654       1.0000       19.358       26.500       28.188       20.937       20.688    
  4684.241752       1.0000       19.358       26.500       28.188       20.935       20.688    
  4684.260203       1.0000       19.358       26.500       28.188       20.933       20.688    
  4684.280277       1.0000       19.357       26.500       28.188       20.931       20.688    
  4684.302422       1.0000       19.357       26.500       28.188       20.929       20.688    
  4684.327206       1.0000       19.357       26.500       28.188       20.926       20.688    
  4684.355250       1.0000       19.356       26.500       28.187       20.923       20.688    
  4684.387527       1.0000       19.356       26.500       28.187       20.920       20.687    
  4684.425324       1.0000       19.355       26.500       28.187       20.916       20.687    
  4684.470682       1.0000       19.354       26.500       28.187       20.912       20.687    
  4684.526668       1.0000       19.353       26.500       28.187       20.906       20.687    
  4684.598608       1.0000       19.352       26.500       28.186       20.899       20.686    
  4684.598608       1.0000       19.352       26.500       28.186       20.899       20.686    
  4684.606922       1.0000       19.352       26.500       28.186       20.898       20.686    
  4684.615236       1.0000       19.352       26.500       28.186       20.897       20.686    
  4684.631864       1.0000       19.352       26.500       28.186       20.896       20.686    
  4684.665121       1.0000       19.351       26.500       28.186       20.892       20.686    
  4684.731633       1.0000       19.350       26.500       28.186       20.886       20.686    
  4684.864659       1.0000       19.348       26.500       28.185       20.874       20.685    
  4685.000000       1.0000       19.347       26.500       28.184       20.866       20.684    
  4685.000000       1.0000       19.347       26.500       28.184       20.866       20.684    
  4685.106421       1.0000       19.345       26.500       28.184       20.866       20.684    
  4685.212841       1.0000       19.344       26.500       28.184       20.870       20.684    
  4685.425683       1.0000       19.343       26.500       28.183       20.900       20.683    
  4685.756025       1.0000       19.343       26.500       28.183       21.005       20.683    
  4686.000000       1.0000       19.344       26.500       28.184       21.126       20.684    
  4686.000000       1.0000       19.344       26.500       28.184       21.126       20.684    
  4686.034055       1.0000       19.345       26.500       28.184       21.144       20.684    
  4686.068109       1.0000       19.345       26.500       28.184       21.162       20.684    
  4686.136219       1.0000       19.346       26.500       28.184       21.201       20.684    
  4686.216293       1.0000       19.347       26.500       28.185       21.247       20.685    
  4686.308038       1.0000       19.349       26.500       28.185       21.298       20.685    
  4686.427983       1.0000       19.352       26.500       28.186       21.363       20.686    
  4686.602839       1.0000       19.358       26.500       28.188       21.449       20.688    
  4686.906805       1.0000       19.373       26.500       28.193       21.565       20.693    
  4686.912496       1.0000       19.373       26.500       28.193       21.568       20.693    
  4686.912496       1.0000       19.373       26.500       28.193       21.568       20.693    
  4686.929004       1.0000       19.374       26.500       28.193       21.574       20.693    
  4686.945513       1.0000       19.375       26.500       28.194       21.579       20.694    
  4686.978529       1.0000       19.377       26.500       28.194       21.590       20.694    
  4687.000000       1.0000       19.378       26.500       28.195       21.597       20.695    
  4687.000000       1.0000       19.378       26.500       28.195       21.597       20.695    
  4687.026413       1.0000       19.375       26.500       28.194       21.605       20.694    
  4687.052827       1.0000       19.373       26.500       28.193       21.611       20.693    
  4687.063392       1.0000       19.371       26.500       28.193       21.614       20.693    
  4687.084523       1.0000       19.369       26.500       28.192       21.619       20.692    
  4687.092975       1.0000       19.369       26.500       28.192       21.621       20.692    
  4687.109880       1.0000       19.367       26.500       28.191       21.625       20.691    
  4687.143689       1.0000       19.364       26.500       28.190       21.633       20.690    
  4687.189019       1.0000       19.360       26.500       28.189       21.642       20.689    
  4687.241589       1.0000       19.355       26.500       28.187       21.651       20.687    
  4687.299583       1.0000       19.350       26.500       28.185       21.660       20.685    
  4687.365131       1.0000       19.344       26.500       28.184       21.670       20.684    
  4687.442218       1.0000       19.338       26.500       28.182       21.680       20.682    
  4687.543623       1.0000       19.331       26.500       28.179       21.692       20.679    
  4687.668103       1.0000       19.322       26.500       28.176       21.706       20.676    
  4687.831894       1.0000       19.312       26.500       28.173       21.723       20.673    
  4687.966248       1.0000       19.305       26.500       28.171       21.737       20.671    
  4688.000000       1.0000       19.304       26.500       28.170       21.740       20.670    
  4688.000000       1.0000       19.304       26.500       28.170       21.740       20.670    
  4688.021131       1.0000       19.303       26.500       28.170       21.742       20.670    
  4688.042261       1.0000       19.302       26.500       28.170       21.745       20.670    
  4688.084523       1.0000       19.300       26.500       28.169       21.749       20.669    
  4688.169046       1.0000       19.297       26.500       28.168       21.757       20.668    
  4688.169046       1.0000       19.297       26.500       28.168       21.757       20.668    
  4688.202855       1.0000       19.296       26.500       28.168       21.761       20.668    
  4688.236664       1.0000       19.295       26.500       28.167       21.764       20.667    
  4688.304282       1.0000       19.292       26.500       28.167       21.771       20.667    
  4688.381898       1.0000       19.290       26.500       28.166       21.778       20.666    
  4688.381898       1.0000       19.290       26.500       28.166       21.778       20.666    
  4688.435992       1.0000       19.289       26.500       28.165       21.783       20.665    
  4688.490087       1.0000       19.288       26.500       28.165       21.789       20.665    
  4688.598276       1.0000       19.286       26.500       28.164       21.799       20.664    
  4688.814654       1.0000       19.284       26.500       28.164       21.820       20.664    
  4689.000000       1.0000       19.284       26.500       28.164       21.838       20.664    
  4689.000000       1.0000       19.284       26.500       28.164       21.838       20.664    
  4689.173103       1.0000       19.286       26.500       28.164       21.854       20.664    
  4689.346205       1.0000       19.289       26.500       28.165       21.871       20.665    
  4689.676165       1.0000       19.298       26.500       28.168       21.902       20.668    
  4689.676165       1.0000       19.298       26.500       28.168       21.902       20.668    
  4689.814647       1.0000       19.304       26.500       28.170       21.916       20.670    
  4689.953129       1.0000       19.310       26.500       28.172       21.929       20.672    
  4690.000000       1.0000       19.312       26.500       28.173       21.934       20.673    
  4690.000000       1.0000       19.312       26.500       28.173       21.934       20.673    
  4690.110786       1.0000       19.318       26.500       28.175       21.945       20.675    
  4690.221571       1.0000       19.324       26.500       28.177       21.955       20.677    
  4690.265886       1.0000       19.327       26.500       28.178       21.960       20.678    
  4690.354514       1.0000       19.332       26.500       28.180       21.968       20.680    
  4690.531771       1.0000       19.343       26.500       28.183       21.986       20.683    
  4690.886285       1.0000       19.369       26.500       28.192       22.022       20.692    
  4690.886285       1.0000       19.369       26.500       28.192       22.022       20.692    
  4690.898828       1.0000       19.370       26.500       28.192       22.023       20.692    
  4690.911371       1.0000       19.371       26.500       28.192       22.024       20.692    
  4690.936458       1.0000       19.373       26.500       28.193       22.027       20.693    
  4690.986630       1.0000       19.377       26.500       28.194       22.032       20.694    
  4691.000000       1.0000       19.378       26.500       28.195       22.033       20.695    
