#      time         order        tair      
  726.8985240       1.0000       3.6406    
  727.0000000       1.0000       3.6000    
  727.0000000       1.0000       3.6000    
  727.0213482       1.0000       3.5872    
  727.0426964       1.0000       3.5744    
  727.0681992       1.0000       3.5591    
  727.0953950       1.0000       3.5428    
  727.1227156       1.0000       3.5264    
  727.1605380       1.0000       3.5037    
  727.2178914       1.0000       3.4693    
  727.2898579       1.0000       3.4261    
  727.4069799       1.0000       3.3558    
  727.5901629       1.0000       3.2459    
  727.9051726       1.0000       3.0569    
  728.0000000       1.0000       3.0000    
  728.0000000       1.0000       3.0000    
  728.0170786       1.0000       2.9898    
  728.0341571       1.0000       2.9795    
  728.0683143       1.0000       2.9590    
  728.1366285       1.0000       2.9180    
  728.2732571       1.0000       2.8360    
  728.5465142       1.0000       2.6721    
  729.0000000       1.0000       2.4000    
  729.0000000       1.0000       2.4000    
  729.2186057       1.0000       2.5093    
  729.4372113       1.0000       2.6186    
  729.8744227       1.0000       2.8372    
  730.0000000       1.0000       2.9000    
  730.0000000       1.0000       2.9000    
  730.3497691       1.0000       3.1448    
  730.6995381       1.0000       3.3897    
  731.0000000       1.0000       3.6000    
  731.0000000       1.0000       3.6000    
  731.2798153       1.0000       3.6560    
  731.5596305       1.0000       3.7119    
  732.0000000       1.0000       3.8000    
  732.0000000       1.0000       3.8000    
  732.2238522       1.0000       3.8895    
  732.4477044       1.0000       3.9791    
  732.8954088       1.0000       4.1582    
  733.0000000       1.0000       4.2000    
  733.0000000       1.0000       4.2000    
  733.3581635       1.0000       4.1284    
  733.7163270       1.0000       4.0567    
  734.0000000       1.0000       4.0000    
  734.0000000       1.0000       4.0000    
  734.2865308       1.0000       3.5416    
  734.5730616       1.0000       3.0831    
  735.0000000       1.0000       2.4000    
  735.0000000       1.0000       2.4000    
  735.2292247       1.0000       2.3083    
  735.4584493       1.0000       2.2166    
  735.9168986       1.0000       2.0332    
  736.0000000       1.0000       2.0000    
  736.0000000       1.0000       2.0000    
  736.3667594       1.0000       2.0000    
  736.7335189       1.0000       2.0000    
  737.0000000       1.0000       2.0000    
  737.0000000       1.0000       2.0000    
  737.2934076       1.0000       1.7653    
  737.5868151       1.0000       1.5305    
  737.6043361       1.0000       1.5165    
  737.6393781       1.0000       1.4885    
  737.6393781       1.0000       1.4885    
  737.7023260       1.0000       1.4381    
  737.7652740       1.0000       1.3878    
  737.8911698       1.0000       1.2871    
  738.0000000       1.0000       1.2000    
  738.0000000       1.0000       1.2000    
  738.0044811       1.0000       1.2009    
  738.0089621       1.0000       1.2018    
  738.0131895       1.0000       1.2026    
  738.0179510       1.0000       1.2036    
  738.0231099       1.0000       1.2046    
  738.0291155       1.0000       1.2058    
  738.0362333       1.0000       1.2072    
  738.0454115       1.0000       1.2091    
  738.0603886       1.0000       1.2121    
  738.0761619       1.0000       1.2152    
  738.0937771       1.0000       1.2188    
  738.1110341       1.0000       1.2222    
  738.1301682       1.0000       1.2260    
  738.1505874       1.0000       1.2301    
  738.1736907       1.0000       1.2347    
  738.1996641       1.0000       1.2399    
  738.2297867       1.0000       1.2460    
  738.2651048       1.0000       1.2530    
  738.3075507       1.0000       1.2615    
  738.3598612       1.0000       1.2720    
  738.4262937       1.0000       1.2853    
  738.4436782       1.0000       1.2887    
  738.4784472       1.0000       1.2957    
  738.4923548       1.0000       1.2985    
  738.5201699       1.0000       1.3040    
  738.5312960       1.0000       1.3063    
  738.5535482       1.0000       1.3107    
  738.5980525       1.0000       1.3196    
  738.6397308       1.0000       1.3279    
  738.6397308       1.0000       1.3279    
  738.6431127       1.0000       1.3286    
  738.6464946       1.0000       1.3293    
  738.6532584       1.0000       1.3307    
  738.6667861       1.0000       1.3334    
  738.6938415       1.0000       1.3388    
  738.7479522       1.0000       1.3496    
  738.8561736       1.0000       1.3712    
  738.8849389       1.0000       1.3770    
  738.9424694       1.0000       1.3885    
  739.0000000       1.0000       1.4000    
  739.0000000       1.0000       1.4000    
  739.0865771       1.0000       1.4000    
  739.1731543       1.0000       1.4000    
  739.2077851       1.0000       1.4000    
  739.2770468       1.0000       1.4000    
  739.4155702       1.0000       1.4000    
  739.6926171       1.0000       1.4000    
  740.0000000       1.0000       1.4000    
  740.0000000       1.0000       1.4000    
  740.0692617       1.0000       1.3861    
  740.1385234       1.0000       1.3723    
  740.2770468       1.0000       1.3446    
  740.5540937       1.0000       1.2892    
  741.0000000       1.0000       1.2000    
  741.0000000       1.0000       1.2000    
  741.2216375       1.0000       1.7319    
  741.4432749       1.0000       2.2639    
  741.8865499       1.0000       3.3277    
  742.0000000       1.0000       3.6000    
  742.0000000       1.0000       3.6000    
  742.3546199       1.0000       3.8837    
  742.7092399       1.0000       4.1674    
  743.0000000       1.0000       4.4000    
  743.0000000       1.0000       4.4000    
  743.2836960       1.0000       4.4000    
  743.5673919       1.0000       4.4000    
  744.0000000       1.0000       4.4000    
  744.0000000       1.0000       4.4000    
  744.0563133       1.0000       4.4113    
  744.1126265       1.0000       4.4225    
  744.1412560       1.0000       4.4283    
  744.1412560       1.0000       4.4283    
  744.1863066       1.0000       4.4373    
  744.2313572       1.0000       4.4463    
  744.3214584       1.0000       4.4643    
  744.4549534       1.0000       4.4910    
  744.7219433       1.0000       4.5444    
  745.1581566       1.0000       4.5684    
  745.6581566       1.0000       4.4684    
  746.1581566       1.0000       4.3684    
  746.6581566       1.0000       4.2684    
  747.1581566       1.0000       4.2000    
  747.6581566       1.0000       4.2000    
  748.1581566       1.0000       4.2000    
  748.6581566       1.0000       4.2000    
  749.1581566       1.0000       4.1367    
  749.6581566       1.0000       3.9367    
  750.1581566       1.0000       3.8316    
  750.6581566       1.0000       3.9316    
  751.1581566       1.0000       4.0000    
  751.6581566       1.0000       4.0000    
  752.1581566       1.0000       4.0316    
  752.6581566       1.0000       4.1316    
  753.1581566       1.0000       4.2000    
  753.6581566       1.0000       4.2000    
  754.1581566       1.0000       4.2316    
  754.6581566       1.0000       4.3316    
  755.1581566       1.0000       4.4000    
  755.6581566       1.0000       4.4000    
  756.1581566       1.0000       4.4000    
  756.6581566       1.0000       4.4000    
  757.1581566       1.0000       4.3684    
  757.6581566       1.0000       4.2684    
  758.1581566       1.0000       4.2316    
  758.6581566       1.0000       4.3316    
  759.1581566       1.0000       4.3684    
  759.6581566       1.0000       4.2684    
  760.1581566       1.0000       4.1367    
  760.6581566       1.0000       3.9367    
  761.1581566       1.0000       3.7684    
  761.6581566       1.0000       3.6684    
  762.1581566       1.0000       3.4418    
  762.6581566       1.0000       2.9418    
  763.1581566       1.0000       2.6000    
  763.6581566       1.0000       2.6000    
  764.1581566       1.0000       2.6000    
  764.6581566       1.0000       2.6000    
  765.1581566       1.0000       2.6000    
  765.6581566       1.0000       2.6000    
  766.1581566       1.0000       2.5684    
  766.6581566       1.0000       2.4684    
  767.1581566       1.0000       2.3684    
  767.6581566       1.0000       2.2684    
  768.1437408       1.0000       2.2287    
  768.1437408       1.0000       2.2287    
  768.2158218       1.0000       2.2432    
  768.2879028       1.0000       2.2576    
  768.4320647       1.0000       2.2864    
  768.7203886       1.0000       2.3441    
  769.2203886       1.0000       2.4000    
  769.7203886       1.0000       2.4000    
  770.2203886       1.0000       2.4000    
  770.7203886       1.0000       2.4000    
  771.2203886       1.0000       2.4000    
  771.7203886       1.0000       2.4000    
  772.2203886       1.0000       2.4441    
  772.7203886       1.0000       2.5441    
  773.2203886       1.0000       2.6441    
  773.7203886       1.0000       2.7441    
  774.2203886       1.0000       2.8000    
  774.7203886       1.0000       2.8000    
  775.2203886       1.0000       2.6678    
  775.7203886       1.0000       2.3678    
  776.2203886       1.0000       2.2882    
  776.7203886       1.0000       2.4882    
  777.2203886       1.0000       2.6441    
  777.7203886       1.0000       2.7441    
  778.2203886       1.0000       2.7118    
  778.7203886       1.0000       2.5118    
  779.2203886       1.0000       2.3559    
  779.7203886       1.0000       2.2559    
  780.2203886       1.0000       2.2882    
  780.7203886       1.0000       2.4882    
  781.2203886       1.0000       2.6441    
