#      time         order        tairmean     top       
  0.000000000       1.0000       19.000       18.255    
 0.4000000000       1.0000       19.000       18.242    
 0.8000000000       1.0000       19.000       18.233    
 0.9999999986       1.0000       19.000       18.229    
  1.000000001       1.0000       19.000       18.229    
  1.320000001       1.0000       19.000       18.223    
  1.640000001       1.0000       19.000       18.217    
  1.999999999       1.0000       19.000       18.211    
  2.000000001       1.0000       19.000       18.211    
  2.256000001       1.0000       19.000       18.207    
  2.512000001       1.0000       19.000       18.204    
  2.999999999       1.0000       19.000       18.197    
  3.000000001       1.0000       19.000       18.197    
  3.204800001       1.0000       19.000       18.194    
  3.409600001       1.0000       19.000       18.192    
  3.819200001       1.0000       19.000       18.187    
  3.999999999       1.0000       19.000       18.185    
  4.000000001       1.0000       19.000       18.185    
  4.327680001       1.0000       19.000       18.181    
  4.655360001       1.0000       19.000       18.178    
  4.999999999       1.0000       19.000       18.174    
  5.000000001       1.0000       19.000       18.174    
  5.038365841       1.0000       19.000       18.174    
  5.076731680       1.0000       19.000       18.174    
  5.104449601       1.0000       19.000       18.173    
  5.125821270       1.0000       19.000       18.173    
  5.149792548       1.0000       19.000       18.173    
  5.169223001       1.0000       19.000       18.173    
  5.188945417       1.0000       19.000       18.173    
  5.207136420       1.0000       19.000       18.172    
  5.225565462       1.0000       19.000       18.172    
  5.243693706       1.0000       19.000       18.172    
  5.262224383       1.0000       19.000       18.172    
  5.281870208       1.0000       19.000       18.172    
  5.303332996       1.0000       19.000       18.172    
  5.327114087       1.0000       19.000       18.171    
  5.353776012       1.0000       19.000       18.171    
  5.384294449       1.0000       19.000       18.171    
  5.419694254       1.0000       19.000       18.170    
  5.461760254       1.0000       19.000       18.170    
  5.512994726       1.0000       19.000       18.170    
  5.577875673       1.0000       19.000       18.169    
  5.662925479       1.0000       19.000       18.168    
  5.784121095       1.0000       19.000       18.167    
  5.968684835       1.0000       19.000       18.166    
  5.999999999       1.0000       19.000       18.166    
  6.000000001       1.0000       19.000       18.166    
  6.030692673       1.0000       19.000       18.166    
  6.061385344       1.0000       19.000       18.166    
  6.122770687       1.0000       19.000       18.166    
  6.245541373       1.0000       19.000       18.166    
  6.491082745       1.0000       19.001       18.166    
  6.581203064       1.0000       19.001       18.167    
  6.581203067       1.0000       19.001       18.167    
  6.777636164       1.0000       19.001       18.168    
  6.974069262       1.0000       19.002       18.171    
  6.999999999       1.0000       19.002       18.171    
  7.000000004       1.0000       19.002       18.171    
  7.031429300       1.0000       20.115       19.889    
  7.062858595       1.0000       20.993       20.398    
  7.093513804       1.0000       21.305       20.220    
  7.124019475       1.0000       21.254       19.901    
  7.161555777       1.0000       21.081       19.701    
  7.225387438       1.0000       20.984       19.709    
  7.298545143       1.0000       20.991       19.764    
  7.417281081       1.0000       21.004       19.790    
  7.600244584       1.0000       21.004       19.811    
  7.921101936       1.0000       21.003       19.843    
  7.999999999       1.0000       21.003       19.850    
  8.000000001       1.0000       21.003       19.850    
  8.025143438       1.0000       21.002       19.852    
  8.050286874       1.0000       21.002       19.855    
  8.100573747       1.0000       21.002       19.859    
  8.201147493       1.0000       21.002       19.868    
  8.402294985       1.0000       21.002       19.883    
  8.804589968       1.0000       21.002       19.907    
  8.999999999       1.0000       21.001       19.918    
  9.000000001       1.0000       21.001       19.918    
  9.321835988       1.0000       21.001       19.934    
  9.643671975       1.0000       21.001       19.949    
  9.999999999       1.0000       21.001       19.964    
  10.00000000       1.0000       21.001       19.964    
  10.25746879       1.0000       21.001       19.974    
  10.51493758       1.0000       21.001       19.984    
  11.00000000       1.0000       21.001       20.000    
  11.00000000       1.0000       21.001       20.000    
  11.20597503       1.0000       21.001       20.007    
  11.41195006       1.0000       21.001       20.014    
  11.82390013       1.0000       21.001       20.025    
  12.00000000       1.0000       21.001       20.029    
  12.00000000       1.0000       21.001       20.029    
  12.12532241       1.0000       21.001       20.033    
  12.25064482       1.0000       21.001       20.036    
  12.26190611       1.0000       21.001       20.036    
  12.28442870       1.0000       21.001       20.037    
  12.28442870       1.0000       21.001       20.037    
  12.38468663       1.0000       21.001       20.039    
  12.48494456       1.0000       21.001       20.042    
  12.68546041       1.0000       21.001       20.047    
  13.00000000       1.0000       21.001       20.053    
  13.00000000       1.0000       21.001       20.053    
  13.16041269       1.0000       21.000       20.056    
  13.32082537       1.0000       21.000       20.060    
  13.59969624       1.0000       21.000       20.064    
  13.59969624       1.0000       21.000       20.064    
  13.72802639       1.0000       21.000       20.066    
  13.85635654       1.0000       21.000       20.068    
  14.00000000       1.0000       21.000       20.070    
  14.00000000       1.0000       21.000       20.070    
  14.10266412       1.0000       21.000       20.071    
  14.20532824       1.0000       21.000       20.072    
  14.41065647       1.0000       21.000       20.074    
  14.54000000       1.0000       21.000       20.076    
  14.54000000       1.0000       21.000       20.076    
  14.70426259       1.0000       21.000       20.078    
  14.86852518       1.0000       21.000       20.080    
  15.00000000       1.0000       21.000       20.082    
  15.00000000       1.0000       21.000       20.082    
  15.08000000       1.0000       21.000       20.083    
  15.16000000       1.0000       21.000       20.084    
  15.24000000       1.0000       21.000       20.085    
  15.24000000       1.0000       21.000       20.085    
  15.30400000       1.0000       21.000       20.086    
  15.36800000       1.0000       21.000       20.087    
  15.49600000       1.0000       21.000       20.089    
  15.75200000       1.0000       21.000       20.092    
  16.00000000       1.0000       21.000       20.096    
  16.00000000       1.0000       21.000       20.096    
  16.20480000       1.0000       21.000       20.099    
  16.40960000       1.0000       21.000       20.102    
  16.81920000       1.0000       21.000       20.108    
  17.00000000       1.0000       21.000       20.110    
  17.00000000       1.0000       21.000       20.110    
  17.32768000       1.0000       21.000       20.112    
  17.65536000       1.0000       20.999       20.112    
  18.00000000       1.0000       20.998       20.110    
  18.00000000       1.0000       20.998       20.110    
  18.05242880       1.0000       20.314       19.275    
  18.10485760       1.0000       19.821       18.991    
  18.12987446       1.0000       19.618       18.874    
  18.15365270       1.0000       19.450       18.775    
  18.17892365       1.0000       19.295       18.684    
  18.20540730       1.0000       19.154       18.599    
  18.23523749       1.0000       19.017       18.516    
  18.26889946       1.0000       18.887       18.434    
  18.30828535       1.0000       18.915       18.559    
  18.35553255       1.0000       18.981       18.617    
  18.41436189       1.0000       19.006       18.600    
  18.49102680       1.0000       19.001       18.574    
  18.51179911       1.0000       18.999       18.568    
  18.55334373       1.0000       18.997       18.561    
  18.63643297       1.0000       18.997       18.551    
  18.80261145       1.0000       18.998       18.530    
  19.00000000       1.0000       18.998       18.507    
  19.00000000       1.0000       18.998       18.507    
  19.04194304       1.0000       18.999       18.502    
  19.08388608       1.0000       18.999       18.497    
  19.16777216       1.0000       18.999       18.488    
  19.33554432       1.0000       18.999       18.472    
  19.67108864       1.0000       18.999       18.443    
  20.00000000       1.0000       18.999       18.422    
  20.00000000       1.0000       18.999       18.422    
  20.26843546       1.0000       18.999       18.407    
  20.53687091       1.0000       18.999       18.394    
  21.00000000       1.0000       18.999       18.374    
  21.00000000       1.0000       18.999       18.374    
  21.21474836       1.0000       18.999       18.366    
  21.42949673       1.0000       18.999       18.359    
  21.85899345       1.0000       18.999       18.346    
  22.00000000       1.0000       18.999       18.342    
  22.00000000       1.0000       18.999       18.342    
  22.34359738       1.0000       19.000       18.334    
  22.68719476       1.0000       19.000       18.327    
  23.00000000       1.0000       19.000       18.321    
  23.00000000       1.0000       19.000       18.321    
  23.12928639       1.0000       19.000       18.318    
  23.25857278       1.0000       19.000       18.316    
  23.27716265       1.0000       19.000       18.316    
  23.31434240       1.0000       19.000       18.315    
  23.31434241       1.0000       19.000       18.315    
  23.41777152       1.0000       19.000       18.314    
  23.52120063       1.0000       19.000       18.312    
  23.72805885       1.0000       19.000       18.309    
  23.97355252       1.0000       19.000       18.306    
  23.97355252       1.0000       19.000       18.306    
  24.01103500       1.0000       19.000       18.305    
  24.04851748       1.0000       19.000       18.305    
  24.12348245       1.0000       19.000       18.304    
  24.12348245       1.0000       19.000       18.304    
  24.15346844       1.0000       19.000       18.303    
  24.18345442       1.0000       19.000       18.303    
  24.24342639       1.0000       19.000       18.302    
  24.36337034       1.0000       19.000       18.301    
  24.60325822       1.0000       19.000       18.298    
  25.00000000       1.0000       19.000       18.294    
  25.00000000       1.0000       19.000       18.294    
  25.07676413       1.0000       19.000       18.293    
  25.15352825       1.0000       19.000       18.292    
  25.16180423       1.0000       19.000       18.292    
  25.16180423       1.0000       19.000       18.292    
  25.22321553       1.0000       19.000       18.292    
  25.28462683       1.0000       19.000       18.291    
  25.40744943       1.0000       19.000       18.290    
  25.65309462       1.0000       19.000       18.288    
  26.00000000       1.0000       19.000       18.285    
  26.00000000       1.0000       19.000       18.285    
  26.19651616       1.0000       19.000       18.283    
  26.39303231       1.0000       19.000       18.281    
  26.78606463       1.0000       19.000       18.278    
  26.84360372       1.0000       19.000       18.278    
  26.84360373       1.0000       19.000       18.278    
  26.92180186       1.0000       19.000       18.277    
  27.00000000       1.0000       19.000       18.276    
  27.00000000       1.0000       19.000       18.276    
  27.06255851       1.0000       19.000       18.276    
  27.12511702       1.0000       19.000       18.275    
  27.25023404       1.0000       19.000       18.274    
  27.50046807       1.0000       19.000       18.272    
  28.00000000       1.0000       19.000       18.268    
  28.00000000       1.0000       19.000       18.268    
  28.20018723       1.0000       19.000       18.267    
  28.40037446       1.0000       19.000       18.265    
  28.80074891       1.0000       19.000       18.263    
  29.00000000       1.0000       19.000       18.261    
  29.00000000       1.0000       19.000       18.261    
  29.04117600       1.0000       19.000       18.261    
  29.08235199       1.0000       19.000       18.261    
  29.10804235       1.0000       19.000       18.261    
  29.12887848       1.0000       19.000       18.261    
  29.15233745       1.0000       19.000       18.261    
  29.17169858       1.0000       19.000       18.260    
  29.19132408       1.0000       19.000       18.260    
  29.20953268       1.0000       19.000       18.260    
  29.22796209       1.0000       19.000       18.260    
  29.24612904       1.0000       19.000       18.260    
  29.26469614       1.0000       19.000       18.260    
  29.28450252       1.0000       19.000       18.260    
  29.30612485       1.0000       19.000       18.260    
  29.33014106       1.0000       19.000       18.260    
  29.35707847       1.0000       19.000       18.259    
  29.38796475       1.0000       19.000       18.259    
  29.42383946       1.0000       19.000       18.259    
  29.46655961       1.0000       19.000       18.259    
  29.51871826       1.0000       19.000       18.258    
  29.58499321       1.0000       19.000       18.258    
  29.67225599       1.0000       19.000       18.258    
  29.79740879       1.0000       19.000       18.257    
  29.98974244       1.0000       19.000       18.256    
  30.00000000       1.0000       19.000       18.256    
  30.00000000       1.0000       19.000       18.256    
  30.03294080       1.0000       19.000       18.257    
  30.06588159       1.0000       19.000       18.257    
  30.13176319       1.0000       19.001       18.256    
  30.26352638       1.0000       19.001       18.257    
  30.52705275       1.0000       19.001       18.258    
  30.93118073       1.0000       19.002       18.263    
  31.00000000       1.0000       19.002       18.264    
  31.00000000       1.0000       19.002       18.264    
  31.02281928       1.0000       19.828       19.774    
  31.04563856       1.0000       20.714       20.529    
  31.07172987       1.0000       21.285       20.569    
  31.09918860       1.0000       21.389       20.223    
  31.12753740       1.0000       21.237       19.888    
  31.16827142       1.0000       21.030       19.741    
  31.22673617       1.0000       20.969       19.799    
  31.30352048       1.0000       20.992       19.861    
  31.37443102       1.0000       21.005       19.878    
  31.37443102       1.0000       21.005       19.878    
  31.39268644       1.0000       21.007       19.881    
  31.41094186       1.0000       21.007       19.882    
  31.44745271       1.0000       21.005       19.884    
  31.52047440       1.0000       21.004       19.893    
  31.66651778       1.0000       21.003       19.911    
  31.95860455       1.0000       21.003       19.941    
  32.00000000       1.0000       21.003       19.945    
  32.00000000       1.0000       21.003       19.945    
  32.23366941       1.0000       21.002       19.965    
  32.46733883       1.0000       21.002       19.981    
  32.93467765       1.0000       21.001       20.009    
  33.00000000       1.0000       21.001       20.013    
  33.00000000       1.0000       21.001       20.013    
  33.37387106       1.0000       21.001       20.033    
  33.74774212       1.0000       21.001       20.052    
  34.00000000       1.0000       21.001       20.064    
  34.00000000       1.0000       21.001       20.064    
  34.29909685       1.0000       21.001       20.077    
  34.59819370       1.0000       21.001       20.089    
  35.00000000       1.0000       21.001       20.103    
  35.00000000       1.0000       21.001       20.103    
  35.23927748       1.0000       21.001       20.111    
  35.47855496       1.0000       21.001       20.119    
  35.95710991       1.0000       21.001       20.132    
  36.00000000       1.0000       21.001       20.134    
  36.00000000       1.0000       21.001       20.134    
  36.38284397       1.0000       21.001       20.144    
  36.76568793       1.0000       21.000       20.154    
  37.00000000       1.0000       21.001       20.162    
  37.00000000       1.0000       21.001       20.162    
  37.30627517       1.0000       21.001       20.172    
  37.61255035       1.0000       21.001       20.183    
  38.00000000       1.0000       21.000       20.186    
  38.00000000       1.0000       21.000       20.186    
  38.24502014       1.0000       21.000       20.186    
  38.49004028       1.0000       21.000       20.183    
  38.98008055       1.0000       21.000       20.186    
  39.00000000       1.0000       21.000       20.186    
  39.00000000       1.0000       21.000       20.186    
  39.39203222       1.0000       21.000       20.189    
  39.78406444       1.0000       21.000       20.192    
  40.00000000       1.0000       21.000       20.193    
  40.00000000       1.0000       21.000       20.193    
  40.31362578       1.0000       21.000       20.196    
