#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       22.391       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       22.317       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       22.244       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       22.207       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       22.207       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       22.207       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       22.206       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       22.206       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       22.206       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       22.205       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       22.205       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       22.204       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       22.203       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       22.199       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       22.193       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       22.180       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       22.155       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       22.105       20.702    
  4680.676913       1.0000       19.400       26.500       28.202       22.085       20.702    
  4680.676913       1.0000       19.400       26.500       28.202       22.085       20.702    
  4680.725999       1.0000       19.401       26.500       28.202       22.077       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       22.068       20.702    
  4680.873255       1.0000       19.401       26.500       28.202       22.050       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       22.028       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       22.028       20.702    
  4681.078537       1.0000       19.400       26.500       28.202       22.014       20.702    
  4681.157073       1.0000       19.400       26.500       28.202       22.000       20.702    
  4681.314147       1.0000       19.399       26.500       28.202       21.973       20.702    
  4681.628294       1.0000       19.397       26.500       28.201       21.918       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.853       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.853       20.700    
  4682.251318       1.0000       19.391       26.500       28.199       21.810       20.699    
  4682.502635       1.0000       19.387       26.500       28.198       21.766       20.698    
  4683.000000       1.0000       19.378       26.500       28.195       21.680       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.680       20.695    
  4683.201054       1.0000       19.375       26.500       28.194       21.645       20.694    
  4683.402108       1.0000       19.372       26.500       28.193       21.610       20.693    
  4683.804216       1.0000       19.366       26.500       28.191       21.654       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       21.652       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       21.652       20.690    
  4684.006434       1.0000       19.362       26.500       28.190       21.653       20.690    
  4684.012867       1.0000       19.362       26.500       28.189       21.653       20.690    
  4684.023281       1.0000       19.362       26.500       28.189       21.655       20.689    
  4684.035208       1.0000       19.362       26.500       28.189       21.656       20.689    
  4684.052861       1.0000       19.361       26.500       28.189       21.659       20.689    
  4684.076880       1.0000       19.361       26.500       28.189       21.663       20.689    
  4684.097778       1.0000       19.360       26.500       28.189       21.668       20.689    
  4684.120423       1.0000       19.360       26.500       28.189       21.673       20.689    
  4684.139275       1.0000       19.360       26.500       28.189       21.678       20.689    
  4684.157926       1.0000       19.359       26.500       28.189       21.682       20.689    
  4684.175122       1.0000       19.359       26.500       28.189       21.687       20.689    
  4684.192204       1.0000       19.359       26.500       28.188       21.692       20.688    
  4684.208820       1.0000       19.359       26.500       28.188       21.697       20.688    
  4684.225480       1.0000       19.358       26.500       28.188       21.702       20.688    
  4684.242636       1.0000       19.358       26.500       28.188       21.708       20.688    
  4684.261189       1.0000       19.358       26.500       28.188       21.714       20.688    
  4684.281348       1.0000       19.357       26.500       28.188       21.721       20.688    
  4684.303612       1.0000       19.357       26.500       28.188       21.729       20.688    
  4684.328532       1.0000       19.356       26.500       28.188       21.738       20.688    
  4684.356756       1.0000       19.356       26.500       28.187       21.748       20.688    
  4684.389260       1.0000       19.355       26.500       28.187       21.760       20.687    
  4684.427364       1.0000       19.355       26.500       28.187       21.775       20.687    
  4684.473144       1.0000       19.354       26.500       28.187       21.793       20.687    
  4684.529743       1.0000       19.353       26.500       28.187       21.816       20.687    
  4684.602625       1.0000       19.352       26.500       28.186       21.841       20.686    
  4684.602625       1.0000       19.352       26.500       28.186       21.841       20.686    
  4684.610956       1.0000       19.352       26.500       28.186       21.843       20.686    
  4684.619287       1.0000       19.352       26.500       28.186       21.846       20.686    
  4684.635950       1.0000       19.352       26.500       28.186       21.852       20.686    
  4684.669274       1.0000       19.351       26.500       28.186       21.863       20.686    
  4684.735923       1.0000       19.350       26.500       28.186       21.885       20.686    
  4684.869222       1.0000       19.348       26.500       28.185       21.928       20.685    
  4685.000000       1.0000       19.347       26.500       28.184       21.969       20.684    
  4685.000000       1.0000       19.347       26.500       28.184       21.969       20.684    
  4685.106639       1.0000       19.345       26.500       28.184       22.007       20.684    
  4685.213277       1.0000       19.344       26.500       28.184       22.046       20.684    
  4685.426554       1.0000       19.343       26.500       28.183       22.134       20.683    
  4685.756748       1.0000       19.343       26.500       28.183       22.297       20.683    
  4686.000000       1.0000       19.344       26.500       28.184       22.444       20.684    
  4686.000000       1.0000       19.344       26.500       28.184       22.444       20.684    
  4686.034124       1.0000       19.345       26.500       28.184       22.465       20.684    
  4686.068249       1.0000       19.345       26.500       28.184       22.486       20.684    
  4686.077952       1.0000       19.345       26.500       28.184       22.492       20.684    
  4686.097358       1.0000       19.345       26.500       28.184       22.505       20.684    
  4686.136170       1.0000       19.346       26.500       28.184       22.530       20.684    
  4686.181830       1.0000       19.347       26.500       28.184       22.559       20.684    
  4686.196032       1.0000       19.347       26.500       28.184       22.569       20.685    
  4686.224435       1.0000       19.347       26.500       28.185       22.587       20.685    
  4686.235797       1.0000       19.348       26.500       28.185       22.594       20.685    
  4686.258519       1.0000       19.348       26.500       28.185       22.608       20.685    
  4686.303965       1.0000       19.349       26.500       28.185       22.636       20.685    
  4686.322143       1.0000       19.350       26.500       28.185       22.647       20.685    
  4686.358499       1.0000       19.351       26.500       28.186       22.670       20.686    
  4686.373041       1.0000       19.351       26.500       28.186       22.679       20.686    
  4686.402126       1.0000       19.352       26.500       28.186       22.696       20.686    
  4686.413760       1.0000       19.352       26.500       28.186       22.703       20.686    
  4686.437028       1.0000       19.353       26.500       28.186       22.717       20.686    
  4686.483564       1.0000       19.354       26.500       28.187       22.743       20.687    
  4686.576636       1.0000       19.357       26.500       28.188       22.795       20.688    
  4686.613865       1.0000       19.359       26.500       28.188       22.815       20.688    
  4686.688322       1.0000       19.362       26.500       28.189       22.852       20.689    
