#      time         order        qbridges     qcdwalls2z   qdaylite     qequip2zon   qhc2zone     qlcwinds2z   qlite        qloss        qocc2zone    qterm2zone
  4679.000000       1.0000       0.0000       607.63       0.0000       0.0000      1.80900E-18  -281.49       0.0000       0.0000       0.0000      -310.07    
  4679.400000       1.0000       0.0000       611.56       0.0000       0.0000     -2.17592E-19  -289.61       0.0000       0.0000       0.0000      -314.25    
  4679.800000       1.0000       0.0000       615.02       0.0000       0.0000     -3.54120E-18  -297.29       0.0000       0.0000       0.0000      -315.98    
  4680.000000       1.0000       0.0000       616.69       0.0000       0.0000      7.78062E-17  -301.07       0.0000       0.0000       0.0000      -316.33    
  4680.000000       1.0000       0.0000       616.69       0.0000       0.0000      1.28209E-18  -301.06       0.0000       0.0000       0.0000      -316.32    
  4680.002746       1.0000       0.0000       616.71       0.0000       0.0000      7.41271E-22  -301.12       0.0000       0.0000       0.0000      -316.33    
  4680.005491       1.0000       0.0000       616.73       0.0000       0.0000      8.47319E-19  -301.17       0.0000       0.0000       0.0000      -316.33    
  4680.007168       1.0000       0.0000       616.75       0.0000       0.0000     -1.38487E-20  -301.20       0.0000       0.0000       0.0000      -316.34    
  4680.007168       1.0000       0.0000       616.75       0.0000       0.0000      7.17472E-22  -301.20       0.0000       0.0000       0.0000      -316.34    
  4680.009364       1.0000       0.0000       616.76       0.0000       0.0000      2.22698E-22  -301.24       0.0000       0.0000       0.0000      -316.34    
  4680.011560       1.0000       0.0000       616.78       0.0000       0.0000     -1.42134E-19  -301.28       0.0000       0.0000       0.0000      -316.34    
  4680.015953       1.0000       0.0000       616.81       0.0000       0.0000      6.26982E-19  -301.36       0.0000       0.0000       0.0000      -316.34    
  4680.024739       1.0000       0.0000       616.88       0.0000       0.0000     -7.88669E-18  -301.52       0.0000       0.0000       0.0000      -316.35    
  4680.042311       1.0000       0.0000       617.01       0.0000       0.0000     -4.04783E-17  -301.83       0.0000       0.0000       0.0000      -316.37    
  4680.077454       1.0000       0.0000       617.27       0.0000       0.0000     -4.34045E-17  -302.44       0.0000       0.0000       0.0000      -316.38    
  4680.147740       1.0000       0.0000       617.68       0.0000       0.0000     -2.56419E-18  -303.57       0.0000       0.0000       0.0000      -316.35    
  4680.288312       1.0000       0.0000       618.29       0.0000       0.0000      2.03630E-16  -305.60       0.0000       0.0000       0.0000      -316.15    
  4680.569457       1.0000       0.0000       618.96       0.0000       0.0000      1.78044E-19  -309.07       0.0000       0.0000       0.0000      -328.38    
  4680.676913       1.0000       0.0000       619.28       0.0000       0.0000      7.52509E-16  -310.34       0.0000       0.0000       0.0000      -332.80    
  4680.676913       1.0000       0.0000       619.28       0.0000       0.0000     -5.66321E-21  -310.34       0.0000       0.0000       0.0000      -332.80    
  4680.725999       1.0000       0.0000       619.33       0.0000       0.0000     -5.73109E-19  -310.92       0.0000       0.0000       0.0000      -334.70    
  4680.775084       1.0000       0.0000       619.39       0.0000       0.0000     -9.97140E-17  -311.49       0.0000       0.0000       0.0000      -336.48    
  4680.873255       1.0000       0.0000       619.57       0.0000       0.0000     -1.31977E-16  -312.61       0.0000       0.0000       0.0000      -339.60    
  4681.000000       1.0000       0.0000       619.76       0.0000       0.0000     -1.52253E-15  -314.05       0.0000       0.0000       0.0000      -343.10    
  4681.000000       1.0000       0.0000       619.76       0.0000       0.0000      9.89685E-18  -314.05       0.0000       0.0000       0.0000      -343.10    
  4681.078537       1.0000       0.0000       619.73       0.0000       0.0000     -1.28994E-18  -314.87       0.0000       0.0000       0.0000      -343.90    
  4681.157073       1.0000       0.0000       619.67       0.0000       0.0000      1.45760E-16  -315.65       0.0000       0.0000       0.0000      -344.47    
  4681.314147       1.0000       0.0000       619.41       0.0000       0.0000      6.63172E-17  -317.03       0.0000       0.0000       0.0000      -345.19    
  4681.628294       1.0000       0.0000       618.69       0.0000       0.0000      4.46992E-16  -319.49       0.0000       0.0000       0.0000      -345.60    
  4682.000000       1.0000       0.0000       617.38       0.0000       0.0000      4.09264E-20  -322.16       0.0000       0.0000       0.0000      -344.54    
  4682.000000       1.0000       0.0000       617.38       0.0000       0.0000     -2.38797E-22  -322.16       0.0000       0.0000       0.0000      -344.54    
  4682.251318       1.0000       0.0000       616.49       0.0000       0.0000     -5.18832E-18  -323.94       0.0000       0.0000       0.0000      -343.35    
  4682.502635       1.0000       0.0000       615.57       0.0000       0.0000      7.29335E-19  -325.69       0.0000       0.0000       0.0000      -341.79    
  4683.000000       1.0000       0.0000       613.73       0.0000       0.0000      1.24405E-17  -329.15       0.0000       0.0000       0.0000      -337.81    
  4683.000000       1.0000       0.0000       613.73       0.0000       0.0000      1.18855E-19  -329.15       0.0000       0.0000       0.0000      -337.81    
  4683.201054       1.0000       0.0000       612.70       0.0000       0.0000     -1.17816E-18  -330.23       0.0000       0.0000       0.0000      -333.59    
  4683.402108       1.0000       0.0000       611.45       0.0000       0.0000      3.77917E-20  -331.10       0.0000       0.0000       0.0000      -329.62    
  4683.804216       1.0000       0.0000       299.52       288.28       0.0000     -1.24336E-19  -289.37       0.0000       0.0000       0.0000      -329.02    
  4684.000000       1.0000       0.0000       29.570       539.43       0.0000      1.80769E-23  -253.54       0.0000       0.0000       0.0000      -331.50    
