#      time         order        air_age      relhum       xco2vol   
  4679.000000       1.0000      0.98254      0.60039       401.12    
  4679.400000       1.0000      0.98262      0.60603       400.80    
  4679.800000       1.0000      0.98267      0.61078       400.57    
  4680.000000       1.0000      0.98270      0.61298       400.47    
  4680.000000       1.0000      0.98270      0.61298       400.47    
  4680.002746       1.0000      0.98270      0.61301       400.47    
  4680.005491       1.0000      0.98270      0.61304       400.47    
  4680.007168       1.0000      0.98270      0.61306       400.47    
  4680.007168       1.0000      0.98270      0.61306       400.47    
  4680.009364       1.0000      0.98270      0.61308       400.47    
  4680.011560       1.0000      0.98270      0.61311       400.47    
  4680.015953       1.0000      0.98270      0.61315       400.46    
  4680.024739       1.0000      0.98270      0.61325       400.46    
  4680.042311       1.0000      0.98270      0.61344       400.45    
  4680.077454       1.0000      0.98271      0.61382       400.44    
  4680.147740       1.0000      0.98271      0.61454       400.41    
  4680.288312       1.0000      0.98273      0.61593       400.35    
  4680.569457       1.0000      0.98271      0.61710       400.28    
  4680.676913       1.0000      0.98270      0.61733       400.25    
  4680.676913       1.0000      0.98270      0.61733       400.25    
  4680.725999       1.0000      0.98270      0.61738       400.24    
  4680.775084       1.0000      0.98269      0.61740       400.23    
  4680.873255       1.0000      0.98267      0.61728       400.20    
  4681.000000       1.0000      0.98264      0.61695       400.18    
  4681.000000       1.0000      0.98264      0.61695       400.18    
  4681.078537       1.0000      0.98262      0.61665       400.17    
  4681.157073       1.0000      0.98260      0.61632       400.16    
  4681.314147       1.0000      0.98256      0.61549       400.13    
  4681.628294       1.0000      0.98246      0.61348       400.10    
  4682.000000       1.0000      0.98233      0.61052       400.07    
  4682.000000       1.0000      0.98233      0.61052       400.07    
  4682.251318       1.0000      0.98224      0.60836       400.06    
  4682.502635       1.0000      0.98215      0.60607       400.05    
  4683.000000       1.0000      0.98196      0.60125       400.03    
  4683.000000       1.0000      0.98196      0.60125       400.03    
  4683.201054       1.0000      0.98189      0.59942       400.03    
  4683.402108       1.0000      0.98182      0.59772       400.02    
  4683.804216       1.0000      0.98169      0.59134       400.01    
  4684.000000       1.0000      0.98163      0.58861       400.01    
  4684.000000       1.0000      0.98163      0.58861       400.01    
  4684.006434       1.0000      0.98162      0.58852       400.01    
  4684.012867       1.0000      0.98162      0.58843       400.01    
  4684.023281       1.0000      0.98162      0.58827       400.01    
  4684.035208       1.0000      0.98162      0.58810       400.01    
  4684.052861       1.0000      0.98161      0.58783       400.01    
  4684.076880       1.0000      0.98160      0.58745       400.01    
  4684.097778       1.0000      0.98160      0.58711       400.01    
  4684.120423       1.0000      0.98159      0.58674       400.01    
  4684.139275       1.0000      0.98159      0.58642       400.01    
  4684.157926       1.0000      0.98158      0.58610       400.01    
  4684.175122       1.0000      0.98158      0.58580       400.01    
  4684.192204       1.0000      0.98158      0.58551       400.01    
  4684.208820       1.0000      0.98157      0.58522       400.01    
  4684.225480       1.0000      0.98157      0.58492       400.01    
  4684.242636       1.0000      0.98156      0.58462       400.01    
  4684.261189       1.0000      0.98156      0.58429       400.01    
  4684.281348       1.0000      0.98156      0.58394       400.01    
  4684.303612       1.0000      0.98155      0.58354       400.01    
  4684.328532       1.0000      0.98155      0.58311       400.01    
  4684.356756       1.0000      0.98155      0.58263       400.01    
  4684.389260       1.0000      0.98154      0.58209       400.01    
  4684.427364       1.0000      0.98154      0.58147       400.01    
  4684.473144       1.0000      0.98153      0.58074       400.01    
  4684.529743       1.0000      0.98153      0.57991       400.01    
  4684.602625       1.0000      0.98152      0.57899       400.01    
  4684.602625       1.0000      0.98152      0.57899       400.01    
  4684.610956       1.0000      0.98152      0.57889       400.01    
  4684.619287       1.0000      0.98152      0.57878       400.01    
  4684.635950       1.0000      0.98152      0.57859       400.01    
  4684.669274       1.0000      0.98152      0.57820       400.01    
  4684.735923       1.0000      0.98152      0.57748       400.01    
  4684.869222       1.0000      0.98152      0.57622       400.16    
  4685.000000       1.0000      0.98153      0.57512       400.58    
  4685.000000       1.0000      0.98153      0.57512       400.58    
  4685.106639       1.0000      0.98154      0.57447       401.48    
  4685.213277       1.0000      0.98156      0.57413       402.92    
  4685.426554       1.0000      0.98163      0.57452       409.04    
  4685.756748       1.0000      0.98180      0.57716       428.51    
  4686.000000       1.0000      0.98194      0.57967       449.64    
  4686.000000       1.0000      0.98194      0.57967       449.64    
  4686.034124       1.0000      0.98196      0.58007       452.74    
  4686.068249       1.0000      0.98199      0.58054       455.97    
  4686.077952       1.0000      0.98199      0.58069       456.90    
  4686.097358       1.0000      0.98201      0.58099       458.81    
  4686.136170       1.0000      0.98204      0.58162       462.77    
  4686.181830       1.0000      0.98207      0.58230       467.64    
  4686.196032       1.0000      0.98208      0.58251       469.18    
  4686.224435       1.0000      0.98210      0.58292       472.30    
  4686.235797       1.0000      0.98211      0.58308       473.56    
  4686.258519       1.0000      0.98213      0.58340       476.11    
  4686.303965       1.0000      0.98216      0.58400       481.31    
  4686.322143       1.0000      0.98217      0.58424       483.41    
  4686.358499       1.0000      0.98219      0.58469       487.68    
  4686.373041       1.0000      0.98220      0.58486       489.39    
  4686.402126       1.0000      0.98222      0.58520       492.87    
  4686.413760       1.0000      0.98223      0.58534       494.26    
  4686.437028       1.0000      0.98224      0.58562       497.05    
  4686.483564       1.0000      0.98226      0.58616       502.66    
  4686.576636       1.0000      0.98231      0.58717       513.95    
  4686.613865       1.0000      0.98233      0.58757       518.47    
  4686.688322       1.0000      0.98236      0.58836       527.35    
  4686.837237       1.0000      0.98242      0.58982       544.43    
  4686.847164       1.0000      0.98243      0.58990       545.57    
  4686.847164       1.0000      0.98243      0.58990       545.57    
  4686.874463       1.0000      0.98244      0.59010       548.64    
  4686.901763       1.0000      0.98245      0.59026       551.67    
  4686.956362       1.0000      0.98246      0.59044       557.57    
  4687.000000       1.0000      0.98247      0.59048       562.20    
  4687.000000       1.0000      0.98247      0.59048       562.20    
  4687.043679       1.0000      0.98247      0.59045       566.66    
  4687.087358       1.0000      0.98247      0.59035       570.97    
  4687.150293       1.0000      0.98246      0.59004       576.87    
  4687.203309       1.0000      0.98246      0.58967       581.64    
