#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  4679.000000       1.0000       0.0000       0.0000      3.16438E-22   0.0000       0.0000       0.0000       144.90      -9.9492      -229.78       90.188       0.0000    
  4679.400000       1.0000       0.0000       0.0000      1.94585E-18   0.0000       0.0000       0.0000       148.85      -10.718      -227.99       85.135       0.0000    
  4679.800000       1.0000       0.0000       0.0000      1.94585E-18   0.0000       0.0000       0.0000       153.14      -11.446      -226.16       79.650       0.0000    
  4680.000000       1.0000       0.0000       0.0000      2.26982E-17   0.0000       0.0000       0.0000       155.36      -11.803      -225.24       76.829       0.0000    
  4680.000000       1.0000       0.0000       0.0000     -5.03484E-20   0.0000       0.0000       0.0000       155.36      -11.799      -225.24       76.829       0.0000    
  4680.002746       1.0000       0.0000       0.0000     -5.70001E-21   0.0000       0.0000       0.0000       155.39      -11.804      -225.23       76.791       0.0000    
  4680.005491       1.0000       0.0000       0.0000     -1.62286E-18   0.0000       0.0000       0.0000       155.42      -11.809      -225.22       76.753       0.0000    
  4680.007168       1.0000       0.0000       0.0000     -5.67787E-20   0.0000       0.0000       0.0000       155.44      -11.812      -225.21       76.729       0.0000    
  4680.007168       1.0000       0.0000       0.0000     -7.30728E-22   0.0000       0.0000       0.0000       155.44      -11.812      -225.21       76.729       0.0000    
  4680.009364       1.0000       0.0000       0.0000     -1.21303E-20   0.0000       0.0000       0.0000       155.46      -11.815      -225.20       76.698       0.0000    
  4680.011560       1.0000       0.0000       0.0000     -7.73369E-19   0.0000       0.0000       0.0000       155.49      -11.817      -225.19       76.667       0.0000    
  4680.015953       1.0000       0.0000       0.0000     -2.62010E-18   0.0000       0.0000       0.0000       155.53      -11.823      -225.17       76.606       0.0000    
  4680.024739       1.0000       0.0000       0.0000     -3.88166E-18   0.0000       0.0000       0.0000       155.63      -11.833      -225.13       76.482       0.0000    
  4680.042311       1.0000       0.0000       0.0000     -8.68200E-17   0.0000       0.0000       0.0000       155.83      -11.854      -225.05       76.233       0.0000    
  4680.077454       1.0000       0.0000       0.0000     -7.11139E-17   0.0000       0.0000       0.0000       156.21      -11.896      -224.89       75.732       0.0000    
  4680.147740       1.0000       0.0000       0.0000     -3.38514E-18   0.0000       0.0000       0.0000       156.99      -11.979      -224.57       74.714       0.0000    
  4680.288312       1.0000       0.0000       0.0000      2.83108E-17   0.0000       0.0000       0.0000       158.57      -12.142      -223.92       72.635       0.0000    
  4680.569457       1.0000       0.0000       0.0000      3.50527E-18   0.0000       0.0000       0.0000       161.89      -12.648      -222.59       68.389       0.0000    
  4680.676913       1.0000       0.0000       0.0000     -9.19077E-16   0.0000       0.0000       0.0000       163.20      -12.837      -222.07       66.780       0.0000    
  4680.676913       1.0000       0.0000       0.0000     -1.39073E-19   0.0000       0.0000       0.0000       163.20      -12.837      -222.07       66.780       0.0000    
  4680.725999       1.0000       0.0000       0.0000     -1.05152E-17   0.0000       0.0000       0.0000       163.78      -12.922      -221.84       66.034       0.0000    
  4680.775084       1.0000       0.0000       0.0000     -4.16437E-17   0.0000       0.0000       0.0000       164.36      -13.005      -221.61       65.287       0.0000    
  4680.873255       1.0000       0.0000       0.0000     -6.84965E-16   0.0000       0.0000       0.0000       165.56      -13.164      -221.14       63.792       0.0000    
  4681.000000       1.0000       0.0000       0.0000     -1.10049E-15   0.0000       0.0000       0.0000       167.10      -13.362      -220.53       61.845       0.0000    
  4681.000000       1.0000       0.0000       0.0000      9.11276E-18   0.0000       0.0000       0.0000       167.10      -13.362      -220.53       61.844       0.0000    
  4681.078537       1.0000       0.0000       0.0000     -3.23919E-17   0.0000       0.0000       0.0000       168.02      -13.444      -220.16       60.622       0.0000    
  4681.157073       1.0000       0.0000       0.0000      2.58140E-16   0.0000       0.0000       0.0000       168.94      -13.521      -219.79       59.398       0.0000    
  4681.314147       1.0000       0.0000       0.0000      9.11276E-18   0.0000       0.0000       0.0000       170.78      -13.669      -219.05       56.937       0.0000    
  4681.628294       1.0000       0.0000       0.0000     -4.88943E-16   0.0000       0.0000       0.0000       174.49      -13.949      -217.54       51.998       0.0000    
  4682.000000       1.0000       0.0000       0.0000      5.59070E-20   0.0000       0.0000       0.0000       178.72      -14.257      -215.77       46.289       0.0000    
  4682.000000       1.0000       0.0000       0.0000     -1.40951E-22   0.0000       0.0000       0.0000       178.72      -14.257      -215.77       46.289       0.0000    
  4682.251318       1.0000       0.0000       0.0000      1.03760E-17   0.0000       0.0000       0.0000       181.54      -14.458      -214.57       42.465       0.0000    
  4682.502635       1.0000       0.0000       0.0000     -3.24396E-19   0.0000       0.0000       0.0000       184.36      -14.653      -213.36       38.598       0.0000    
  4683.000000       1.0000       0.0000       0.0000     -1.04510E-16   0.0000       0.0000       0.0000       189.92      -15.025      -210.92       30.862       0.0000    
  4683.000000       1.0000       0.0000       0.0000      6.39481E-21   0.0000       0.0000       0.0000       189.92      -15.025      -210.92       30.862       0.0000    
  4683.201054       1.0000       0.0000       0.0000     -6.42115E-19   0.0000       0.0000       0.0000       192.14      -15.082      -209.93       27.714       0.0000    
  4683.402108       1.0000       0.0000       0.0000      4.69267E-20   0.0000       0.0000       0.0000       194.33      -15.141      -208.94       24.559       0.0000    
  4683.804216       1.0000       0.0000       0.0000      2.15943E-20   0.0000       0.0000       0.0000       198.66      -15.272      -206.93       18.268       0.0000    
  4684.000000       1.0000       0.0000       0.0000     -2.67629E-28   0.0000       0.0000       0.0000       200.76      -15.339      -205.94       15.215       0.0000    
  4684.000000       1.0000       0.0000       0.0000      1.26662E-21   0.0000       0.0000       0.0000       200.76      -15.339      -205.94       15.215       0.0000    
  4684.006434       1.0000       0.0000       0.0000      1.26662E-21   0.0000       0.0000       0.0000       200.83      -15.341      -205.91       15.115       0.0000    
  4684.012867       1.0000       0.0000       0.0000     -1.97912E-23   0.0000       0.0000       0.0000       200.89      -15.331      -205.88       15.015       0.0000    
  4684.023281       1.0000       0.0000       0.0000     -1.64229E-19   0.0000       0.0000       0.0000       201.00      -15.314      -205.83       14.852       0.0000    
  4684.035208       1.0000       0.0000       0.0000      2.77756E-26   0.0000       0.0000       0.0000       201.13      -15.295      -205.77       14.665       0.0000    
  4684.052861       1.0000       0.0000       0.0000      1.01221E-19   0.0000       0.0000       0.0000       201.31      -15.267      -205.68       14.387       0.0000    
  4684.076880       1.0000       0.0000       0.0000     -1.66379E-19   0.0000       0.0000       0.0000       201.55      -15.228      -205.56       14.008       0.0000    
  4684.097778       1.0000       0.0000       0.0000      5.73544E-19   0.0000       0.0000       0.0000       201.76      -15.196      -205.46       13.678       0.0000    
  4684.120423       1.0000       0.0000       0.0000     -4.33385E-20   0.0000       0.0000       0.0000       201.99      -15.161      -205.35       13.320       0.0000    
  4684.139275       1.0000       0.0000       0.0000      2.53722E-19   0.0000       0.0000       0.0000       202.17      -15.132      -205.25       13.022       0.0000    
  4684.157926       1.0000       0.0000       0.0000     -2.63026E-19   0.0000       0.0000       0.0000       202.36      -15.103      -205.16       12.726       0.0000    
  4684.175122       1.0000       0.0000       0.0000      2.33321E-19   0.0000       0.0000       0.0000       202.52      -15.077      -205.08       12.454       0.0000    
