#      time         order        air_age      relhum       xco2vol   
  4679.000000       1.0000      0.98254      0.61706       401.12    
  4679.400000       1.0000      0.98262      0.62230       400.80    
  4679.800000       1.0000      0.98267      0.62662       400.57    
  4680.000000       1.0000      0.98270      0.62858       400.47    
  4680.000000       1.0000      0.98270      0.62858       400.47    
  4680.002746       1.0000      0.98270      0.62861       400.47    
  4680.005491       1.0000      0.98270      0.62864       400.47    
  4680.007168       1.0000      0.98270      0.62865       400.47    
  4680.007168       1.0000      0.98270      0.62865       400.47    
  4680.009364       1.0000      0.98270      0.62868       400.47    
  4680.011560       1.0000      0.98270      0.62870       400.47    
  4680.015953       1.0000      0.98270      0.62874       400.46    
  4680.024739       1.0000      0.98270      0.62883       400.46    
  4680.042311       1.0000      0.98270      0.62899       400.45    
  4680.077454       1.0000      0.98271      0.62933       400.44    
  4680.147740       1.0000      0.98271      0.62997       400.41    
  4680.288312       1.0000      0.98273      0.63120       400.35    
  4680.569457       1.0000      0.98271      0.63200       400.28    
  4680.676913       1.0000      0.98270      0.63209       400.25    
  4680.676913       1.0000      0.98270      0.63209       400.25    
  4680.725999       1.0000      0.98270      0.63208       400.24    
  4680.775084       1.0000      0.98269      0.63203       400.23    
  4680.873255       1.0000      0.98267      0.63177       400.20    
  4681.000000       1.0000      0.98264      0.63126       400.18    
  4681.000000       1.0000      0.98264      0.63126       400.18    
  4681.078537       1.0000      0.98262      0.63085       400.17    
  4681.157073       1.0000      0.98260      0.63040       400.16    
  4681.314147       1.0000      0.98256      0.62935       400.13    
  4681.628294       1.0000      0.98246      0.62688       400.10    
  4682.000000       1.0000      0.98233      0.62338       400.07    
  4682.000000       1.0000      0.98233      0.62338       400.07    
  4682.251318       1.0000      0.98224      0.62086       400.06    
  4682.502635       1.0000      0.98215      0.61821       400.05    
  4683.000000       1.0000      0.98196      0.61268       400.03    
  4683.000000       1.0000      0.98196      0.61268       400.03    
  4683.201054       1.0000      0.98189      0.61058       400.03    
  4683.402108       1.0000      0.98182      0.60860       400.02    
  4683.804216       1.0000      0.98169      0.60482       400.01    
  4684.000000       1.0000      0.98163      0.60301       400.01    
  4684.000000       1.0000      0.98163      0.60301       400.01    
  4684.006434       1.0000      0.98162      0.60295       400.01    
  4684.012867       1.0000      0.98162      0.60289       400.01    
  4684.023281       1.0000      0.98162      0.60280       400.01    
  4684.035208       1.0000      0.98162      0.60270       400.01    
  4684.052861       1.0000      0.98161      0.60255       400.01    
  4684.076880       1.0000      0.98160      0.60237       400.01    
  4684.097778       1.0000      0.98160      0.60221       400.01    
  4684.120423       1.0000      0.98159      0.60206       400.01    
  4684.139275       1.0000      0.98159      0.60194       400.01    
  4684.157926       1.0000      0.98158      0.60182       400.01    
  4684.175122       1.0000      0.98158      0.60172       400.01    
  4684.192204       1.0000      0.98158      0.60163       400.01    
  4684.208820       1.0000      0.98157      0.60155       400.01    
  4684.225480       1.0000      0.98157      0.60147       400.01    
  4684.242636       1.0000      0.98156      0.60139       400.01    
  4684.261189       1.0000      0.98156      0.60131       400.01    
  4684.281348       1.0000      0.98156      0.60124       400.01    
  4684.303612       1.0000      0.98155      0.60116       400.01    
  4684.328532       1.0000      0.98155      0.60108       400.01    
  4684.356756       1.0000      0.98155      0.60101       400.01    
  4684.389260       1.0000      0.98154      0.60095       400.01    
  4684.427364       1.0000      0.98154      0.60089       400.01    
  4684.473144       1.0000      0.98153      0.60085       400.01    
  4684.529743       1.0000      0.98153      0.60085       400.01    
  4684.602625       1.0000      0.98152      0.60092       400.01    
  4684.602625       1.0000      0.98152      0.60092       400.01    
  4684.610956       1.0000      0.98152      0.60093       400.01    
  4684.619287       1.0000      0.98152      0.60094       400.01    
  4684.635950       1.0000      0.98152      0.60096       400.01    
  4684.669274       1.0000      0.98152      0.60101       400.01    
  4684.735923       1.0000      0.98152      0.60118       400.01    
  4684.869222       1.0000      0.98152      0.60164       400.16    
  4685.000000       1.0000      0.98153      0.60219       400.58    
  4685.000000       1.0000      0.98153      0.60219       400.58    
  4685.106639       1.0000      0.98154      0.60284       401.48    
  4685.213277       1.0000      0.98156      0.60378       402.92    
  4685.426554       1.0000      0.98163      0.60653       409.04    
  4685.756748       1.0000      0.98180      0.61228       428.51    
  4686.000000       1.0000      0.98194      0.61684       449.64    
  4686.000000       1.0000      0.98194      0.61684       449.64    
  4686.034124       1.0000      0.98196      0.61752       452.74    
  4686.068249       1.0000      0.98199      0.61826       455.97    
  4686.077952       1.0000      0.98199      0.61848       456.90    
  4686.097358       1.0000      0.98201      0.61893       458.81    
  4686.136170       1.0000      0.98204      0.61984       462.77    
  4686.181830       1.0000      0.98207      0.62083       467.64    
  4686.196032       1.0000      0.98208      0.62113       469.18    
  4686.224435       1.0000      0.98210      0.62172       472.30    
  4686.235797       1.0000      0.98211      0.62195       473.56    
  4686.258519       1.0000      0.98213      0.62242       476.11    
  4686.303965       1.0000      0.98216      0.62331       481.31    
  4686.322143       1.0000      0.98217      0.62366       483.41    
  4686.358499       1.0000      0.98219      0.62435       487.68    
  4686.373041       1.0000      0.98220      0.62462       489.39    
  4686.402126       1.0000      0.98222      0.62514       492.87    
  4686.413760       1.0000      0.98223      0.62535       494.26    
  4686.437028       1.0000      0.98224      0.62577       497.05    
  4686.483564       1.0000      0.98226      0.62660       502.66    
  4686.576636       1.0000      0.98231      0.62815       513.95    
  4686.613865       1.0000      0.98233      0.62876       518.47    
  4686.688322       1.0000      0.98236      0.62996       527.35    
  4686.837237       1.0000      0.98242      0.63219       544.43    
  4686.847164       1.0000      0.98243      0.63232       545.57    
  4686.847164       1.0000      0.98243      0.63232       545.57    
  4686.874463       1.0000      0.98244      0.63265       548.64    
  4686.901763       1.0000      0.98245      0.63294       551.67    
  4686.956362       1.0000      0.98246      0.63335       557.57    
  4687.000000       1.0000      0.98247      0.63357       562.20    
  4687.000000       1.0000      0.98247      0.63357       562.20    
  4687.043679       1.0000      0.98247      0.63371       566.66    
  4687.087358       1.0000      0.98247      0.63377       570.97    
  4687.150293       1.0000      0.98246      0.63367       576.87    
  4687.203309       1.0000      0.98246      0.63347       581.64    
  4687.266602       1.0000      0.98244      0.63310       586.98    
  4687.330669       1.0000      0.98242      0.63259       592.06    
  4687.407310       1.0000      0.98240      0.63181       597.69    
  4687.426106       1.0000      0.98239      0.63160       599.05    
  4687.463698       1.0000      0.98238      0.63116       601.67    
  4687.478735       1.0000      0.98237      0.63097       602.70    
  4687.508809       1.0000      0.98236      0.63058       604.71    
  4687.520838       1.0000      0.98235      0.63042       605.50    
  4687.544897       1.0000      0.98234      0.63008       607.04    
  4687.593015       1.0000      0.98232      0.62934       609.98    
  4687.689251       1.0000      0.98227      0.62761       615.34    
  4687.822690       1.0000      0.98219      0.62480       621.85    
  4687.951402       1.0000      0.98211      0.62178       627.40    
  4688.000000       1.0000      0.98208      0.62060       629.40    
  4688.000000       1.0000      0.98208      0.62060       629.40    
  4688.050348       1.0000      0.98205      0.61935       631.36    
  4688.100696       1.0000      0.98201      0.61807       633.23    
  4688.201392       1.0000      0.98194      0.61543       636.62    
  4688.201392       1.0000      0.98194      0.61543       636.62    
  4688.241670       1.0000      0.98192      0.61436       637.92    
  4688.281949       1.0000      0.98189      0.61328       639.17    
  4688.362505       1.0000      0.98183      0.61108       641.48    
  4688.362505       1.0000      0.98183      0.61108       641.48    
  4688.394728       1.0000      0.98181      0.61020       642.38    
  4688.426951       1.0000      0.98179      0.60930       643.24    
  4688.491396       1.0000      0.98174      0.60749       644.87    
  4688.620287       1.0000      0.98165      0.60388       647.76    
  4688.878068       1.0000      0.98148      0.59676       652.29    
  4689.000000       1.0000      0.98140      0.59343       654.19    
  4689.000000       1.0000      0.98140      0.59343       654.19    
  4689.086572       1.0000      0.98134      0.59110       655.43    
  4689.173145       1.0000      0.98129      0.58881       656.57    
  4689.189801       1.0000      0.98128      0.58837       656.79    
  4689.223112       1.0000      0.98126      0.58749       657.21    
  4689.223112       1.0000      0.98126      0.58749       657.21    
  4689.292370       1.0000      0.98121      0.58572       658.02    
  4689.361628       1.0000      0.98117      0.58399       658.78    
  4689.500144       1.0000      0.98110      0.58070       660.10    
  4689.777176       1.0000      0.98096      0.57466       662.18    
  4690.000000       1.0000      0.98086      0.57016       663.52    
  4690.000000       1.0000      0.98086      0.57016       663.52    
  4690.221626       1.0000      0.98078      0.56607       664.60    
  4690.443251       1.0000      0.98070      0.56231       665.49    
  4690.886502       1.0000      0.98057      0.55582       666.70    
  4690.886502       1.0000      0.98057      0.55582       666.70    
  4690.943251       1.0000      0.98055      0.55500       666.85    
  4691.000000       1.0000      0.98054      0.55420       666.98    
  4691.000000       1.0000      0.98054      0.55420       666.98    
  4691.045399       1.0000      0.98053      0.55358       667.09    
  4691.090798       1.0000      0.98051      0.55296       667.19    
  4691.181596       1.0000      0.98049      0.55177       667.38    
  4691.363193       1.0000      0.98045      0.54951       667.69    
  4691.726385       1.0000      0.98038      0.54543       668.14    
  4692.000000       1.0000      0.98033      0.54257       668.40    
  4692.000000       1.0000      0.98033      0.54257       668.40    
  4692.290554       1.0000      0.98029      0.54038       668.62    
  4692.581108       1.0000      0.98025      0.53779       668.78    
  4693.000000       1.0000      0.98020      0.53384       668.94    
  4693.000000       1.0000      0.98020      0.53384       668.94    
  4693.232443       1.0000      0.98018      0.53171       669.02    
  4693.464887       1.0000      0.98016      0.52965       669.08    
  4693.929773       1.0000      0.98013      0.52579       669.15    
