#      time         order        air_age      relhum       xco2vol   
  4679.000000       1.0000      0.98254      0.66271       401.12    
  4679.400000       1.0000      0.98262      0.66725       400.80    
  4679.800000       1.0000      0.98267      0.67083       400.57    
  4680.000000       1.0000      0.98270      0.67242       400.47    
  4680.000000       1.0000      0.98270      0.67242       400.47    
  4680.002746       1.0000      0.98270      0.67245       400.47    
  4680.005491       1.0000      0.98270      0.67247       400.47    
  4680.007168       1.0000      0.98270      0.67248       400.47    
  4680.007168       1.0000      0.98270      0.67248       400.47    
  4680.009364       1.0000      0.98270      0.67250       400.47    
  4680.011560       1.0000      0.98270      0.67252       400.47    
  4680.015953       1.0000      0.98270      0.67255       400.46    
  4680.024739       1.0000      0.98270      0.67262       400.46    
  4680.042311       1.0000      0.98270      0.67276       400.45    
  4680.077454       1.0000      0.98271      0.67302       400.44    
  4680.147740       1.0000      0.98271      0.67354       400.41    
  4680.288312       1.0000      0.98273      0.67450       400.35    
  4680.569457       1.0000      0.98271      0.67469       400.28    
  4680.676913       1.0000      0.98270      0.67452       400.25    
  4680.676913       1.0000      0.98270      0.67452       400.25    
  4680.725999       1.0000      0.98270      0.67440       400.24    
  4680.775084       1.0000      0.98269      0.67423       400.23    
  4680.873255       1.0000      0.98267      0.67372       400.20    
  4681.000000       1.0000      0.98264      0.67288       400.18    
  4681.000000       1.0000      0.98264      0.67288       400.18    
  4681.078537       1.0000      0.98262      0.67227       400.17    
  4681.157073       1.0000      0.98260      0.67161       400.16    
  4681.314147       1.0000      0.98256      0.67014       400.13    
  4681.628294       1.0000      0.98246      0.66682       400.10    
  4682.000000       1.0000      0.98233      0.66230       400.07    
  4682.000000       1.0000      0.98233      0.66230       400.07    
  4682.251318       1.0000      0.98224      0.65907       400.06    
  4682.502635       1.0000      0.98215      0.65573       400.05    
  4683.000000       1.0000      0.98196      0.64883       400.03    
  4683.000000       1.0000      0.98196      0.64883       400.03    
  4683.201054       1.0000      0.98189      0.64620       400.03    
  4683.402108       1.0000      0.98182      0.64371       400.02    
  4683.804216       1.0000      0.98169      0.63914       400.01    
  4684.000000       1.0000      0.98163      0.63700       400.01    
  4684.000000       1.0000      0.98163      0.63700       400.01    
  4684.006434       1.0000      0.98162      0.63693       400.01    
  4684.012867       1.0000      0.98162      0.63686       400.01    
  4684.023281       1.0000      0.98162      0.63675       400.01    
  4684.035208       1.0000      0.98162      0.63663       400.01    
  4684.052861       1.0000      0.98161      0.63646       400.01    
  4684.076880       1.0000      0.98160      0.63623       400.01    
  4684.097778       1.0000      0.98160      0.63605       400.01    
  4684.120423       1.0000      0.98159      0.63586       400.01    
  4684.139275       1.0000      0.98159      0.63572       400.01    
  4684.157926       1.0000      0.98158      0.63558       400.01    
  4684.175122       1.0000      0.98158      0.63546       400.01    
  4684.192204       1.0000      0.98158      0.63535       400.01    
  4684.208820       1.0000      0.98157      0.63524       400.01    
  4684.225480       1.0000      0.98157      0.63514       400.01    
  4684.242636       1.0000      0.98156      0.63505       400.01    
  4684.261189       1.0000      0.98156      0.63495       400.01    
  4684.281348       1.0000      0.98156      0.63485       400.01    
  4684.303612       1.0000      0.98155      0.63476       400.01    
  4684.328532       1.0000      0.98155      0.63466       400.01    
  4684.356756       1.0000      0.98155      0.63456       400.01    
  4684.389260       1.0000      0.98154      0.63447       400.01    
  4684.427364       1.0000      0.98154      0.63439       400.01    
  4684.473144       1.0000      0.98153      0.63433       400.01    
  4684.529743       1.0000      0.98153      0.63430       400.01    
  4684.602625       1.0000      0.98152      0.63434       400.01    
  4684.602625       1.0000      0.98152      0.63434       400.01    
  4684.610956       1.0000      0.98152      0.63435       400.01    
  4684.619287       1.0000      0.98152      0.63435       400.01    
  4684.635950       1.0000      0.98152      0.63437       400.01    
  4684.669274       1.0000      0.98152      0.63442       400.01    
  4684.735923       1.0000      0.98152      0.63458       400.01    
  4684.869222       1.0000      0.98152      0.63505       400.16    
  4685.000000       1.0000      0.98153      0.63562       400.58    
  4685.000000       1.0000      0.98153      0.63562       400.58    
  4685.106639       1.0000      0.98154      0.63632       401.48    
  4685.213277       1.0000      0.98156      0.63732       402.92    
  4685.426554       1.0000      0.98163      0.64024       409.04    
  4685.756748       1.0000      0.98180      0.64613       428.51    
  4686.000000       1.0000      0.98194      0.65071       449.64    
  4686.000000       1.0000      0.98194      0.65071       449.64    
  4686.034124       1.0000      0.98196      0.65141       452.74    
  4686.068249       1.0000      0.98199      0.64192       455.97    
  4686.077952       1.0000      0.98199      0.63801       456.90    
  4686.097358       1.0000      0.98201      0.63044       458.81    
  4686.136170       1.0000      0.98204      0.62671       462.77    
  4686.181830       1.0000      0.98207      0.63027       467.64    
  4686.196032       1.0000      0.98208      0.63181       469.18    
  4686.224435       1.0000      0.98210      0.63469       472.30    
  4686.235797       1.0000      0.98211      0.63572       473.56    
  4686.258519       1.0000      0.98213      0.63709       476.11    
  4686.303965       1.0000      0.98216      0.63874       481.31    
  4686.322143       1.0000      0.98217      0.63933       483.41    
  4686.358499       1.0000      0.98219      0.64069       487.68    
  4686.373041       1.0000      0.98220      0.64126       489.39    
  4686.402126       1.0000      0.98222      0.64252       492.87    
  4686.413760       1.0000      0.98223      0.64303       494.26    
  4686.437028       1.0000      0.98224      0.64406       497.05    
  4686.483564       1.0000      0.98226      0.64599       502.66    
  4686.576636       1.0000      0.98231      0.64957       513.95    
  4686.613865       1.0000      0.98233      0.65098       518.47    
  4686.688322       1.0000      0.98236      0.65368       527.35    
  4686.837237       1.0000      0.98242      0.65859       544.43    
  4686.847164       1.0000      0.98243      0.65890       545.57    
  4686.847164       1.0000      0.98243      0.65890       545.57    
  4686.874463       1.0000      0.98244      0.65971       548.64    
  4686.901763       1.0000      0.98245      0.66046       551.67    
  4686.956362       1.0000      0.98246      0.66169       557.57    
  4687.000000       1.0000      0.98247      0.66253       562.20    
  4687.000000       1.0000      0.98247      0.66253       562.20    
  4687.043679       1.0000      0.98247      0.66324       566.66    
  4687.087358       1.0000      0.98247      0.66380       570.97    
  4687.150293       1.0000      0.98246      0.66433       576.87    
  4687.203309       1.0000      0.98246      0.66461       581.64    
  4687.266602       1.0000      0.98244      0.66474       586.98    
  4687.330669       1.0000      0.98242      0.66466       592.06    
  4687.407310       1.0000      0.98240      0.66433       597.69    
  4687.426106       1.0000      0.98239      0.66423       599.05    
  4687.463698       1.0000      0.98238      0.66399       601.67    
  4687.478735       1.0000      0.98237      0.66388       602.70    
  4687.508809       1.0000      0.98236      0.66365       604.71    
  4687.520838       1.0000      0.98235      0.66354       605.50    
  4687.544897       1.0000      0.98234      0.66332       607.04    
  4687.593015       1.0000      0.98232      0.66279       609.98    
  4687.689251       1.0000      0.98227      0.66148       615.34    
  4687.822690       1.0000      0.98219      0.65915       621.85    
  4687.951402       1.0000      0.98211      0.65645       627.40    
  4688.000000       1.0000      0.98208      0.65537       629.40    
  4688.000000       1.0000      0.98208      0.65537       629.40    
  4688.050348       1.0000      0.98205      0.65422       631.36    
  4688.100696       1.0000      0.98201      0.65302       633.23    
  4688.201392       1.0000      0.98194      0.65052       636.62    
  4688.201392       1.0000      0.98194      0.65052       636.62    
  4688.241670       1.0000      0.98192      0.64950       637.92    
  4688.281949       1.0000      0.98189      0.64847       639.17    
  4688.362505       1.0000      0.98183      0.64637       641.48    
  4688.362505       1.0000      0.98183      0.64637       641.48    
  4688.394728       1.0000      0.98181      0.64552       642.38    
  4688.426951       1.0000      0.98179      0.64466       643.24    
  4688.491396       1.0000      0.98174      0.64294       644.87    
  4688.620287       1.0000      0.98165      0.63947       647.76    
  4688.878068       1.0000      0.98148      0.63256       652.29    
  4689.000000       1.0000      0.98140      0.62933       654.19    
  4689.000000       1.0000      0.98140      0.62933       654.19    
  4689.086572       1.0000      0.98134      0.62707       655.43    
  4689.173145       1.0000      0.98129      0.62485       656.57    
  4689.189801       1.0000      0.98128      0.62442       656.79    
  4689.223112       1.0000      0.98126      0.62357       657.21    
  4689.223112       1.0000      0.98126      0.62357       657.21    
  4689.292370       1.0000      0.98121      0.62187       658.02    
  4689.361628       1.0000      0.98117      0.62022       658.78    
  4689.500144       1.0000      0.98110      0.61708       660.10    
  4689.777176       1.0000      0.98096      0.61137       662.18    
  4690.000000       1.0000      0.98086      0.60715       663.52    
  4690.000000       1.0000      0.98086      0.60715       663.52    
  4690.221626       1.0000      0.98078      0.60336       664.60    
  4690.443251       1.0000      0.98070      0.59991       665.49    
  4690.886502       1.0000      0.98057      0.59403       666.70    
  4690.886502       1.0000      0.98057      0.59403       666.70    
  4690.943251       1.0000      0.98055      0.59329       666.85    
  4691.000000       1.0000      0.98054      0.59258       666.98    
  4691.000000       1.0000      0.98054      0.59258       666.98    
  4691.045399       1.0000      0.98053      0.59201       667.09    
  4691.090798       1.0000      0.98051      0.59146       667.19    
  4691.181596       1.0000      0.98049      0.59039       667.38    
  4691.363193       1.0000      0.98045      0.58838       667.69    
  4691.726385       1.0000      0.98038      0.58481       668.14    
  4692.000000       1.0000      0.98033      0.58231       668.40    
  4692.000000       1.0000      0.98033      0.58231       668.40    
  4692.290554       1.0000      0.98029      0.57989       668.62    
  4692.581108       1.0000      0.98025      0.57765       668.78    
  4693.000000       1.0000      0.98020      0.57468       668.94    
  4693.000000       1.0000      0.98020      0.57468       668.94    
  4693.232443       1.0000      0.98018      0.57317       669.02    
  4693.464887       1.0000      0.98016      0.57177       669.08    
  4693.929773       1.0000      0.98013      0.56929       669.15    
  4694.000000       1.0000      0.98012      0.56892       669.16    
  4694.000000       1.0000      0.98012      0.56892       669.16    
  4694.371909       1.0000      0.98011      0.56733       669.21    
  4694.743819       1.0000      0.98010      0.56605       669.24    
  4695.000000       1.0000      0.98010      0.56532       669.26    
  4695.000000       1.0000      0.98010      0.56532       669.26    
  4695.297527       1.0000      0.98010      0.56467       669.27    
  4695.595055       1.0000      0.98011      0.56420       669.29    
  4696.000000       1.0000      0.98013      0.56397       668.21    
  4696.000000       1.0000      0.98013      0.56397       668.21    
  4696.026105       1.0000      0.98013      0.56398       668.11    
  4696.052211       1.0000      0.98013      0.56400       667.97    
  4696.104422       1.0000      0.98013      0.56407       667.55    
  4696.104422       1.0000      0.98013      0.56407       667.55    
  4696.125306       1.0000      0.98013      0.56411       667.36    
  4696.146190       1.0000      0.98013      0.56415       667.15    
  4696.187959       1.0000      0.98013      0.56425       666.66    
  4696.271496       1.0000      0.98014      0.56457       665.20    
  4696.438571       1.0000      0.98015      0.56546       660.17    
  4696.772720       1.0000      0.98018      0.56815       639.91    
  4697.000000       1.0000      0.98020      0.57054       620.11    
  4697.000000       1.0000      0.98020      0.57054       620.11    
  4697.005541       1.0000      0.98021      0.57060       619.62    
  4697.011081       1.0000      0.98021      0.57066       619.13    
  4697.015515       1.0000      0.98021      0.57071       618.73    
  4697.020775       1.0000      0.98021      0.57077       618.26    
  4697.026264       1.0000      0.98021      0.57083       617.77    
  4697.032896       1.0000      0.98021      0.57090       617.16    
  4697.040928       1.0000      0.98021      0.57099       616.43    
  4697.052239       1.0000      0.98021      0.57112       615.37    
  4697.066491       1.0000      0.98021      0.57128       614.02    
  4697.083985       1.0000      0.98021      0.57148       612.33    
  4697.099707       1.0000      0.98022      0.57166       610.78    
  4697.117630       1.0000      0.98022      0.57187       608.98    
  4697.135959       1.0000      0.98022      0.57209       607.10    
  4697.156833       1.0000      0.98022      0.57234       604.92    
  4697.179761       1.0000      0.98023      0.57261       602.47    
  4697.185048       1.0000      0.98023      0.57268       601.90    
  4697.195624       1.0000      0.98023      0.57280       600.75    
  4697.216774       1.0000      0.98023      0.57304       598.43    
  4697.246180       1.0000      0.98023      0.57335       595.15    
  4697.283125       1.0000      0.98024      0.57369       590.95    
  4697.329032       1.0000      0.98025      0.57408       585.62    
  4697.386995       1.0000      0.98025      0.57452       578.72    
  4697.462957       1.0000      0.98027      0.57496       569.58    
  4697.567809       1.0000      0.98028      0.57540       556.86    
  4697.724021       1.0000      0.98032      0.57593       538.34    
  4697.724021       1.0000      0.98032      0.57593       538.34    
  4697.727568       1.0000      0.98032      0.57594       537.92    
  4697.731114       1.0000      0.98032      0.57595       537.50    
  4697.738208       1.0000      0.98032      0.57597       536.66    
  4697.752394       1.0000      0.98032      0.57600       534.99    
  4697.780767       1.0000      0.98033      0.57608       531.66    
  4697.837514       1.0000      0.98034      0.57623       525.15    
  4697.951006       1.0000      0.98037      0.57658       512.85    
  4698.000000       1.0000      0.98038      0.57675       507.65    
  4698.000000       1.0000      0.98038      0.57675       507.65    
  4698.090794       1.0000      0.98041      0.57701       498.70    
  4698.181588       1.0000      0.98043      0.57730       490.37    
  4698.363176       1.0000      0.98049      0.57806       476.25    
  4698.651298       1.0000      0.98058      0.58008       458.94    
  4698.983799       1.0000      0.98071      0.58354       444.02    
  4698.983799       1.0000      0.98071      0.58354       444.02    
  4698.991899       1.0000      0.98071      0.58362       443.66    
  4699.000000       1.0000      0.98071      0.58371       443.30    
  4699.000000       1.0000      0.98071      0.58371       443.30    
  4699.006480       1.0000      0.98071      0.58378       443.02    
  4699.012961       1.0000      0.98072      0.58385       442.73    
  4699.025922       1.0000      0.98072      0.58399       442.18    
  4699.051844       1.0000      0.98073      0.58427       441.08    
  4699.103687       1.0000      0.98075      0.58486       439.02    
  4699.207374       1.0000      0.98079      0.58611       435.28    
