#      time         order        tair      
  4687.000000       1.0000       16.427    
  4687.043679       1.0000       16.545    
  4687.087358       1.0000       16.664    
  4687.150293       1.0000       16.836    
  4687.203309       1.0000       16.981    
  4687.266602       1.0000       17.154    
  4687.330669       1.0000       17.330    
  4687.407310       1.0000       17.539    
  4687.426106       1.0000       17.591    
  4687.463698       1.0000       17.694    
  4687.478735       1.0000       17.735    
  4687.508809       1.0000       17.817    
  4687.520838       1.0000       17.850    
  4687.544897       1.0000       17.916    
  4687.593015       1.0000       18.048    
  4687.689251       1.0000       18.311    
  4687.822690       1.0000       18.676    
  4687.951402       1.0000       19.028    
  4688.000000       1.0000       19.161    
  4688.000000       1.0000       19.161    
  4688.050348       1.0000       19.286    
  4688.100696       1.0000       19.410    
  4688.201392       1.0000       19.656    
  4688.201392       1.0000       19.656    
  4688.241670       1.0000       19.755    
  4688.281949       1.0000       19.853    
  4688.362505       1.0000       20.050    
  4688.362505       1.0000       20.050    
  4688.394728       1.0000       20.129    
  4688.426951       1.0000       20.208    
  4688.491396       1.0000       20.366    
  4688.620287       1.0000       20.681    
  4688.878068       1.0000       21.313    
  4689.000000       1.0000       21.611    
  4689.000000       1.0000       21.611    
  4689.086572       1.0000       21.800    
  4689.173145       1.0000       21.987    
  4689.189801       1.0000       22.023    
  4689.223112       1.0000       22.095    
  4689.223112       1.0000       22.095    
  4689.292370       1.0000       22.245    
  4689.361628       1.0000       22.394    
  4689.500144       1.0000       22.693    
  4689.777176       1.0000       23.292    
  4690.000000       1.0000       23.773    
  4690.000000       1.0000       23.773    
  4690.221626       1.0000       24.097    
  4690.443251       1.0000       24.416    
  4690.886502       1.0000       25.055    
  4690.886502       1.0000       25.055    
  4690.943251       1.0000       25.136    
  4691.000000       1.0000       25.218    
  4691.000000       1.0000       25.218    
  4691.045399       1.0000       25.272    
  4691.090798       1.0000       25.325    
  4691.181596       1.0000       25.429    
  4691.363193       1.0000       25.638    
  4691.726385       1.0000       26.057    
  4692.000000       1.0000       26.372    
  4692.000000       1.0000       26.372    
  4692.290554       1.0000       26.584    
  4692.581108       1.0000       26.793    
  4693.000000       1.0000       27.095    
  4693.000000       1.0000       27.095    
  4693.232443       1.0000       27.100    
  4693.464887       1.0000       27.100    
  4693.929773       1.0000       27.100    
  4694.000000       1.0000       27.100    
  4694.000000       1.0000       27.100    
  4694.371909       1.0000       26.785    
  4694.743819       1.0000       26.463    
  4695.000000       1.0000       26.242    
  4695.000000       1.0000       26.242    
  4695.297527       1.0000       25.901    
  4695.595055       1.0000       25.558    
  4696.000000       1.0000       25.092    
  4696.000000       1.0000       25.092    
  4696.026105       1.0000       25.056    
  4696.052211       1.0000       25.019    
  4696.104422       1.0000       24.944    
  4696.104422       1.0000       24.944    
  4696.125306       1.0000       24.914    
  4696.146190       1.0000       24.883    
  4696.187959       1.0000       24.823    
  4696.271496       1.0000       24.703    
  4696.438571       1.0000       24.462    
  4696.772720       1.0000       23.981    
  4697.000000       1.0000       23.654    
  4697.000000       1.0000       23.654    
  4697.005541       1.0000       23.646    
  4697.011081       1.0000       23.635    
  4697.015515       1.0000       23.625    
  4697.020775       1.0000       23.614    
  4697.026264       1.0000       23.602    
  4697.032896       1.0000       23.588    
  4697.040928       1.0000       23.571    
  4697.052239       1.0000       23.546    
  4697.066491       1.0000       23.515    
  4697.083985       1.0000       23.478    
  4697.099707       1.0000       23.444    
  4697.117630       1.0000       23.405    
  4697.135959       1.0000       23.365    
  4697.156833       1.0000       23.320    
  4697.179761       1.0000       23.271    
  4697.185048       1.0000       23.259    
  4697.195624       1.0000       23.236    
  4697.216774       1.0000       23.191    
  4697.246180       1.0000       23.127    
  4697.283125       1.0000       23.047    
  4697.329032       1.0000       22.948    
  4697.386995       1.0000       22.823    
  4697.462957       1.0000       22.659    
  4697.567809       1.0000       22.433    
  4697.724021       1.0000       22.095    
  4697.724021       1.0000       22.095    
  4697.727568       1.0000       22.087    
  4697.731114       1.0000       22.080    
  4697.738208       1.0000       22.064    
  4697.752394       1.0000       22.034    
  4697.780767       1.0000       21.973    
  4697.837514       1.0000       21.850    
  4697.951006       1.0000       21.605    
  4698.000000       1.0000       21.499    
  4698.000000       1.0000       21.499    
  4698.090794       1.0000       21.351    
  4698.181588       1.0000       21.207    
  4698.363176       1.0000       20.920    
  4698.651298       1.0000       20.463    
  4698.983799       1.0000       19.937    
  4698.983799       1.0000       19.937    
  4698.991899       1.0000       19.924    
  4699.000000       1.0000       19.911    
  4699.000000       1.0000       19.911    
  4699.006480       1.0000       19.901    
  4699.012961       1.0000       19.892    
  4699.025922       1.0000       19.875    
  4699.051844       1.0000       19.842    
  4699.103687       1.0000       19.775    
  4699.207374       1.0000       19.640    
  4699.414749       1.0000       19.371    
  4699.829497       1.0000       18.834    
  4700.000000       1.0000       18.613    
  4700.000000       1.0000       18.613    
  4700.331799       1.0000       18.183    
  4700.663598       1.0000       17.753    
  4701.000000       1.0000       17.317    
  4701.000000       1.0000       17.317    
  4701.265439       1.0000       17.047    
  4701.530878       1.0000       16.780    
  4701.845387       1.0000       16.463    
  4701.845387       1.0000       16.463    
  4701.922693       1.0000       16.385    
  4702.000000       1.0000       16.307    
  4702.000000       1.0000       16.307    
  4702.061845       1.0000       16.245    
  4702.123690       1.0000       16.182    
  4702.247381       1.0000       16.058    
  4702.320319       1.0000       15.984    
  4702.320319       1.0000       15.984    
  4702.419271       1.0000       15.884    
  4702.518223       1.0000       15.785    
  4702.643255       1.0000       15.659    
  4702.799802       1.0000       15.501    
  4703.000000       1.0000       15.299    
