#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       21.938       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       21.879       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       21.821       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       21.792       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       21.792       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       21.792       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       21.791       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.791       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.791       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       21.791       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       21.791       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       21.790       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       21.789       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       21.786       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       21.781       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       21.771       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       21.751       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       21.711       20.702    
  4680.676913       1.0000       19.400       26.500       28.202       21.696       20.702    
  4680.676913       1.0000       19.400       26.500       28.202       21.696       20.702    
  4680.725999       1.0000       19.401       26.500       28.202       21.689       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       21.682       20.702    
  4680.873255       1.0000       19.401       26.500       28.202       21.668       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.650       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.650       20.702    
  4681.078537       1.0000       19.400       26.500       28.202       21.639       20.702    
  4681.157073       1.0000       19.400       26.500       28.202       21.628       20.702    
  4681.314147       1.0000       19.399       26.500       28.202       21.606       20.702    
  4681.628294       1.0000       19.397       26.500       28.201       21.562       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.510       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.510       20.700    
  4682.251318       1.0000       19.391       26.500       28.199       21.475       20.699    
  4682.502635       1.0000       19.387       26.500       28.198       21.440       20.698    
  4683.000000       1.0000       19.378       26.500       28.195       21.370       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.370       20.695    
  4683.201054       1.0000       19.375       26.500       28.194       21.342       20.694    
  4683.402108       1.0000       19.372       26.500       28.193       21.314       20.693    
  4683.804216       1.0000       19.366       26.500       28.191       21.265       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       21.242       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       21.242       20.690    
  4684.006434       1.0000       19.362       26.500       28.190       21.241       20.690    
  4684.012867       1.0000       19.362       26.500       28.189       21.240       20.690    
  4684.023281       1.0000       19.362       26.500       28.189       21.239       20.689    
  4684.035208       1.0000       19.362       26.500       28.189       21.238       20.689    
  4684.052861       1.0000       19.361       26.500       28.189       21.236       20.689    
  4684.076880       1.0000       19.361       26.500       28.189       21.233       20.689    
  4684.097778       1.0000       19.360       26.500       28.189       21.231       20.689    
  4684.120423       1.0000       19.360       26.500       28.189       21.228       20.689    
  4684.139275       1.0000       19.360       26.500       28.189       21.226       20.689    
  4684.157926       1.0000       19.359       26.500       28.189       21.224       20.689    
  4684.175122       1.0000       19.359       26.500       28.189       21.222       20.689    
  4684.192204       1.0000       19.359       26.500       28.188       21.220       20.688    
  4684.208820       1.0000       19.359       26.500       28.188       21.218       20.688    
  4684.225480       1.0000       19.358       26.500       28.188       21.216       20.688    
  4684.242636       1.0000       19.358       26.500       28.188       21.215       20.688    
  4684.261189       1.0000       19.358       26.500       28.188       21.213       20.688    
  4684.281348       1.0000       19.357       26.500       28.188       21.210       20.688    
  4684.303612       1.0000       19.357       26.500       28.188       21.208       20.688    
  4684.328532       1.0000       19.356       26.500       28.188       21.206       20.688    
  4684.356756       1.0000       19.356       26.500       28.187       21.203       20.688    
  4684.389260       1.0000       19.355       26.500       28.187       21.199       20.687    
  4684.427364       1.0000       19.355       26.500       28.187       21.195       20.687    
  4684.473144       1.0000       19.354       26.500       28.187       21.191       20.687    
  4684.529743       1.0000       19.353       26.500       28.187       21.185       20.687    
  4684.602625       1.0000       19.352       26.500       28.186       21.178       20.686    
  4684.602625       1.0000       19.352       26.500       28.186       21.178       20.686    
  4684.610956       1.0000       19.352       26.500       28.186       21.177       20.686    
  4684.619287       1.0000       19.352       26.500       28.186       21.176       20.686    
  4684.635950       1.0000       19.352       26.500       28.186       21.175       20.686    
  4684.669274       1.0000       19.351       26.500       28.186       21.172       20.686    
