#      time         order        air_age      relhum       xco2vol   
  4679.000000       1.0000      0.98254      0.60528       401.12    
  4679.400000       1.0000      0.98262      0.61133       400.80    
  4679.800000       1.0000      0.98267      0.61645       400.57    
  4680.000000       1.0000      0.98270      0.61883       400.47    
  4680.000000       1.0000      0.98270      0.61883       400.47    
  4680.002746       1.0000      0.98270      0.61886       400.47    
  4680.005491       1.0000      0.98270      0.61890       400.47    
  4680.007168       1.0000      0.98270      0.61892       400.47    
  4680.007168       1.0000      0.98270      0.61892       400.47    
  4680.009364       1.0000      0.98270      0.61894       400.47    
  4680.011560       1.0000      0.98270      0.61897       400.47    
  4680.015953       1.0000      0.98270      0.61902       400.46    
  4680.024739       1.0000      0.98270      0.61912       400.46    
  4680.042311       1.0000      0.98270      0.61933       400.45    
  4680.077454       1.0000      0.98271      0.61974       400.44    
  4680.147740       1.0000      0.98271      0.62052       400.41    
  4680.288312       1.0000      0.98273      0.62203       400.35    
  4680.569457       1.0000      0.98271      0.62340       400.28    
  4680.676913       1.0000      0.98270      0.62371       400.25    
  4680.676913       1.0000      0.98270      0.62371       400.25    
  4680.725999       1.0000      0.98270      0.62380       400.24    
  4680.775084       1.0000      0.98269      0.62384       400.23    
  4680.873255       1.0000      0.98267      0.62379       400.20    
  4681.000000       1.0000      0.98264      0.62353       400.18    
  4681.000000       1.0000      0.98264      0.62353       400.18    
  4681.078537       1.0000      0.98262      0.62328       400.17    
  4681.157073       1.0000      0.98260      0.62299       400.16    
  4681.314147       1.0000      0.98256      0.62224       400.13    
  4681.628294       1.0000      0.98246      0.62039       400.10    
  4682.000000       1.0000      0.98233      0.61758       400.07    
  4682.000000       1.0000      0.98233      0.61758       400.07    
  4682.251318       1.0000      0.98224      0.61552       400.06    
  4682.502635       1.0000      0.98215      0.61332       400.05    
  4683.000000       1.0000      0.98196      0.60866       400.03    
  4683.000000       1.0000      0.98196      0.60866       400.03    
  4683.201054       1.0000      0.98189      0.60690       400.03    
  4683.402108       1.0000      0.98182      0.60525       400.02    
  4683.804216       1.0000      0.98169      0.59888       400.01    
  4684.000000       1.0000      0.98163      0.59447       400.01    
  4684.000000       1.0000      0.98163      0.59447       400.01    
  4684.006434       1.0000      0.98162      0.59432       400.01    
  4684.012867       1.0000      0.98162      0.59418       400.01    
  4684.023281       1.0000      0.98162      0.59394       400.01    
  4684.035208       1.0000      0.98162      0.59388       400.01    
  4684.052861       1.0000      0.98161      0.59380       400.01    
  4684.076880       1.0000      0.98160      0.59366       400.01    
  4684.097778       1.0000      0.98160      0.59352       400.01    
  4684.120423       1.0000      0.98159      0.59334       400.01    
  4684.139275       1.0000      0.98159      0.59319       400.01    
  4684.157926       1.0000      0.98158      0.59302       400.01    
  4684.175122       1.0000      0.98158      0.59285       400.01    
  4684.192204       1.0000      0.98158      0.59267       400.01    
  4684.208820       1.0000      0.98157      0.59248       400.01    
  4684.225480       1.0000      0.98157      0.59229       400.01    
  4684.242636       1.0000      0.98156      0.59208       400.01    
  4684.261189       1.0000      0.98156      0.59185       400.01    
  4684.281348       1.0000      0.98156      0.59160       400.01    
  4684.303612       1.0000      0.98155      0.59131       400.01    
  4684.328532       1.0000      0.98155      0.59099       400.01    
  4684.356756       1.0000      0.98155      0.59063       400.01    
  4684.389260       1.0000      0.98154      0.59022       400.01    
  4684.427364       1.0000      0.98154      0.58977       400.01    
  4684.473144       1.0000      0.98153      0.58926       400.01    
  4684.529743       1.0000      0.98153      0.58871       400.01    
  4684.602625       1.0000      0.98152      0.58817       400.01    
  4684.602625       1.0000      0.98152      0.58817       400.01    
  4684.610956       1.0000      0.98152      0.58811       400.01    
  4684.619287       1.0000      0.98152      0.58805       400.01    
  4684.635950       1.0000      0.98152      0.58795       400.01    
  4684.669274       1.0000      0.98152      0.58776       400.01    
  4684.735923       1.0000      0.98152      0.58752       400.01    
  4684.869222       1.0000      0.98152      0.58734       400.16    
  4685.000000       1.0000      0.98153      0.58746       400.58    
  4685.000000       1.0000      0.98153      0.58746       400.58    
  4685.106639       1.0000      0.98154      0.58789       401.48    
  4685.213277       1.0000      0.98156      0.58868       402.92    
  4685.426554       1.0000      0.98163      0.59121       409.04    
  4685.756748       1.0000      0.98180      0.59678       428.51    
  4686.000000       1.0000      0.98194      0.60133       449.64    
  4686.000000       1.0000      0.98194      0.60133       449.64    
  4686.034124       1.0000      0.98196      0.60202       452.74    
  4686.068249       1.0000      0.98199      0.60278       455.97    
  4686.077952       1.0000      0.98199      0.60300       456.90    
  4686.097358       1.0000      0.98201      0.60347       458.81    
  4686.136170       1.0000      0.98204      0.60440       462.77    
  4686.181830       1.0000      0.98207      0.60543       467.64    
  4686.196032       1.0000      0.98208      0.60575       469.18    
  4686.224435       1.0000      0.98210      0.60636       472.30    
  4686.235797       1.0000      0.98211      0.60661       473.56    
  4686.258519       1.0000      0.98213      0.60710       476.11    
  4686.303965       1.0000      0.98216      0.60804       481.31    
  4686.322143       1.0000      0.98217      0.60841       483.41    
  4686.358499       1.0000      0.98219      0.60913       487.68    
  4686.373041       1.0000      0.98220      0.60942       489.39    
  4686.402126       1.0000      0.98222      0.60998       492.87    
  4686.413760       1.0000      0.98223      0.61020       494.26    
  4686.437028       1.0000      0.98224      0.61066       497.05    
  4686.483564       1.0000      0.98226      0.61155       502.66    
  4686.576636       1.0000      0.98231      0.61325       513.95    
  4686.613865       1.0000      0.98233      0.61393       518.47    
  4686.688322       1.0000      0.98236      0.61527       527.35    
  4686.837237       1.0000      0.98242      0.61782       544.43    
  4686.847164       1.0000      0.98243      0.61797       545.57    
  4686.847164       1.0000      0.98243      0.61797       545.57    
  4686.874463       1.0000      0.98244      0.61809       548.64    
  4686.901763       1.0000      0.98245      0.61821       551.67    
  4686.956362       1.0000      0.98246      0.61842       557.57    
  4687.000000       1.0000      0.98247      0.61858       562.20    
  4687.000000       1.0000      0.98247      0.61858       562.20    
  4687.043679       1.0000      0.98247      0.61871       566.66    
  4687.087358       1.0000      0.98247      0.61880       570.97    
  4687.150293       1.0000      0.98246      0.61879       576.87    
  4687.203309       1.0000      0.98246      0.61869       581.64    
  4687.266602       1.0000      0.98244      0.61843       586.98    
  4687.330669       1.0000      0.98242      0.61802       592.06    
  4687.407310       1.0000      0.98240      0.61731       597.69    
  4687.426106       1.0000      0.98239      0.61712       599.05    
  4687.463698       1.0000      0.98238      0.61670       601.67    
  4687.478735       1.0000      0.98237      0.61652       602.70    
  4687.508809       1.0000      0.98236      0.61614       604.71    
  4687.520838       1.0000      0.98235      0.61597       605.50    
  4687.544897       1.0000      0.98234      0.61563       607.04    
  4687.593015       1.0000      0.98232      0.61487       609.98    
  4687.689251       1.0000      0.98227      0.61304       615.34    
  4687.822690       1.0000      0.98219      0.61002       621.85    
  4687.951402       1.0000      0.98211      0.60676       627.40    
  4688.000000       1.0000      0.98208      0.60548       629.40    
  4688.000000       1.0000      0.98208      0.60548       629.40    
  4688.050348       1.0000      0.98205      0.60412       631.36    
  4688.100696       1.0000      0.98201      0.60274       633.23    
  4688.201392       1.0000      0.98194      0.59987       636.62    
  4688.201392       1.0000      0.98194      0.59987       636.62    
  4688.241670       1.0000      0.98192      0.59871       637.92    
  4688.281949       1.0000      0.98189      0.59753       639.17    
  4688.362505       1.0000      0.98183      0.59514       641.48    
  4688.362505       1.0000      0.98183      0.59514       641.48    
  4688.394728       1.0000      0.98181      0.59417       642.38    
  4688.426951       1.0000      0.98179      0.59318       643.24    
  4688.491396       1.0000      0.98174      0.59119       644.87    
  4688.620287       1.0000      0.98165      0.58725       647.76    
  4688.878068       1.0000      0.98148      0.57950       652.29    
  4689.000000       1.0000      0.98140      0.57588       654.19    
  4689.000000       1.0000      0.98140      0.57588       654.19    
  4689.086572       1.0000      0.98134      0.57335       655.43    
  4689.173145       1.0000      0.98129      0.57084       656.57    
  4689.189801       1.0000      0.98128      0.57036       656.79    
  4689.223112       1.0000      0.98126      0.56939       657.21    
  4689.223112       1.0000      0.98126      0.56939       657.21    
  4689.292370       1.0000      0.98121      0.56743       658.02    
  4689.361628       1.0000      0.98117      0.56553       658.78    
  4689.500144       1.0000      0.98110      0.56188       660.10    
  4689.777176       1.0000      0.98096      0.55511       662.18    
  4690.000000       1.0000      0.98086      0.55000       663.52    
  4690.000000       1.0000      0.98086      0.55000       663.52    
  4690.221626       1.0000      0.98078      0.54531       664.60    
  4690.443251       1.0000      0.98070      0.54095       665.49    
  4690.886502       1.0000      0.98057      0.53324       666.70    
  4690.886502       1.0000      0.98057      0.53324       666.70    
  4690.943251       1.0000      0.98055      0.53227       666.85    
  4691.000000       1.0000      0.98054      0.53132       666.98    
  4691.000000       1.0000      0.98054      0.53132       666.98    
  4691.045399       1.0000      0.98053      0.53057       667.09    
  4691.090798       1.0000      0.98051      0.52983       667.19    
  4691.181596       1.0000      0.98049      0.52840       667.38    
  4691.363193       1.0000      0.98045      0.52567       667.69    
  4691.726385       1.0000      0.98038      0.52069       668.14    
  4692.000000       1.0000      0.98033      0.51716       668.40    
  4692.000000       1.0000      0.98033      0.51716       668.40    
  4692.290554       1.0000      0.98029      0.51370       668.62    
  4692.581108       1.0000      0.98025      0.51047       668.78    
  4693.000000       1.0000      0.98020      0.50620       668.94    
  4693.000000       1.0000      0.98020      0.50620       668.94    
  4693.232443       1.0000      0.98018      0.50403       669.02    
  4693.464887       1.0000      0.98016      0.50204       669.08    
  4693.929773       1.0000      0.98013      0.49858       669.15    
  4694.000000       1.0000      0.98012      0.49807       669.16    
  4694.000000       1.0000      0.98012      0.49807       669.16    
  4694.371909       1.0000      0.98011      0.49596       669.21    
  4694.743819       1.0000      0.98010      0.49436       669.24    
  4695.000000       1.0000      0.98010      0.49347       669.26    
  4695.000000       1.0000      0.98010      0.49347       669.26    
  4695.297527       1.0000      0.98010      0.49275       669.27    
  4695.595055       1.0000      0.98011      0.49248       669.29    
  4696.000000       1.0000      0.98013      0.49254       668.21    
  4696.000000       1.0000      0.98013      0.49254       668.21    
  4696.026105       1.0000      0.98013      0.49256       668.11    
  4696.052211       1.0000      0.98013      0.49259       667.97    
  4696.104422       1.0000      0.98013      0.49269       667.55    
  4696.104422       1.0000      0.98013      0.49269       667.55    
  4696.125306       1.0000      0.98013      0.49273       667.36    
  4696.146190       1.0000      0.98013      0.49278       667.15    
  4696.187959       1.0000      0.98013      0.49289       666.66    
  4696.271496       1.0000      0.98014      0.49320       665.20    
  4696.438571       1.0000      0.98015      0.49402       660.17    
  4696.772720       1.0000      0.98018      0.49630       639.91    
  4697.000000       1.0000      0.98020      0.49822       620.11    
  4697.000000       1.0000      0.98020      0.49822       620.11    
  4697.005541       1.0000      0.98021      0.49826       619.62    
  4697.011081       1.0000      0.98021      0.49831       619.13    
  4697.015515       1.0000      0.98021      0.49835       618.73    
  4697.020775       1.0000      0.98021      0.49839       618.26    
  4697.026264       1.0000      0.98021      0.49844       617.77    
  4697.032896       1.0000      0.98021      0.49850       617.16    
  4697.040928       1.0000      0.98021      0.49857       616.43    
  4697.052239       1.0000      0.98021      0.49866       615.37    
  4697.066491       1.0000      0.98021      0.49878       614.02    
  4697.083985       1.0000      0.98021      0.49893       612.33    
  4697.099707       1.0000      0.98022      0.49906       610.78    
  4697.117630       1.0000      0.98022      0.49921       608.98    
  4697.135959       1.0000      0.98022      0.49936       607.10    
  4697.156833       1.0000      0.98022      0.49953       604.92    
  4697.179761       1.0000      0.98023      0.49971       602.47    
  4697.185048       1.0000      0.98023      0.49981       601.90    
  4697.195624       1.0000      0.98023      0.50001       600.75    
  4697.216774       1.0000      0.98023      0.50037       598.43    
  4697.246180       1.0000      0.98023      0.50083       595.15    
  4697.283125       1.0000      0.98024      0.50133       590.95    
  4697.329032       1.0000      0.98025      0.50186       585.62    
  4697.386995       1.0000      0.98025      0.50240       578.72    
  4697.462957       1.0000      0.98027      0.50292       569.58    
  4697.567809       1.0000      0.98028      0.50341       556.86    
  4697.724021       1.0000      0.98032      0.50399       538.34    
  4697.724021       1.0000      0.98032      0.50399       538.34    
  4697.727568       1.0000      0.98032      0.50400       537.92    
  4697.731114       1.0000      0.98032      0.50402       537.50    
  4697.738208       1.0000      0.98032      0.50404       536.66    
  4697.752394       1.0000      0.98032      0.50408       534.99    
  4697.780767       1.0000      0.98033      0.50417       531.66    
  4697.837514       1.0000      0.98034      0.50433       525.15    
  4697.951006       1.0000      0.98037      0.50470       512.85    
  4698.000000       1.0000      0.98038      0.50487       507.65    
  4698.000000       1.0000      0.98038      0.50487       507.65    
  4698.090794       1.0000      0.98041      0.50516       498.70    
  4698.181588       1.0000      0.98043      0.50548       490.37    
  4698.363176       1.0000      0.98049      0.50629       476.25    
  4698.651298       1.0000      0.98058      0.50832       458.94    
  4698.983799       1.0000      0.98071      0.51147       444.02    
  4698.983799       1.0000      0.98071      0.51147       444.02    
  4698.991899       1.0000      0.98071      0.51155       443.66    
  4699.000000       1.0000      0.98071      0.51163       443.30    
  4699.000000       1.0000      0.98071      0.51163       443.30    
  4699.006480       1.0000      0.98071      0.51169       443.02    
  4699.012961       1.0000      0.98072      0.51175       442.73    
  4699.025922       1.0000      0.98072      0.51188       442.18    
  4699.051844       1.0000      0.98073      0.51213       441.08    
  4699.103687       1.0000      0.98075      0.51265       439.02    
  4699.207374       1.0000      0.98079      0.51374       435.28    
  4699.414749       1.0000      0.98087      0.51615       429.13    
  4699.829497       1.0000      0.98104      0.52315       420.47    
  4700.000000       1.0000      0.98111      0.52521       417.44    
  4700.000000       1.0000      0.98111      0.52521       417.44    
  4700.331799       1.0000      0.98126      0.53395       413.04    
  4700.663598       1.0000      0.98142      0.54405       409.74    
  4701.000000       1.0000      0.98159      0.55390       407.26    
  4701.000000       1.0000      0.98159      0.55390       407.26    
  4701.265439       1.0000      0.98172      0.56134       405.71    
  4701.530878       1.0000      0.98186      0.56864       404.50    
  4701.845387       1.0000      0.98203      0.57730       403.41    
  4701.845387       1.0000      0.98203      0.57730       403.41    
  4701.922693       1.0000      0.98207      0.57945       403.16    
  4702.000000       1.0000      0.98211      0.58160       402.93    
  4702.000000       1.0000      0.98211      0.58160       402.93    
  4702.061845       1.0000      0.98215      0.58334       402.75    
  4702.123690       1.0000      0.98218      0.58509       402.59    
  4702.247381       1.0000      0.98225      0.58863       402.30    
  4702.320319       1.0000      0.98229      0.59073       402.14    
  4702.320319       1.0000      0.98229      0.59073       402.14    
  4702.419271       1.0000      0.98234      0.59336       401.95    
  4702.518223       1.0000      0.98238      0.59581       401.77    
  4702.643255       1.0000      0.98243      0.59865       401.57    
  4702.799802       1.0000      0.98248      0.60188       401.35    
  4703.000000       1.0000      0.98254      0.60556       401.12    
