#      time         order        tair      
  351.0000000       1.0000      -9.5796    
  351.0000000       1.0000      -9.5796    
  351.3693080       1.0000      -9.7205    
  351.7386160       1.0000      -9.8682    
  352.0000000       1.0000      -9.9728    
  352.0000000       1.0000      -9.9728    
  352.2954464       1.0000      -10.114    
  352.5908928       1.0000      -10.261    
  353.0000000       1.0000      -10.466    
  353.0000000       1.0000      -10.466    
  353.2363571       1.0000      -10.626    
  353.4727142       1.0000      -10.803    
  353.9454285       1.0000      -11.158    
  354.0000000       1.0000      -11.199    
  354.0000000       1.0000      -11.199    
  354.0046237       1.0000      -11.202    
  354.0092474       1.0000      -11.206    
  354.0134995       1.0000      -11.209    
  354.0183217       1.0000      -11.213    
  354.0235101       1.0000      -11.217    
  354.0295713       1.0000      -11.221    
  354.0367419       1.0000      -11.226    
  354.0460348       1.0000      -11.233    
  354.0614277       1.0000      -11.245    
  354.0775703       1.0000      -11.255    
  354.0952626       1.0000      -11.265    
  354.1127914       1.0000      -11.275    
  354.1321188       1.0000      -11.285    
  354.1528605       1.0000      -11.297    
  354.1761060       1.0000      -11.309    
  354.2020696       1.0000      -11.324    
  354.2320001       1.0000      -11.340    
  354.2670234       1.0000      -11.359    
  354.3090898       1.0000      -11.383    
  354.3608224       1.0000      -11.411    
  354.4274251       1.0000      -11.448    
  354.5171731       1.0000      -11.497    
  354.6460647       1.0000      -11.568    
  354.8494440       1.0000      -11.680    
  355.0000000       1.0000      -11.763    
  355.0000000       1.0000      -11.763    
  355.0034017       1.0000      -11.764    
  355.0068033       1.0000      -11.766    
  355.0136067       1.0000      -11.770    
  355.0272133       1.0000      -11.778    
  355.0544266       1.0000      -11.792    
  355.1088533       1.0000      -11.818    
  355.2177066       1.0000      -11.867    
  355.4354132       1.0000      -11.965    
  355.8708263       1.0000      -12.161    
  356.0000000       1.0000      -12.219    
  356.0000000       1.0000      -12.219    
  356.3483305       1.0000      -12.376    
  356.6966611       1.0000      -12.533    
  357.0000000       1.0000      -12.669    
  357.0000000       1.0000      -12.669    
  357.2786644       1.0000      -12.774    
  357.5573289       1.0000      -12.871    
  358.0000000       1.0000      -13.026    
  358.0000000       1.0000      -13.026    
  358.2229315       1.0000      -13.104    
  358.4458631       1.0000      -13.182    
  358.4664372       1.0000      -13.189    
  358.5075854       1.0000      -13.204    
  358.5075855       1.0000      -13.204    
  358.6859307       1.0000      -13.266    
  358.8642759       1.0000      -13.329    
  359.0000000       1.0000      -13.376    
  359.0000000       1.0000      -13.376    
  359.1426762       1.0000      -13.422    
  359.2853524       1.0000      -13.465    
  359.5707047       1.0000      -13.551    
  360.0000000       1.0000      -13.678    
