#      time         order        air_age      relhum       xco2vol   
  4679.000000       1.0000      0.98254      0.60557       401.13    
  4679.400000       1.0000      0.98262      0.61162       400.80    
  4679.800000       1.0000      0.98267      0.61675       400.57    
  4680.000000       1.0000      0.98270      0.61912       400.47    
  4680.000000       1.0000      0.98270      0.61912       400.47    
  4680.002746       1.0000      0.98270      0.61916       400.47    
  4680.005491       1.0000      0.98270      0.61919       400.47    
  4680.007168       1.0000      0.98270      0.61921       400.47    
  4680.007168       1.0000      0.98270      0.61921       400.47    
  4680.009364       1.0000      0.98270      0.61923       400.47    
  4680.011560       1.0000      0.98270      0.61926       400.47    
  4680.015953       1.0000      0.98270      0.61931       400.47    
  4680.024739       1.0000      0.98270      0.61942       400.46    
  4680.042311       1.0000      0.98270      0.61962       400.45    
  4680.077454       1.0000      0.98271      0.62003       400.44    
  4680.147740       1.0000      0.98271      0.62081       400.41    
  4680.288312       1.0000      0.98273      0.62232       400.36    
  4680.569457       1.0000      0.98271      0.62369       400.28    
  4680.676996       1.0000      0.98270      0.62400       400.25    
  4680.676996       1.0000      0.98270      0.62400       400.25    
  4680.726040       1.0000      0.98270      0.62409       400.24    
  4680.775084       1.0000      0.98269      0.62413       400.23    
  4680.873172       1.0000      0.98267      0.62408       400.21    
  4681.000000       1.0000      0.98264      0.62382       400.18    
  4681.000000       1.0000      0.98264      0.62382       400.18    
  4681.078470       1.0000      0.98262      0.62357       400.17    
  4681.156941       1.0000      0.98260      0.62328       400.16    
  4681.313881       1.0000      0.98256      0.62253       400.13    
  4681.627763       1.0000      0.98246      0.62068       400.10    
  4682.000000       1.0000      0.98233      0.61786       400.07    
  4682.000000       1.0000      0.98233      0.61786       400.07    
  4682.251105       1.0000      0.98224      0.61580       400.06    
  4682.502210       1.0000      0.98215      0.61360       400.05    
  4683.000000       1.0000      0.98196      0.60893       400.03    
  4683.000000       1.0000      0.98196      0.60893       400.03    
  4683.200884       1.0000      0.98189      0.60717       400.03    
  4683.401768       1.0000      0.98182      0.60552       400.02    
  4683.803536       1.0000      0.98169      0.59915       400.01    
  4684.000000       1.0000      0.98163      0.59473       400.01    
  4684.000000       1.0000      0.98163      0.59473       400.01    
  4684.006428       1.0000      0.98162      0.59458       400.01    
  4684.012857       1.0000      0.98162      0.59444       400.01    
  4684.023268       1.0000      0.98162      0.59420       400.01    
  4684.035190       1.0000      0.98162      0.59414       400.01    
  4684.052835       1.0000      0.98161      0.59406       400.01    
  4684.076866       1.0000      0.98160      0.59392       400.01    
  4684.097768       1.0000      0.98160      0.59378       400.01    
