#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  4679.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       297.58      -12.248      -306.30       125.26      -113.88    
  4679.400000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       298.41      -12.971      -302.73       125.48      -117.60    
  4679.800000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       299.74      -13.653      -299.21       124.99      -121.13    
  4680.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.53      -13.987      -297.47       124.57      -122.87    
  4680.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.53      -13.984      -297.47       124.57      -122.87    
  4680.002746       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.54      -13.988      -297.44       124.56      -122.89    
  4680.005491       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.56      -13.993      -297.42       124.55      -122.91    
  4680.007168       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.56      -13.995      -297.40       124.55      -122.93    
  4680.007168       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.56      -13.995      -297.40       124.55      -122.93    
  4680.009364       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.57      -13.998      -297.38       124.55      -122.95    
  4680.011560       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.58      -14.000      -297.37       124.54      -122.97    
  4680.015953       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.60      -14.005      -297.33       124.53      -123.00    
  4680.024739       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.63      -14.014      -297.25       124.51      -123.07    
  4680.042311       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.70      -14.033      -297.10       124.47      -123.22    
  4680.077454       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.83      -14.071      -296.79       124.37      -123.50    
  4680.147740       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       301.10      -14.146      -296.18       124.15      -124.03    
  4680.288312       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       301.63      -14.294      -294.98       123.59      -124.98    
  4680.569457       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       302.86      -14.778      -292.57       122.11      -126.63    
  4680.676996       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       303.40      -14.959      -291.64       121.53      -127.24    
  4680.676996       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       303.40      -14.959      -291.64       121.53      -127.24    
  4680.726040       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       303.62      -15.039      -291.22       121.24      -127.52    
  4680.775084       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       303.84      -15.118      -290.80       120.94      -127.79    
  4680.873172       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       304.36      -15.269      -289.96       120.32      -128.33    
  4681.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.04      -15.456      -288.88       119.48      -129.02    
  4681.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.04      -15.456      -288.88       119.48      -129.02    
  4681.078470       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.43      -15.531      -288.22       118.90      -129.42    
  4681.156941       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.82      -15.600      -287.56       118.30      -129.79    
  4681.313881       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       306.62      -15.732      -286.25       117.01      -130.47    
  4681.627763       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       308.37      -15.979      -283.62       114.21      -131.71    
  4682.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       310.54      -16.249      -280.52       110.53      -133.06    
  4682.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       310.54      -16.249      -280.52       110.53      -133.06    
  4682.251105       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       312.09      -16.423      -278.43       107.95      -133.96    
  4682.502210       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       313.71      -16.591      -276.33       105.29      -134.85    
  4683.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       317.14      -16.911      -272.17       99.729      -136.60    
  4683.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       317.14      -16.911      -272.17       99.729      -136.60    
  4683.200884       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       318.46      -16.946      -270.50       97.391      -137.16    
  4683.401768       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       319.74      -16.982      -268.83       94.984      -137.64    
  4683.803536       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       310.28      -17.082      -265.87       82.368      -117.47    
  4684.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.67      -17.136      -264.48       76.162      -107.66    
  4684.000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.67      -17.136      -264.48       76.162      -107.66    
  4684.006428       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.51      -17.138      -264.44       75.952      -107.32    
  4684.012857       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.35      -17.128      -264.39       75.740      -106.97    
  4684.023268       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       305.08      -17.110      -264.32       75.396      -106.41    
  4684.035190       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       304.77      -17.089      -264.24       74.998      -105.76    
  4684.052835       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       304.30      -17.059      -264.12       74.405      -104.78    
  4684.076866       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       303.65      -17.019      -263.95       73.587      -103.44    
  4684.097768       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       303.07      -16.984      -263.81       72.868      -102.25    
  4684.120418       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       302.43      -16.947      -263.66       72.079      -100.94    
  4684.139272       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       301.89      -16.916      -263.54       71.417      -99.833    
  4684.157925       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       301.35      -16.886      -263.41       70.757      -98.727    
  4684.175121       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.84      -16.859      -263.30       70.143      -97.696    
  4684.192204       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       300.33      -16.832      -263.19       69.530      -96.661    
  4684.208820       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       299.83      -16.806      -263.08       68.929      -95.645    
  4684.225481       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       299.32      -16.781      -262.98       68.323      -94.618    
  4684.242637       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       298.79      -16.754      -262.87       67.694      -93.550    
  4684.261190       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       298.21      -16.726      -262.75       67.011      -92.385    
  4684.281348       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       297.58      -16.696      -262.63       66.263      -91.107    
  4684.303612       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       296.87      -16.663      -262.49       65.432      -89.683    
  4684.328532       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       296.06      -16.627      -262.34       64.496      -88.074    
  4684.356755       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       295.14      -16.586      -262.16       63.427      -86.232    
  4684.389259       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       294.07      -16.540      -261.97       62.187      -84.089    
  4684.427362       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       292.80      -16.487      -261.74       60.722      -81.550    
  4684.473142       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       291.25      -16.425      -261.48       58.946      -78.465    
  4684.529739       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       289.31      -16.351      -261.15       56.732      -74.607    
  4684.602619       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       286.79      -16.258      -260.74       53.855      -69.581    
  4684.602619       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       286.79      -16.258      -260.74       53.855      -69.581    
  4684.610948       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       286.50      -16.247      -260.69       53.526      -69.005    
  4684.619277       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       286.21      -16.236      -260.65       53.196      -68.428    
  4684.635936       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       285.63      -16.215      -260.55       52.535      -67.271    
  4684.669253       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       284.46      -16.174      -260.37       51.209      -64.950    
  4684.735888       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       282.11      -16.094      -260.01       48.545      -60.279    
  4684.869156       1.0000       0.0000      0.96189       0.0000       1.1531       0.0000       1.1250       276.13      -15.946      -259.43       42.382      -50.914    
  4685.000000       1.0000       0.0000       2.7818       0.0000       3.3347       0.0000       3.2538       268.84      -15.815      -259.07       35.436      -41.724    
  4685.000000       1.0000       0.0000       2.7818       0.0000       3.3347       0.0000       3.2537       268.84      -15.815      -259.07       35.436      -41.724    
  4685.106615       1.0000       0.0000       7.2305       0.0000       8.6674       0.0000       8.4585       258.75      -15.485      -259.22       27.158      -34.152    
  4685.213230       1.0000       0.0000       12.047       0.0000       14.441       0.0000       14.097       247.03      -15.163      -259.66       17.971      -26.439    
  4685.426460       1.0000       0.0000       27.612       0.0000       33.098       0.0000       32.337       212.43      -14.623      -261.95      -6.7258      -10.901    
  4685.756670       1.0000       0.0000       64.120       0.0000       76.846       0.0000       75.250       132.29      -14.036      -269.26      -62.912       21.038    
  4686.000000       1.0000       0.0000       100.14       0.0000       120.00       0.0000       117.76       62.629      -13.758      -277.41      -112.65       38.545    
  4686.000000       1.0000       0.0000       100.14       0.0000       120.00       0.0000       117.76       62.630      -13.758      -277.41      -112.65       38.545    
  4686.034117       1.0000       0.0000       105.36       0.0000       126.26       0.0000       123.93       52.950      -13.581      -278.63      -119.73       41.022    
  4686.068234       1.0000       0.0000       110.58       0.0000       132.51       0.0000       130.11       43.051      -13.373      -279.92      -126.81       43.526    
  4686.077918       1.0000       0.0000       112.06       0.0000       134.28       0.0000       131.87       40.225      -13.314      -280.29      -128.83       44.238    
  4686.097287       1.0000       0.0000       115.03       0.0000       137.83       0.0000       135.38       34.514      -13.199      -281.05      -132.91       45.669    
  4686.136024       1.0000       0.0000       120.96       0.0000       144.93       0.0000       142.41       22.911      -13.063      -282.62      -141.21       48.568    
  4686.181668       1.0000       0.0000       127.94       0.0000       153.30       0.0000       150.70       9.0599      -12.982      -284.54      -151.12       52.034    
  4686.195836       1.0000       0.0000       130.11       0.0000       155.89       0.0000       153.27       4.7451      -12.957      -285.14      -154.21       53.113    
  4686.224172       1.0000       0.0000       133.77       0.0000       160.28       0.0000       157.63      -3.3949      -12.906      -286.33      -160.03       55.319    
  4686.280845       1.0000       0.0000       140.86       0.0000       168.77       0.0000       166.08      -19.318      -12.800      -288.66      -171.41       59.811    
  4686.388561       1.0000       0.0000       154.35       0.0000       184.92       0.0000       182.16      -48.882      -12.589      -293.02      -192.74       68.506    
  4686.420903       1.0000       0.0000       157.81       0.0000       189.06       0.0000       186.30      -57.118      -12.524      -294.30      -198.75       71.144    
  4686.485587       1.0000       0.0000       164.11       0.0000       196.60       0.0000       193.84      -72.432      -12.386      -296.72      -210.09       76.484    
