#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       21.617       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       21.558       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       21.498       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       21.469       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       21.469       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       21.468       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       21.468       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.468       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       21.468       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       21.467       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       21.467       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       21.466       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       21.465       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       21.463       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       21.457       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       21.447       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       21.426       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       21.385       20.702    
  4680.676996       1.0000       19.400       26.500       28.202       21.370       20.702    
  4680.676996       1.0000       19.400       26.500       28.202       21.370       20.702    
  4680.726040       1.0000       19.401       26.500       28.202       21.363       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       21.355       20.702    
  4680.873172       1.0000       19.401       26.500       28.202       21.341       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.323       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.323       20.702    
  4681.078470       1.0000       19.400       26.500       28.202       21.311       20.702    
  4681.156941       1.0000       19.400       26.500       28.202       21.300       20.702    
  4681.313881       1.0000       19.399       26.500       28.202       21.277       20.702    
  4681.627763       1.0000       19.397       26.500       28.201       21.232       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.179       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.179       20.700    
  4682.251105       1.0000       19.391       26.500       28.199       21.143       20.699    
  4682.502210       1.0000       19.387       26.500       28.198       21.107       20.698    
  4683.000000       1.0000       19.378       26.500       28.195       21.035       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.035       20.695    
  4683.200884       1.0000       19.375       26.500       28.194       21.006       20.694    
  4683.401768       1.0000       19.372       26.500       28.193       20.977       20.693    
  4683.803536       1.0000       19.366       26.500       28.191       20.929       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       20.907       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       20.907       20.690    
  4684.006428       1.0000       19.362       26.500       28.190       20.906       20.690    
  4684.012857       1.0000       19.362       26.500       28.189       20.905       20.690    
  4684.023268       1.0000       19.362       26.500       28.189       20.904       20.689    
  4684.035190       1.0000       19.362       26.500       28.189       20.903       20.689    
  4684.052835       1.0000       19.361       26.500       28.189       20.901       20.689    
  4684.076866       1.0000       19.361       26.500       28.189       20.898       20.689    
  4684.097768       1.0000       19.360       26.500       28.189       20.896       20.689    
  4684.120418       1.0000       19.360       26.500       28.189       20.894       20.689    
  4684.139272       1.0000       19.360       26.500       28.189       20.892       20.689    
  4684.157925       1.0000       19.359       26.500       28.189       20.890       20.689    
  4684.175121       1.0000       19.359       26.500       28.188       20.888       20.689    
  4684.192204       1.0000       19.359       26.500       28.188       20.887       20.688    
  4684.208820       1.0000       19.359       26.500       28.188       20.885       20.688    
  4684.225481       1.0000       19.358       26.500       28.188       20.883       20.688    
  4684.242637       1.0000       19.358       26.500       28.188       20.882       20.688    
  4684.261190       1.0000       19.358       26.500       28.188       20.880       20.688    
  4684.281348       1.0000       19.357       26.500       28.188       20.878       20.688    
  4684.303612       1.0000       19.357       26.500       28.188       20.876       20.688    
  4684.328532       1.0000       19.356       26.500       28.188       20.873       20.688    
  4684.356755       1.0000       19.356       26.500       28.187       20.871       20.688    
  4684.389259       1.0000       19.355       26.500       28.187       20.868       20.687    
  4684.427362       1.0000       19.355       26.500       28.187       20.864       20.687    
  4684.473142       1.0000       19.354       26.500       28.187       20.860       20.687    
  4684.529739       1.0000       19.353       26.500       28.187       20.856       20.687    
  4684.602619       1.0000       19.352       26.500       28.186       20.850       20.686    
  4684.602619       1.0000       19.352       26.500       28.186       20.850       20.686    
  4684.610948       1.0000       19.352       26.500       28.186       20.849       20.686    
  4684.619277       1.0000       19.352       26.500       28.186       20.848       20.686    
  4684.635936       1.0000       19.352       26.500       28.186       20.847       20.686    
  4684.669253       1.0000       19.351       26.500       28.186       20.844       20.686    
  4684.735888       1.0000       19.350       26.500       28.186       20.839       20.686    
  4684.869156       1.0000       19.348       26.500       28.185       20.831       20.685    
  4685.000000       1.0000       19.347       26.500       28.184       20.826       20.684    
  4685.000000       1.0000       19.347       26.500       28.184       20.826       20.684    
  4685.106615       1.0000       19.345       26.500       28.184       20.827       20.684    
  4685.213230       1.0000       19.344       26.500       28.184       20.832       20.684    
  4685.426460       1.0000       19.343       26.500       28.183       20.859       20.683    
  4685.756670       1.0000       19.343       26.500       28.183       20.952       20.683    
  4686.000000       1.0000       19.344       26.500       28.184       21.054       20.684    
  4686.000000       1.0000       19.344       26.500       28.184       21.054       20.684    
  4686.034117       1.0000       19.345       26.500       28.184       21.069       20.684    
  4686.068234       1.0000       19.345       26.500       28.184       21.084       20.684    
  4686.077918       1.0000       19.345       26.500       28.184       21.089       20.684    
  4686.097287       1.0000       19.345       26.500       28.184       21.098       20.684    
  4686.136024       1.0000       19.346       26.500       28.184       21.117       20.684    
  4686.181668       1.0000       19.347       26.500       28.184       21.140       20.684    
  4686.195836       1.0000       19.347       26.500       28.184       21.147       20.685    
  4686.224172       1.0000       19.347       26.500       28.185       21.161       20.685    
  4686.280845       1.0000       19.349       26.500       28.185       21.189       20.685    
  4686.388561       1.0000       19.351       26.500       28.186       21.241       20.686    
  4686.420903       1.0000       19.352       26.500       28.186       21.257       20.686    
  4686.485587       1.0000       19.354       26.500       28.187       21.286       20.687    
  4686.511461       1.0000       19.355       26.500       28.187       21.298       20.687    
  4686.563209       1.0000       19.357       26.500       28.188       21.321       20.688    
  4686.666703       1.0000       19.361       26.500       28.189       21.364       20.689    
  4686.708101       1.0000       19.363       26.500       28.190       21.381       20.690    
  4686.790897       1.0000       19.367       26.500       28.191       21.413       20.691    
  4686.956489       1.0000       19.375       26.500       28.194       21.468       20.694    
  4686.956723       1.0000       19.375       26.500       28.194       21.468       20.694    
  4686.956723       1.0000       19.375       26.500       28.194       21.468       20.694    
  4686.964715       1.0000       19.376       26.500       28.194       21.471       20.694    
  4686.972707       1.0000       19.376       26.500       28.194       21.474       20.694    
  4686.988690       1.0000       19.377       26.500       28.194       21.479       20.695    
  4687.000000       1.0000       19.378       26.500       28.195       21.482       20.695    
  4687.000000       1.0000       19.378       26.500       28.195       21.482       20.695    
  4687.012787       1.0000       19.377       26.500       28.194       21.486       20.694    
  4687.025574       1.0000       19.375       26.500       28.194       21.490       20.694    
  4687.051147       1.0000       19.373       26.500       28.193       21.498       20.693    
  4687.102294       1.0000       19.368       26.500       28.191       21.513       20.691    
  4687.105939       1.0000       19.367       26.500       28.191       21.514       20.691    
  4687.113229       1.0000       19.367       26.500       28.191       21.516       20.691    
  4687.127808       1.0000       19.365       26.500       28.191       21.520       20.691    
  4687.133640       1.0000       19.365       26.500       28.190       21.522       20.690    
  4687.145304       1.0000       19.364       26.500       28.190       21.507       20.690    
  4687.168631       1.0000       19.361       26.500       28.189       21.509       20.689    
  4687.214715       1.0000       19.357       26.500       28.188       21.515       20.688    
  4687.262542       1.0000       19.353       26.500       28.186       21.523       20.687    
  4687.321423       1.0000       19.348       26.500       28.185       21.533       20.685    
  4687.385193       1.0000       19.343       26.500       28.183       21.545       20.683    
  4687.463568       1.0000       19.336       26.500       28.181       21.561       20.681    
  4687.567531       1.0000       19.329       26.500       28.179       21.582       20.679    
  4687.691333       1.0000       19.321       26.500       28.176       21.608       20.676    
  4687.848171       1.0000       19.311       26.500       28.173       21.640       20.673    
  4687.980100       1.0000       19.305       26.500       28.171       21.667       20.671    
  4688.000000       1.0000       19.304       26.500       28.170       21.671       20.670    
  4688.000000       1.0000       19.304       26.500       28.170       21.671       20.670    
  4688.040918       1.0000       19.302       26.500       28.170       21.680       20.670    
  4688.081835       1.0000       19.300       26.500       28.169       21.688       20.669    
