#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       22.242       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       22.158       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       22.075       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       22.034       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       22.034       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       22.034       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       22.033       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       22.033       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       22.033       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       22.032       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       22.032       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       22.031       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       22.029       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       22.026       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       22.018       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       22.004       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       21.976       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       21.920       20.702    
  4680.676996       1.0000       19.400       26.500       28.202       21.899       20.702    
  4680.676996       1.0000       19.400       26.500       28.202       21.899       20.702    
  4680.726040       1.0000       19.401       26.500       28.202       21.890       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       21.880       20.702    
  4680.873172       1.0000       19.401       26.500       28.202       21.861       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.836       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       21.836       20.702    
  4681.078470       1.0000       19.400       26.500       28.202       21.821       20.702    
  4681.156941       1.0000       19.400       26.500       28.202       21.806       20.702    
  4681.313881       1.0000       19.399       26.500       28.202       21.776       20.702    
  4681.627763       1.0000       19.397       26.500       28.201       21.716       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.646       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.646       20.700    
  4682.251105       1.0000       19.391       26.500       28.199       21.599       20.699    
  4682.502210       1.0000       19.387       26.500       28.198       21.552       20.698    
  4683.000000       1.0000       19.378       26.500       28.195       21.460       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.460       20.695    
  4683.200884       1.0000       19.375       26.500       28.194       21.423       20.694    
  4683.401768       1.0000       19.372       26.500       28.193       21.386       20.693    
  4683.803536       1.0000       19.366       26.500       28.191       21.427       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       21.493       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       21.493       20.690    
  4684.006428       1.0000       19.362       26.500       28.190       21.495       20.690    
  4684.012857       1.0000       19.362       26.500       28.189       21.498       20.690    
  4684.023268       1.0000       19.362       26.500       28.189       21.502       20.689    
  4684.035190       1.0000       19.362       26.500       28.189       21.464       20.689    
  4684.052835       1.0000       19.361       26.500       28.189       21.462       20.689    
  4684.076866       1.0000       19.361       26.500       28.189       21.460       20.689    
  4684.097768       1.0000       19.360       26.500       28.189       21.459       20.689    
  4684.120418       1.0000       19.360       26.500       28.189       21.460       20.689    
  4684.139272       1.0000       19.360       26.500       28.189       21.460       20.689    
  4684.157925       1.0000       19.359       26.500       28.189       21.462       20.689    
  4684.175121       1.0000       19.359       26.500       28.188       21.463       20.689    
  4684.192204       1.0000       19.359       26.500       28.188       21.465       20.688    
  4684.208820       1.0000       19.359       26.500       28.188       21.467       20.688    
