#      time         order        tairmean     top       
  4679.000000       1.0000       20.482       20.718    
  4679.400000       1.0000       20.455       20.690    
  4679.800000       1.0000       20.428       20.660    
  4680.000000       1.0000       20.414       20.645    
  4680.000000       1.0000       20.414       20.645    
  4680.002746       1.0000       20.413       20.645    
  4680.005491       1.0000       20.413       20.645    
  4680.007168       1.0000       20.413       20.645    
  4680.007168       1.0000       20.413       20.645    
  4680.009364       1.0000       20.413       20.645    
  4680.011560       1.0000       20.413       20.644    
  4680.015953       1.0000       20.412       20.644    
  4680.024739       1.0000       20.412       20.644    
  4680.042311       1.0000       20.411       20.642    
  4680.077454       1.0000       20.408       20.640    
  4680.147740       1.0000       20.403       20.634    
  4680.288312       1.0000       20.393       20.624    
  4680.569457       1.0000       20.373       20.602    
  4680.676996       1.0000       20.366       20.594    
  4680.676996       1.0000       20.366       20.594    
  4680.726040       1.0000       20.362       20.590    
  4680.775084       1.0000       20.359       20.586    
  4680.873172       1.0000       20.352       20.579    
  4681.000000       1.0000       20.342       20.569    
  4681.000000       1.0000       20.342       20.569    
  4681.078470       1.0000       20.337       20.563    
  4681.156941       1.0000       20.331       20.556    
  4681.313881       1.0000       20.320       20.544    
  4681.627763       1.0000       20.297       20.519    
  4682.000000       1.0000       20.270       20.489    
  4682.000000       1.0000       20.270       20.489    
  4682.251105       1.0000       20.252       20.468    
  4682.502210       1.0000       20.234       20.448    
  4683.000000       1.0000       20.197       20.406    
  4683.000000       1.0000       20.197       20.406    
  4683.200884       1.0000       20.182       20.389    
  4683.401768       1.0000       20.167       20.372    
  4683.803536       1.0000       20.137       20.337    
  4684.000000       1.0000       20.122       20.320    
  4684.000000       1.0000       20.122       20.320    
  4684.006428       1.0000       20.121       20.320    
  4684.012857       1.0000       20.121       20.319    
  4684.023268       1.0000       20.120       20.318    
  4684.035190       1.0000       20.119       20.317    
  4684.052835       1.0000       20.118       20.316    
  4684.076866       1.0000       20.116       20.313    
  4684.097768       1.0000       20.114       20.312    
  4684.120418       1.0000       20.113       20.310    
  4684.139272       1.0000       20.111       20.308    
  4684.157925       1.0000       20.110       20.307    
  4684.175121       1.0000       20.108       20.305    
  4684.192204       1.0000       20.107       20.304    
  4684.208820       1.0000       20.106       20.302    
  4684.225481       1.0000       20.105       20.301    
  4684.242637       1.0000       20.103       20.299    
  4684.261190       1.0000       20.102       20.298    
  4684.281348       1.0000       20.101       20.296    
  4684.303612       1.0000       20.099       20.294    
  4684.328532       1.0000       20.097       20.292    
  4684.356755       1.0000       20.095       20.289    
  4684.389259       1.0000       20.093       20.287    
  4684.427362       1.0000       20.090       20.283    
  4684.473142       1.0000       20.086       20.279    
  4684.529739       1.0000       20.082       20.274    
  4684.602619       1.0000       20.077       20.268    
  4684.602619       1.0000       20.077       20.268    
  4684.610948       1.0000       20.076       20.267    
  4684.619277       1.0000       20.075       20.267    
  4684.635936       1.0000       20.074       20.265    
  4684.669253       1.0000       20.072       20.262    
  4684.735888       1.0000       20.067       20.257    
  4684.869156       1.0000       20.058       20.247    
  4685.000000       1.0000       20.053       20.239    
  4685.000000       1.0000       20.053       20.239    
  4685.106615       1.0000       20.055       20.238    
  4685.213230       1.0000       20.061       20.240    
  4685.426460       1.0000       20.095       20.261    
  4685.756670       1.0000       20.210       20.340    
  4686.000000       1.0000       20.338       20.431    
  4686.000000       1.0000       20.338       20.431    
  4686.034117       1.0000       20.357       20.444    
  4686.068234       1.0000       20.634       20.824    
  4686.077918       1.0000       20.745       20.981    
  4686.097287       1.0000       20.962       21.131    
  4686.136024       1.0000       21.106       21.058    
  4686.181668       1.0000       21.069       20.922    
  4686.195836       1.0000       21.047       20.886    
  4686.224172       1.0000       21.006       20.861    
  4686.280845       1.0000       20.991       20.879    
  4686.388561       1.0000       21.000       20.896    
  4686.420903       1.0000       21.003       20.898    
  4686.485587       1.0000       21.003       20.898    
  4686.511461       1.0000       21.003       20.898    
  4686.563209       1.0000       21.002       20.899    
  4686.666703       1.0000       21.002       20.900    
  4686.708101       1.0000       21.002       20.901    
  4686.790897       1.0000       21.002       20.902    
  4686.956489       1.0000       21.001       20.905    
  4686.956723       1.0000       21.001       20.905    
  4686.956723       1.0000       21.001       20.905    
  4686.964715       1.0000       21.001       20.906    
  4686.972707       1.0000       21.001       20.906    
  4686.988690       1.0000       21.001       20.906    
  4687.000000       1.0000       21.001       20.906    
  4687.000000       1.0000       21.001       20.906    
  4687.012787       1.0000       21.001       20.906    
  4687.025574       1.0000       21.001       20.906    
  4687.051147       1.0000       21.000       20.907    
  4687.102294       1.0000       21.000       20.908    
  4687.105939       1.0000       21.000       20.908    
  4687.113229       1.0000       21.000       20.908    
  4687.127808       1.0000       21.000       20.909    
  4687.133640       1.0000       21.000       20.909    
  4687.145304       1.0000       21.000       20.909    
  4687.168631       1.0000       21.001       20.910    
  4687.214715       1.0000       21.000       20.911    
  4687.262542       1.0000       21.000       20.912    
  4687.321423       1.0000       21.000       20.913    
  4687.385193       1.0000       21.000       20.914    
  4687.463568       1.0000       21.000       20.916    
  4687.567531       1.0000       21.000       20.918    
  4687.691333       1.0000       21.000       20.920    
  4687.848171       1.0000       21.001       20.924    
  4687.980100       1.0000       21.005       20.929    
  4688.000000       1.0000       21.006       20.930    
  4688.000000       1.0000       21.006       20.930    
  4688.040918       1.0000       21.007       20.932    
  4688.081835       1.0000       21.009       20.934    
  4688.163671       1.0000       21.013       20.938    
  4688.163671       1.0000       21.013       20.938    
  4688.196405       1.0000       21.014       20.940    
  4688.229139       1.0000       21.016       20.942    
  4688.294607       1.0000       21.019       20.945    
  4688.381898       1.0000       21.024       20.950    
  4688.381898       1.0000       21.024       20.950    
  4688.434272       1.0000       21.026       20.953    
  4688.486647       1.0000       21.029       20.955    
  4688.591396       1.0000       21.035       20.961    
  4688.800894       1.0000       21.046       20.973    
  4689.000000       1.0000       21.058       20.985    
  4689.000000       1.0000       21.058       20.985    
  4689.108008       1.0000       21.064       20.991    
  4689.216015       1.0000       21.070       20.997    
  4689.234810       1.0000       21.071       20.998    
  4689.272400       1.0000       21.073       21.000    
  4689.272400       1.0000       21.073       21.000    
  4689.358806       1.0000       21.078       21.006    
  4689.445212       1.0000       21.083       21.011    
  4689.618024       1.0000       21.093       21.021    
  4689.914416       1.0000       21.111       21.040    
  4690.000000       1.0000       21.117       21.046    
  4690.000000       1.0000       21.117       21.046    
  4690.138250       1.0000       21.125       21.055    
  4690.276499       1.0000       21.134       21.064    
  4690.552998       1.0000       21.151       21.083    
  4690.888597       1.0000       21.173       21.107    
  4690.888597       1.0000       21.173       21.107    
  4690.944298       1.0000       21.176       21.111    
  4691.000000       1.0000       21.180       21.115    
  4691.000000       1.0000       21.180       21.115    
  4691.044561       1.0000       21.183       21.118    
  4691.089123       1.0000       21.186       21.121    
  4691.178245       1.0000       21.192       21.128    
  4691.356490       1.0000       21.204       21.141    
  4691.712980       1.0000       21.229       21.169    
  4692.000000       1.0000       21.249       21.192    
  4692.000000       1.0000       21.249       21.192    
  4692.285192       1.0000       21.270       21.216    
  4692.570384       1.0000       21.291       21.240    
  4693.000000       1.0000       21.324       21.278    
  4693.000000       1.0000       21.324       21.278    
  4693.228154       1.0000       21.342       21.298    
  4693.456307       1.0000       21.359       21.318    
  4693.912615       1.0000       21.395       21.360    
  4694.000000       1.0000       21.402       21.369    
  4694.000000       1.0000       21.402       21.369    
  4694.365046       1.0000       21.430       21.402    
  4694.730092       1.0000       21.459       21.437    
  4695.000000       1.0000       21.480       21.462    
  4695.000000       1.0000       21.480       21.462    
  4695.292037       1.0000       21.503       21.489    
  4695.584073       1.0000       21.526       21.517    
  4696.000000       1.0000       21.548       21.548    
  4696.000000       1.0000       21.548       21.548    
  4696.026105       1.0000       21.549       21.549    
  4696.052211       1.0000       21.549       21.549    
  4696.104422       1.0000       21.548       21.550    
  4696.104422       1.0000       21.548       21.550    
  4696.125306       1.0000       21.547       21.550    
  4696.146190       1.0000       21.547       21.550    
  4696.187959       1.0000       21.544       21.550    
  4696.271496       1.0000       21.534       21.545    
  4696.438571       1.0000       21.500       21.525    
  4696.772720       1.0000       21.372       21.441    
  4697.000000       1.0000       21.246       21.355    
  4697.000000       1.0000       21.246       21.355    
  4697.005541       1.0000       21.243       21.352    
  4697.011082       1.0000       21.240       21.350    
