#      time         order        tair      
  4687.102294       1.0000       16.705    
  4687.105939       1.0000       16.715    
  4687.113229       1.0000       16.735    
  4687.127808       1.0000       16.775    
  4687.133640       1.0000       16.791    
  4687.145304       1.0000       16.823    
  4687.168631       1.0000       16.886    
  4687.214715       1.0000       17.012    
  4687.262542       1.0000       17.143    
  4687.321423       1.0000       17.304    
  4687.385193       1.0000       17.479    
  4687.463568       1.0000       17.693    
  4687.567531       1.0000       17.978    
  4687.691333       1.0000       18.317    
  4687.848171       1.0000       18.746    
  4687.980100       1.0000       19.107    
  4688.000000       1.0000       19.161    
  4688.000000       1.0000       19.161    
  4688.040918       1.0000       19.263    
  4688.081835       1.0000       19.363    
  4688.163671       1.0000       19.564    
  4688.163671       1.0000       19.564    
  4688.196405       1.0000       19.644    
  4688.229139       1.0000       19.724    
  4688.294607       1.0000       19.884    
  4688.381898       1.0000       20.098    
  4688.381898       1.0000       20.098    
  4688.434272       1.0000       20.226    
  4688.486647       1.0000       20.354    
  4688.591396       1.0000       20.611    
  4688.800894       1.0000       21.124    
  4689.000000       1.0000       21.611    
  4689.000000       1.0000       21.611    
  4689.108008       1.0000       21.846    
  4689.216015       1.0000       22.080    
  4689.234810       1.0000       22.120    
  4689.272400       1.0000       22.201    
  4689.272400       1.0000       22.201    
  4689.358806       1.0000       22.388    
  4689.445212       1.0000       22.575    
  4689.618024       1.0000       22.948    
  4689.914416       1.0000       23.588    
  4690.000000       1.0000       23.773    
  4690.000000       1.0000       23.773    
  4690.138250       1.0000       23.977    
  4690.276499       1.0000       24.176    
  4690.552998       1.0000       24.574    
  4690.888597       1.0000       25.058    
  4690.888597       1.0000       25.058    
  4690.944298       1.0000       25.138    
  4691.000000       1.0000       25.218    
  4691.000000       1.0000       25.218    
  4691.044561       1.0000       25.271    
  4691.089123       1.0000       25.323    
  4691.178245       1.0000       25.425    
  4691.356490       1.0000       25.631    
  4691.712980       1.0000       26.041    
  4692.000000       1.0000       26.372    
  4692.000000       1.0000       26.372    
  4692.285192       1.0000       26.580    
  4692.570384       1.0000       26.786    
  4693.000000       1.0000       27.095    
  4693.000000       1.0000       27.095    
  4693.228154       1.0000       27.100    
  4693.456307       1.0000       27.100    
  4693.912615       1.0000       27.100    
  4694.000000       1.0000       27.100    
  4694.000000       1.0000       27.100    
  4694.365046       1.0000       26.791    
  4694.730092       1.0000       26.475    
  4695.000000       1.0000       26.242    
  4695.000000       1.0000       26.242    
  4695.292037       1.0000       25.908    
  4695.584073       1.0000       25.571    
  4696.000000       1.0000       25.092    
  4696.000000       1.0000       25.092    
  4696.026105       1.0000       25.056    
  4696.052211       1.0000       25.019    
  4696.104422       1.0000       24.944    
  4696.104422       1.0000       24.944    
  4696.125306       1.0000       24.914    
  4696.146190       1.0000       24.883    
  4696.187959       1.0000       24.823    
  4696.271496       1.0000       24.703    
  4696.438571       1.0000       24.462    
  4696.772720       1.0000       23.981    
  4697.000000       1.0000       23.654    
  4697.000000       1.0000       23.654    
  4697.005541       1.0000       23.646    
  4697.011082       1.0000       23.635    
  4697.015515       1.0000       23.625    
  4697.020776       1.0000       23.614    
  4697.026265       1.0000       23.602    
  4697.032897       1.0000       23.588    
  4697.040929       1.0000       23.571    
  4697.052241       1.0000       23.546    
  4697.066492       1.0000       23.515    
  4697.083985       1.0000       23.478    
  4697.099706       1.0000       23.444    
  4697.117629       1.0000       23.405    
  4697.135957       1.0000       23.365    
  4697.156831       1.0000       23.320    
  4697.179759       1.0000       23.271    
  4697.185046       1.0000       23.259    
  4697.195621       1.0000       23.236    
  4697.216771       1.0000       23.191    
  4697.246176       1.0000       23.127    
  4697.283119       1.0000       23.047    
  4697.329024       1.0000       22.948    
  4697.386985       1.0000       22.823    
  4697.462944       1.0000       22.659    
  4697.567792       1.0000       22.433    
  4697.567792       1.0000       22.433    
  4697.571338       1.0000       22.425    
  4697.574885       1.0000       22.417    
  4697.581978       1.0000       22.402    
  4697.596165       1.0000       22.371    
  4697.624538       1.0000       22.310    
  4697.681285       1.0000       22.187    
  4697.794779       1.0000       21.942    
  4698.000000       1.0000       21.499    
  4698.000000       1.0000       21.499    
  4698.090795       1.0000       21.351    
  4698.181590       1.0000       21.207    
  4698.363179       1.0000       20.920    
  4698.636106       1.0000       20.487    
  4698.982042       1.0000       19.939    
  4698.982042       1.0000       19.939    
  4698.991021       1.0000       19.925    
  4699.000000       1.0000       19.911    
  4699.000000       1.0000       19.911    
  4699.007183       1.0000       19.900    
  4699.014366       1.0000       19.890    
  4699.028732       1.0000       19.872    
  4699.057465       1.0000       19.835    
  4699.114930       1.0000       19.760    
  4699.229859       1.0000       19.611    
  4699.459719       1.0000       19.313    
  4699.919438       1.0000       18.717    
  4700.000000       1.0000       18.613    
  4700.000000       1.0000       18.613    
  4700.367775       1.0000       18.136    
  4700.735550       1.0000       17.660    
  4701.000000       1.0000       17.317    
  4701.000000       1.0000       17.317    
  4701.294220       1.0000       17.018    
  4701.588440       1.0000       16.722    
  4701.848517       1.0000       16.460    
  4701.848517       1.0000       16.460    
  4701.924259       1.0000       16.383    
  4702.000000       1.0000       16.307    
  4702.000000       1.0000       16.307    
  4702.060593       1.0000       16.246    
  4702.121186       1.0000       16.185    
  4702.242372       1.0000       16.063    
  4702.319484       1.0000       15.985    
  4702.319484       1.0000       15.985    
  4702.416433       1.0000       15.887    
  4702.513382       1.0000       15.789    
  4702.637131       1.0000       15.665    
  4702.791387       1.0000       15.509    
  4703.000000       1.0000       15.299    
