#      time         order        tairma       togactive    togpassiv    toper        tug       
  4679.000000       1.0000       19.378       26.500       28.195       22.390       20.695    
  4679.400000       1.0000       19.388       26.500       28.198       22.316       20.698    
  4679.800000       1.0000       19.394       26.500       28.200       22.243       20.700    
  4680.000000       1.0000       19.397       26.500       28.201       22.206       20.701    
  4680.000000       1.0000       19.397       26.500       28.201       22.206       20.701    
  4680.002746       1.0000       19.397       26.500       28.201       22.206       20.701    
  4680.005491       1.0000       19.397       26.500       28.201       22.205       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       22.205       20.701    
  4680.007168       1.0000       19.397       26.500       28.201       22.205       20.701    
  4680.009364       1.0000       19.397       26.500       28.201       22.205       20.701    
  4680.011560       1.0000       19.397       26.500       28.201       22.204       20.701    
  4680.015953       1.0000       19.397       26.500       28.201       22.203       20.701    
  4680.024739       1.0000       19.397       26.500       28.201       22.202       20.701    
  4680.042311       1.0000       19.397       26.500       28.201       22.199       20.701    
  4680.077454       1.0000       19.397       26.500       28.201       22.192       20.701    
  4680.147740       1.0000       19.398       26.500       28.201       22.179       20.701    
  4680.288312       1.0000       19.399       26.500       28.202       22.154       20.702    
  4680.569457       1.0000       19.400       26.500       28.202       22.104       20.702    
  4680.676996       1.0000       19.400       26.500       28.202       22.085       20.702    
  4680.676996       1.0000       19.400       26.500       28.202       22.085       20.702    
  4680.726040       1.0000       19.401       26.500       28.202       22.076       20.702    
  4680.775084       1.0000       19.401       26.500       28.202       22.067       20.702    
  4680.873172       1.0000       19.401       26.500       28.202       22.050       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       22.027       20.702    
  4681.000000       1.0000       19.400       26.500       28.202       22.027       20.702    
  4681.078470       1.0000       19.400       26.500       28.202       22.013       20.702    
  4681.156941       1.0000       19.400       26.500       28.202       21.999       20.702    
  4681.313881       1.0000       19.399       26.500       28.202       21.972       20.702    
  4681.627763       1.0000       19.397       26.500       28.201       21.917       20.701    
  4682.000000       1.0000       19.394       26.500       28.200       21.852       20.700    
  4682.000000       1.0000       19.394       26.500       28.200       21.852       20.700    
  4682.251105       1.0000       19.391       26.500       28.199       21.809       20.699    
  4682.502210       1.0000       19.387       26.500       28.198       21.765       20.698    
  4683.000000       1.0000       19.378       26.500       28.195       21.679       20.695    
  4683.000000       1.0000       19.378       26.500       28.195       21.679       20.695    
  4683.200884       1.0000       19.375       26.500       28.194       21.644       20.694    
  4683.401768       1.0000       19.372       26.500       28.193       21.610       20.693    
  4683.803536       1.0000       19.366       26.500       28.191       21.653       20.691    
  4684.000000       1.0000       19.362       26.500       28.190       21.651       20.690    
  4684.000000       1.0000       19.362       26.500       28.190       21.651       20.690    
  4684.006428       1.0000       19.362       26.500       28.190       21.652       20.690    
  4684.012857       1.0000       19.362       26.500       28.189       21.653       20.690    
  4684.023268       1.0000       19.362       26.500       28.189       21.654       20.689    
  4684.035190       1.0000       19.362       26.500       28.189       21.655       20.689    
  4684.052835       1.0000       19.361       26.500       28.189       21.658       20.689    
  4684.076866       1.0000       19.361       26.500       28.189       21.663       20.689    
  4684.097768       1.0000       19.360       26.500       28.189       21.667       20.689    
  4684.120418       1.0000       19.360       26.500       28.189       21.672       20.689    
  4684.139272       1.0000       19.360       26.500       28.189       21.677       20.689    
  4684.157925       1.0000       19.359       26.500       28.189       21.682       20.689    
  4684.175121       1.0000       19.359       26.500       28.188       21.686       20.689    
  4684.192204       1.0000       19.359       26.500       28.188       21.691       20.688    
  4684.208820       1.0000       19.359       26.500       28.188       21.696       20.688    
  4684.225481       1.0000       19.358       26.500       28.188       21.702       20.688    
  4684.242637       1.0000       19.358       26.500       28.188       21.707       20.688    
  4684.261190       1.0000       19.358       26.500       28.188       21.713       20.688    
  4684.281348       1.0000       19.357       26.500       28.188       21.720       20.688    
  4684.303612       1.0000       19.357       26.500       28.188       21.728       20.688    
  4684.328532       1.0000       19.356       26.500       28.188       21.737       20.688    
  4684.356755       1.0000       19.356       26.500       28.187       21.747       20.688    
  4684.389259       1.0000       19.355       26.500       28.187       21.759       20.687    
  4684.427362       1.0000       19.355       26.500       28.187       21.774       20.687    
  4684.473142       1.0000       19.354       26.500       28.187       21.792       20.687    
  4684.529739       1.0000       19.353       26.500       28.187       21.815       20.687    
  4684.602619       1.0000       19.352       26.500       28.186       21.840       20.686    
  4684.602619       1.0000       19.352       26.500       28.186       21.840       20.686    
  4684.610948       1.0000       19.352       26.500       28.186       21.843       20.686    
  4684.619277       1.0000       19.352       26.500       28.186       21.845       20.686    
  4684.635936       1.0000       19.352       26.500       28.186       21.851       20.686    
  4684.669253       1.0000       19.351       26.500       28.186       21.862       20.686    
  4684.735888       1.0000       19.350       26.500       28.186       21.884       20.686    
  4684.869156       1.0000       19.348       26.500       28.185       21.927       20.685    
  4685.000000       1.0000       19.347       26.500       28.184       21.969       20.684    
  4685.000000       1.0000       19.347       26.500       28.184       21.969       20.684    
  4685.106615       1.0000       19.345       26.500       28.184       22.007       20.684    
  4685.213230       1.0000       19.344       26.500       28.184       22.046       20.684    
  4685.426460       1.0000       19.343       26.500       28.183       22.134       20.683    
  4685.756670       1.0000       19.343       26.500       28.183       22.296       20.683    
  4686.000000       1.0000       19.344       26.500       28.184       22.443       20.684    
  4686.000000       1.0000       19.344       26.500       28.184       22.443       20.684    
  4686.034117       1.0000       19.345       26.500       28.184       22.464       20.684    
  4686.068234       1.0000       19.345       26.500       28.184       22.485       20.684    
  4686.077918       1.0000       19.345       26.500       28.184       22.492       20.684    
  4686.097287       1.0000       19.345       26.500       28.184       22.504       20.684    
  4686.136024       1.0000       19.346       26.500       28.184       22.529       20.684    
  4686.181668       1.0000       19.347       26.500       28.184       22.558       20.684    
  4686.195836       1.0000       19.347       26.500       28.184       22.568       20.685    
  4686.224172       1.0000       19.347       26.500       28.185       22.586       20.685    
  4686.280845       1.0000       19.349       26.500       28.185       22.621       20.685    
  4686.388561       1.0000       19.351       26.500       28.186       22.687       20.686    
  4686.420903       1.0000       19.352       26.500       28.186       22.707       20.686    
  4686.485587       1.0000       19.354       26.500       28.187       22.744       20.687    
  4686.511461       1.0000       19.355       26.500       28.187       22.758       20.687    
  4686.563209       1.0000       19.357       26.500       28.188       22.787       20.688    
  4686.666703       1.0000       19.361       26.500       28.189       22.840       20.689    
  4686.708101       1.0000       19.363       26.500       28.190       22.860       20.690    
  4686.790897       1.0000       19.367       26.500       28.191       22.900       20.691    
  4686.956489       1.0000       19.375       26.500       28.194       22.966       20.694    
  4686.956723       1.0000       19.375       26.500       28.194       22.966       20.694    
  4686.956723       1.0000       19.375       26.500       28.194       22.966       20.694    
  4686.964715       1.0000       19.376       26.500       28.194       22.969       20.694    
  4686.972707       1.0000       19.376       26.500       28.194       22.972       20.694    
  4686.988690       1.0000       19.377       26.500       28.194       22.979       20.695    
  4687.000000       1.0000       19.378       26.500       28.195       22.983       20.695    
  4687.000000       1.0000       19.378       26.500       28.195       22.983       20.695    
  4687.012787       1.0000       19.377       26.500       28.194       22.988       20.694    
