#      time         order        tairmean     top       
  4679.000000       1.0000       21.643       21.936    
  4679.400000       1.0000       21.589       21.877    
  4679.800000       1.0000       21.536       21.819    
  4680.000000       1.0000       21.509       21.791    
  4680.000000       1.0000       21.509       21.791    
  4680.002746       1.0000       21.509       21.790    
  4680.005491       1.0000       21.509       21.790    
  4680.007168       1.0000       21.509       21.789    
  4680.007168       1.0000       21.509       21.789    
  4680.009364       1.0000       21.508       21.789    
  4680.011560       1.0000       21.508       21.789    
  4680.015953       1.0000       21.507       21.788    
  4680.024739       1.0000       21.506       21.787    
  4680.042311       1.0000       21.504       21.784    
  4680.077454       1.0000       21.499       21.779    
  4680.147740       1.0000       21.490       21.769    
  4680.288312       1.0000       21.472       21.749    
  4680.569457       1.0000       21.435       21.709    
  4680.676996       1.0000       21.421       21.694    
  4680.676996       1.0000       21.421       21.694    
  4680.726040       1.0000       21.415       21.687    
  4680.775084       1.0000       21.409       21.680    
  4680.873172       1.0000       21.396       21.666    
  4681.000000       1.0000       21.380       21.648    
  4681.000000       1.0000       21.380       21.648    
  4681.078470       1.0000       21.370       21.637    
  4681.156941       1.0000       21.360       21.626    
  4681.313881       1.0000       21.340       21.604    
  4681.627763       1.0000       21.300       21.560    
  4682.000000       1.0000       21.253       21.509    
  4682.000000       1.0000       21.253       21.509    
  4682.251105       1.0000       21.221       21.474    
  4682.502210       1.0000       21.190       21.439    
  4683.000000       1.0000       21.127       21.369    
  4683.000000       1.0000       21.127       21.369    
  4683.200884       1.0000       21.101       21.341    
  4683.401768       1.0000       21.076       21.313    
  4683.803536       1.0000       21.031       21.264    
  4684.000000       1.0000       21.010       21.240    
  4684.000000       1.0000       21.010       21.240    
  4684.006428       1.0000       21.009       21.240    
  4684.012857       1.0000       21.009       21.239    
  4684.023268       1.0000       21.008       21.238    
  4684.035190       1.0000       21.006       21.236    
  4684.052835       1.0000       21.005       21.234    
  4684.076866       1.0000       21.002       21.231    
  4684.097768       1.0000       21.000       21.229    
  4684.120418       1.0000       20.998       21.226    
  4684.139272       1.0000       20.996       21.224    
  4684.157925       1.0000       20.994       21.222    
  4684.175121       1.0000       20.992       21.220    
  4684.192204       1.0000       20.991       21.219    
  4684.208820       1.0000       20.989       21.217    
  4684.225481       1.0000       20.987       21.215    
  4684.242637       1.0000       20.986       21.213    
  4684.261190       1.0000       20.984       21.211    
  4684.281348       1.0000       20.982       21.209    
  4684.303612       1.0000       20.980       21.207    
  4684.328532       1.0000       20.978       21.204    
  4684.356755       1.0000       20.975       21.201    
  4684.389259       1.0000       20.972       21.198    
  4684.427362       1.0000       20.969       21.194    
  4684.473142       1.0000       20.964       21.189    
  4684.529739       1.0000       20.960       21.184    
  4684.602619       1.0000       20.953       21.177    
  4684.602619       1.0000       20.953       21.177    
  4684.610948       1.0000       20.953       21.176    
  4684.619277       1.0000       20.952       21.175    
  4684.635936       1.0000       20.950       21.173    
  4684.669253       1.0000       20.948       21.170    
  4684.735888       1.0000       20.942       21.164    
  4684.869156       1.0000       20.933       21.153    
  4685.000000       1.0000       20.928       21.146    
  4685.000000       1.0000       20.928       21.146    
  4685.106615       1.0000       20.930       21.145    
  4685.213230       1.0000       20.937       21.148    
  4685.426460       1.0000       20.971       21.170    
  4685.756670       1.0000       21.082       21.252    
  4686.000000       1.0000       21.205       21.344    
  4686.000000       1.0000       21.205       21.344    
  4686.034117       1.0000       21.224       21.358    
  4686.068234       1.0000       21.243       21.372    
  4686.077918       1.0000       21.249       21.377    
  4686.097287       1.0000       21.260       21.385    
  4686.136024       1.0000       21.284       21.402    
  4686.181668       1.0000       21.313       21.424    
  4686.195836       1.0000       21.323       21.430    
  4686.224172       1.0000       21.341       21.443    
  4686.280845       1.0000       21.376       21.469    
  4686.388561       1.0000       21.442       21.518    
  4686.420903       1.0000       21.461       21.532    
  4686.485587       1.0000       21.498       21.558    
  4686.511461       1.0000       21.513       21.569    
  4686.563209       1.0000       21.541       21.590    
  4686.666703       1.0000       21.592       21.629    
  4686.708101       1.0000       21.612       21.644    
  4686.790897       1.0000       21.650       21.672    
  4686.956489       1.0000       21.712       21.721    
  4686.956723       1.0000       21.712       21.721    
  4686.956723       1.0000       21.712       21.721    
  4686.964715       1.0000       21.715       21.723    
  4686.972707       1.0000       21.718       21.725    
  4686.988690       1.0000       21.724       21.730    
  4687.000000       1.0000       21.728       21.733    
  4687.000000       1.0000       21.728       21.733    
  4687.012787       1.0000       21.732       21.736    
  4687.025574       1.0000       21.736       21.740    
  4687.051147       1.0000       21.744       21.746    
  4687.102294       1.0000       21.758       21.757    
  4687.105939       1.0000       21.759       21.758    
  4687.113229       1.0000       21.761       21.759    
  4687.127808       1.0000       21.765       21.763    
  4687.133640       1.0000       21.766       21.764    
  4687.145304       1.0000       21.769       21.766    
  4687.168631       1.0000       21.775       21.771    
  4687.214715       1.0000       21.785       21.780    
  4687.262542       1.0000       21.795       21.788    
  4687.321423       1.0000       21.805       21.797    
  4687.385193       1.0000       21.815       21.807    
  4687.463568       1.0000       21.827       21.818    
  4687.567531       1.0000       21.841       21.833    
  4687.691333       1.0000       21.857       21.850    
  4687.848171       1.0000       21.877       21.871    
  4687.980100       1.0000       21.893       21.888    
  4688.000000       1.0000       21.896       21.891    
  4688.000000       1.0000       21.896       21.891    
  4688.040918       1.0000       21.901       21.896    
  4688.081835       1.0000       21.905       21.902    
  4688.163671       1.0000       21.915       21.912    
  4688.163671       1.0000       21.915       21.912    
