#      time         order        air_age      relhum       xco2vol   
  4679.000000       1.0000      0.98254      0.62837       401.13    
  4679.400000       1.0000      0.98262      0.63376       400.80    
  4679.800000       1.0000      0.98267      0.63824       400.57    
  4680.000000       1.0000      0.98270      0.64029       400.47    
  4680.000000       1.0000      0.98270      0.64029       400.47    
  4680.002746       1.0000      0.98270      0.64032       400.47    
  4680.005491       1.0000      0.98270      0.64034       400.47    
  4680.007168       1.0000      0.98270      0.64036       400.47    
  4680.007168       1.0000      0.98270      0.64036       400.47    
  4680.009364       1.0000      0.98270      0.64038       400.47    
  4680.011560       1.0000      0.98270      0.64041       400.47    
  4680.015953       1.0000      0.98270      0.64045       400.47    
  4680.024739       1.0000      0.98270      0.64054       400.46    
  4680.042311       1.0000      0.98270      0.64072       400.45    
  4680.077454       1.0000      0.98271      0.64107       400.44    
  4680.147740       1.0000      0.98271      0.64174       400.41    
  4680.288312       1.0000      0.98273      0.64302       400.36    
  4680.569457       1.0000      0.98271      0.64391       400.28    
  4680.676996       1.0000      0.98270      0.64402       400.25    
  4680.676996       1.0000      0.98270      0.64402       400.25    
  4680.726040       1.0000      0.98270      0.64402       400.24    
  4680.775084       1.0000      0.98269      0.64398       400.23    
  4680.873172       1.0000      0.98267      0.64374       400.21    
  4681.000000       1.0000      0.98264      0.64324       400.18    
  4681.000000       1.0000      0.98264      0.64324       400.18    
  4681.078470       1.0000      0.98262      0.64284       400.17    
  4681.156941       1.0000      0.98260      0.64240       400.16    
  4681.313881       1.0000      0.98256      0.64136       400.13    
  4681.627763       1.0000      0.98246      0.63891       400.10    
  4682.000000       1.0000      0.98233      0.63540       400.07    
  4682.000000       1.0000      0.98233      0.63540       400.07    
  4682.251105       1.0000      0.98224      0.63288       400.06    
  4682.502210       1.0000      0.98215      0.63023       400.05    
  4683.000000       1.0000      0.98196      0.62469       400.03    
  4683.000000       1.0000      0.98196      0.62469       400.03    
  4683.200884       1.0000      0.98189      0.62259       400.03    
  4683.401768       1.0000      0.98182      0.62062       400.02    
  4683.803536       1.0000      0.98169      0.61673       400.01    
  4684.000000       1.0000      0.98163      0.61485       400.01    
  4684.000000       1.0000      0.98163      0.61485       400.01    
  4684.006428       1.0000      0.98162      0.61479       400.01    
  4684.012857       1.0000      0.98162      0.61473       400.01    
  4684.023268       1.0000      0.98162      0.61463       400.01    
  4684.035190       1.0000      0.98162      0.61453       400.01    
  4684.052835       1.0000      0.98161      0.61438       400.01    
  4684.076866       1.0000      0.98160      0.61418       400.01    
  4684.097768       1.0000      0.98160      0.61402       400.01    
  4684.120418       1.0000      0.98159      0.61386       400.01    
  4684.139272       1.0000      0.98159      0.61373       400.01    
  4684.157925       1.0000      0.98158      0.61361       400.01    
  4684.175121       1.0000      0.98158      0.61351       400.01    
  4684.192204       1.0000      0.98158      0.61341       400.01    
  4684.208820       1.0000      0.98157      0.61332       400.01    
  4684.225481       1.0000      0.98157      0.61323       400.01    
  4684.242637       1.0000      0.98156      0.61315       400.01    
  4684.261190       1.0000      0.98156      0.61306       400.01    
  4684.281348       1.0000      0.98156      0.61298       400.01    
  4684.303612       1.0000      0.98155      0.61289       400.01    
  4684.328532       1.0000      0.98155      0.61281       400.01    
  4684.356755       1.0000      0.98155      0.61272       400.01    
  4684.389259       1.0000      0.98154      0.61264       400.01    
  4684.427362       1.0000      0.98154      0.61257       400.01    
  4684.473142       1.0000      0.98153      0.61251       400.01    
  4684.529739       1.0000      0.98153      0.61249       400.01    
  4684.602619       1.0000      0.98152      0.61252       400.01    
  4684.602619       1.0000      0.98152      0.61252       400.01    
  4684.610948       1.0000      0.98152      0.61252       400.01    
  4684.619277       1.0000      0.98152      0.61253       400.01    
  4684.635936       1.0000      0.98152      0.61254       400.01    
  4684.669253       1.0000      0.98152      0.61258       400.01    
  4684.735888       1.0000      0.98152      0.61272       400.01    
  4684.869156       1.0000      0.98152      0.61311       400.16    
  4685.000000       1.0000      0.98153      0.61359       400.58    
  4685.000000       1.0000      0.98153      0.61359       400.58    
  4685.106615       1.0000      0.98154      0.61420       401.48    
  4685.213230       1.0000      0.98156      0.61510       402.92    
  4685.426460       1.0000      0.98163      0.61775       409.04    
  4685.756670       1.0000      0.98180      0.62322       428.50    
  4686.000000       1.0000      0.98194      0.62746       449.64    
